ic,name,direction,GENCONSETID,tier,treated_intervals,treated_binds_and_sets,treated_binds_only,treated_sets_only,treated_neither,control_intervals,control_binds_and_sets,control_binds_only,control_sets_only,control_neither
VIC1-NSW1,VNI,forward,N-X_3L+2_WG_CLOSE,indicative,461,0.1279826464208243,0.019522776572668113,0.41431670281995664,0.43817787418655096,660,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_3L+2_WG_CLOSE,indicative,461,0.17136659436008678,0.0,0.5661605206073753,0.26247288503253796,642,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_4+07_WG_CLOSE,indicative,1614,0.14436183395291202,0.0,0.34076827757125155,0.5148698884758365,2466,0.00932684509326845,0.007704785077047851,0.008110300081103,0.9748580697485807
VIC1-NSW1,VNI,reverse,N-X_4+07_WG_CLOSE,indicative,1614,0.1771995043370508,0.0030978934324659233,0.5793060718711276,0.24039653035935563,2340,0.0,0.0,0.01282051282051282,0.9871794871794872
VIC1-NSW1,VNI,forward,N-X_4+17_WG_CLOSE,unsupported,720,0.37916666666666665,0.04027777777777778,0.011111111111111112,0.5694444444444444,1116,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_4+17_WG_CLOSE,unsupported,720,0.0,0.0,0.001388888888888889,0.9986111111111111,1158,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_5+07_WG_CLOSE,unsupported,282,0.2801418439716312,0.0,0.6312056737588653,0.08865248226950355,444,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_5+07_WG_CLOSE,unsupported,282,0.04609929078014184,0.0,0.8971631205673759,0.05673758865248227,438,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_61_76,unsupported,210,0.0,0.0,0.18571428571428572,0.8142857142857143,486,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_61_76,unsupported,210,0.0,0.0,0.0,1.0,426,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_AVMA_SSWW,supported,1187,0.05391743892165122,0.014321819713563605,0.07919123841617523,0.8525695029486099,2340,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_AVMA_SSWW,supported,1187,0.0,0.0,0.0,1.0,2430,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_BABU_BADP_MNYS,unsupported,12,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_BABU_BADP_MNYS,unsupported,12,1.0,0.0,0.0,0.0,18,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_BWWO_BWLD,unsupported,402,0.24129353233830847,0.04228855721393035,0.009950248756218905,0.7064676616915423,1014,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_BWWO_BWLD,unsupported,402,0.0,0.0,0.0,1.0,1044,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_LPSS_MPWW,supported,4104,0.0009746588693957114,0.00024366471734892786,0.004629629629629629,0.9941520467836257,5087,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_LPSS_MPWW,supported,4104,0.0,0.0,0.0,1.0,5315,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,N-X_LTYS_MNYS,unsupported,444,0.5,0.0022522522522522522,0.3581081081081081,0.13963963963963963,516,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,N-X_LTYS_MNYS,unsupported,444,0.07657657657657657,0.0,0.7545045045045045,0.16891891891891891,528,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,9585,0.05696400625978091,0.0032342201356285864,0.22430881585811163,0.7154929577464789,15670,0.000574345883854499,0.0003190810465858328,0.0,0.9991065730695596
VIC1-NSW1,VNI,reverse,S-TBSE,supported,9585,0.0,0.0,0.0,1.0,15628,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,S-X_TBSE+BDBU,indicative,186,0.0,0.0,0.21505376344086022,0.7849462365591398,306,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,S-X_TBSE+BDBU,indicative,186,0.0,0.0,0.0,1.0,222,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-ARCW,supported,324,0.18209876543209877,0.0,0.17901234567901234,0.6388888888888888,906,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-ARCW,supported,324,0.0,0.0,0.0,1.0,762,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-AR_WB_BA,supported,1446,0.042185338865836794,0.0,0.2863070539419087,0.6715076071922544,2682,0.0,0.0,0.002609992542878449,0.9973900074571216
VIC1-NSW1,VNI,reverse,V-AR_WB_BA,unsupported,1446,0.0,0.0,0.0,1.0,2850,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-BAML1_15M,supported,1146,0.0,0.0,0.0,1.0,2748,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-BAML1_15M,unsupported,1146,0.07242582897033159,0.0,0.019197207678883072,0.9083769633507853,2718,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-BEKG,unsupported,102,0.0,0.0,0.5784313725490197,0.4215686274509804,234,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-BEKG,unsupported,102,0.0,0.0,0.0,1.0,270,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-BUCW,unsupported,102,0.5784313725490197,0.0,0.0,0.4215686274509804,438,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-BUCW,unsupported,102,0.0,0.0,0.0,1.0,282,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-BUHO,unsupported,240,0.0,0.0,0.19166666666666668,0.8083333333333333,510,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-BUHO,unsupported,240,0.0,0.0,0.0,1.0,534,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-CPRC,unsupported,126,0.25396825396825395,0.0873015873015873,0.0,0.6587301587301587,342,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-CPRC,unsupported,126,0.0,0.0,0.0,1.0,324,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-CRGP,indicative,1896,0.0,0.0,0.0,1.0,3869,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-CRGP,indicative,1896,0.0,0.0,0.02689873417721519,0.9731012658227848,3899,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-CRML,unsupported,1716,0.0641025641025641,0.008158508158508158,0.24766899766899766,0.6800699300699301,3120,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-CRML,unsupported,1716,0.0034965034965034965,0.01048951048951049,0.13927738927738928,0.8467365967365967,2862,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-CRMO,indicative,324,0.0030864197530864196,0.0,0.3055555555555556,0.691358024691358,462,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-CRMO,indicative,324,0.0,0.0,0.018518518518518517,0.9814814814814815,438,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-CWHO,unsupported,240,0.17916666666666667,0.0125,0.03333333333333333,0.775,582,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-CWHO,unsupported,240,0.0,0.0,0.0,1.0,636,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-DDMS,supported,1800,0.09055555555555556,0.0033333333333333335,0.11166666666666666,0.7944444444444444,3186,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-DDMS,supported,1800,0.09555555555555556,0.0038888888888888888,0.5755555555555556,0.325,2916,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-DDSM,supported,786,0.04071246819338423,0.0,0.1297709923664122,0.8295165394402035,1728,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-DDSM,supported,786,0.061068702290076333,0.006361323155216285,0.3422391857506361,0.5903307888040712,1788,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-DDWO_63,indicative,102,0.0,0.0,0.0,1.0,150,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-DDWO_63,indicative,102,0.0,0.0,0.0,1.0,132,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-DDWO_RADIAL,indicative,108,0.0,0.0,0.0,1.0,144,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-DDWO_RADIAL,indicative,108,0.0,0.0,0.0,1.0,150,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-HGTR,unsupported,108,0.0,0.0,0.16666666666666666,0.8333333333333334,150,0.0,0.0,0.02,0.98
VIC1-NSW1,VNI,reverse,V-HGTR,unsupported,108,0.0,0.0,0.0,1.0,150,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-HOMR,indicative,378,0.0,0.0,0.49206349206349204,0.5079365079365079,522,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-HOMR,indicative,378,0.0,0.0,0.0,1.0,522,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-HYMO,unsupported,798,0.03258145363408521,0.002506265664160401,0.17543859649122806,0.7894736842105263,1506,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-HYMO,supported,798,0.0,0.0,0.0012531328320802004,0.9987468671679198,1620,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-HYTR,indicative,216,0.0,0.0,0.5092592592592593,0.49074074074074076,540,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-HYTR,indicative,216,0.0,0.0,0.0,1.0,540,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-KG_WE_RC,supported,894,0.008948545861297539,0.006711409395973154,0.2684563758389262,0.7158836689038032,1538,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-KG_WE_RC,supported,894,0.0,0.0,0.0,1.0,1566,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-KMRC,supported,1920,0.018229166666666668,0.005729166666666666,0.19739583333333333,0.7786458333333334,3378,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-KMRC,supported,1920,0.0,0.0,0.0,1.0,3054,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-KOWE,unsupported,2496,0.1606570512820513,0.019230769230769232,0.5144230769230769,0.3056891025641026,3546,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-KOWE,unsupported,2496,0.0,0.0,0.0,1.0,3618,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-MLSY_NOEMTT_P,unsupported,78,0.0,0.0,0.32051282051282054,0.6794871794871795,216,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-MLSY_NOEMTT_P,unsupported,78,0.34615384615384615,0.0641025641025641,0.08974358974358974,0.5,234,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-MLSY_NOEMTT_R,supported,8693,0.0361210169101576,0.0017255262855170826,0.057632577936270565,0.9045208788680548,9400,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-MLSY_NOEMTT_R,supported,8693,0.04911998159438629,0.004141263085240998,0.016680087426665133,0.9300586678937076,9280,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-MOTR,unsupported,132,0.12121212121212122,0.03787878787878788,0.0,0.8409090909090909,246,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-MOTR,unsupported,132,0.0,0.0,0.0,1.0,246,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-MRKM,supported,1026,0.012670565302144249,0.0,0.2777777777777778,0.7095516569200779,1572,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-MRKM,supported,1026,0.0,0.0,0.0,1.0,1644,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-RCTS_BUS2,indicative,588,0.31462585034013607,0.0,0.5748299319727891,0.11054421768707483,540,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,reverse,V-RCTS_BUS2,indicative,588,0.03741496598639456,0.0,0.9115646258503401,0.05102040816326531,292,0.0,0.0,0.0,1.0
VIC1-NSW1,VNI,forward,V-SMSC,indicative,12336,0.07701037613488976,0.002107652399481193,0.20201037613488976,0.7188715953307393,13264,0.029176718938480097,0.001583232810615199,0.09665259348612787,0.8725874547647768
VIC1-NSW1,VNI,reverse,V-SMSC,indicative,12336,0.0,0.0,0.0,1.0,13360,0.0,0.0,0.0,1.0
