ic,name,GENCONSETID,lead_forward,lead_reverse,invoked_share,relevant,excluded_reason
V-SA,Heywood,#R034681_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034780_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034799_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034849_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034885_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034904_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R034933_RAMP,7,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035001_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035037_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035038_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035088_RAMP,4,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035102_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035105_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035133_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035155_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035188_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035244_RAMP,7,0,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035259_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035268_RAMP,6,12,5.7077625570776254e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035314_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035318_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035354_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035372_RAMP,9,0,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035393_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035464_RAMP,11,9,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035476_RAMP,8,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035487_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035555_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035568_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035570_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035581_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035595_RAMP,7,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035600_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035673_RAMP,10,9,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035684_RAMP,6,37,0.00017598934550989347,False,ramp/discretionary (#)
V-SA,Heywood,#R035695_RAMP,8,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035726_RAMP,7,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035750_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035773_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035808_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035886_RAMP,0,13,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035902_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035919_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035928_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035942_RAMP,0,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035964_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R035982_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036004_RAMP,3,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036007_RAMP,0,1,4.756468797564688e-06,False,ramp/discretionary (#)
V-SA,Heywood,#R036015_RAMP,0,10,7.610350076103501e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036038_RAMP,9,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036050_RAMP,10,0,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036072_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036102_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036104_RAMP,2,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036138_RAMP,10,0,0.00011891171993911719,False,ramp/discretionary (#)
V-SA,Heywood,#R036162_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036239_RAMP,18,0,0.00017598934550989347,False,ramp/discretionary (#)
V-SA,Heywood,#R036298_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036306_RAMP,4,0,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036334_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036359_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036364_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036365_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036385_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036429_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036446_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036467_RAMP,7,4,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036486_RAMP,12,0,0.00010464231354642314,False,ramp/discretionary (#)
V-SA,Heywood,#R036499_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036500_RAMP,6,0,7.134703196347032e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036505_RAMP,1,1,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036509_RAMP,5,6,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036510_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036563_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036577_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036594_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036604_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036609_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036614_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036636_RAMP,13,13,9.037290715372907e-05,False,ramp/discretionary (#)
V-SA,Heywood,#R036689_RAMP,10,10,6.183409436834095e-05,False,ramp/discretionary (#)
V-SA,Heywood,#V-SA_RAMP_E,39,0,0.000366248097412481,False,ramp/discretionary (#)
V-SA,Heywood,#V-SA_RAMP_I,48,0,0.00028538812785388126,False,ramp/discretionary (#)
V-SA,Heywood,CA_BRIS_5873DCEF,31,0,0.0017456240487062405,True,
V-SA,Heywood,CA_BRIS_596410CD,0,1,0.0001236681887366819,False,led <12 intervals
V-SA,Heywood,CA_BRIS_5964121F,0,24,0.00011891171993911719,True,
V-SA,Heywood,CA_SYDS_562A9792,21,0,0.0002520928462709285,True,
V-SA,Heywood,CA_SYDS_5632AA58,0,3,6.183409436834095e-05,False,led <12 intervals
V-SA,Heywood,CA_SYDS_56BD5936,14,0,6.659056316590563e-05,True,
V-SA,Heywood,CA_SYDS_583B9CD4,0,3,4.756468797564688e-05,False,led <12 intervals
V-SA,Heywood,CA_SYDS_594882A3,400,0,0.0024305555555555556,True,
V-SA,Heywood,CA_SYDS_597A8B26,0,56,0.0002711187214611872,True,
V-SA,Heywood,CA_SYDS_597B3DBD,0,13,0.00013318112633181126,True,
V-SA,Heywood,CA_SYDS_597B5710,0,20,0.00042332572298325725,True,
V-SA,Heywood,F-I-HYSE,79,74,0.000442351598173516,True,
V-SA,Heywood,I-6F_NS_000,13,0,6.659056316590563e-05,True,
V-SA,Heywood,I-6F_NS_050,78,0,0.0004708904109589041,True,
V-SA,Heywood,I-6F_SN_000,0,11,6.659056316590563e-05,False,led <12 intervals
V-SA,Heywood,I-6F_SN_050,0,66,0.0004708904109589041,True,
V-SA,Heywood,I-BDBU_ONE,12319,20942,0.19863489345509894,True,
V-SA,Heywood,I-BURC,4,0,0.026845509893455098,False,led <12 intervals
V-SA,Heywood,I-HYSE,1522,1533,0.036572488584474885,True,
V-SA,Heywood,I-JNWO_63,13,0,0.002226027397260274,True,
V-SA,Heywood,I-JNWO_RADIAL,13,0,0.003595890410958904,True,
V-SA,Heywood,I-SV_HEY_250,0,75,0.0012699771689497717,True,
V-SA,Heywood,I-SV_HEY_550_TEST,0,837,0.17046232876712328,True,
V-SA,Heywood,I-SV_HEY_600_TEST,0,612,0.17046232876712328,True,
V-SA,Heywood,I-VS_250,379,0,0.007753044140030441,True,
V-SA,Heywood,I-VS_HEY_250,134,0,0.0012699771689497717,True,
V-SA,Heywood,I-VS_HEY_600_TEST,7124,0,0.17046232876712328,True,
V-SA,Heywood,I-X_BDBU+HYSE,360,360,0.0024257990867579907,True,
V-SA,Heywood,N-BABU,36,2,0.04026826484018265,True,
V-SA,Heywood,N-JNWG_RADIAL,801,0,0.015139840182648402,True,
V-SA,Heywood,N-LTWG_63,87,0,0.0017789193302891932,True,
V-SA,Heywood,N-LTWG_RADIAL,34,0,0.004371194824961948,True,
V-SA,Heywood,N-LTWG_X5,306,0,0.028862252663622526,True,
V-SA,Heywood,N-WGWA_63,299,0,0.007534246575342466,True,
V-SA,Heywood,N-WGWA_63_X5,438,0,0.009974315068493151,True,
V-SA,Heywood,N-WGWA_RADIAL,132,0,0.007534246575342466,True,
V-SA,Heywood,N-WGWA_X5,1122,0,0.020814307458143076,True,
V-SA,Heywood,N-X_051_X5,9,0,0.0016457382039573821,False,led <12 intervals
V-SA,Heywood,S-ACMA,0,6,0.004090563165905631,False,led <12 intervals
V-SA,Heywood,S-ACPA,0,1,0.015601217656012176,False,led <12 intervals
V-SA,Heywood,S-AC_CB6066,0,1,0.03925513698630137,False,led <12 intervals
V-SA,Heywood,S-AC_CB6066_BC-2CP,0,1,0.004666095890410959,False,led <12 intervals
V-SA,Heywood,S-BGDV,304,0,0.010992199391171993,True,
V-SA,Heywood,S-DVLK,74,0,0.0010844748858447489,True,
V-SA,Heywood,S-KHKN,44,0,0.006649543378995434,True,
V-SA,Heywood,S-KHTB2,22,0,0.0035150304414003045,True,
V-SA,Heywood,S-KNPW,200,16,0.011900684931506849,True,
V-SA,Heywood,S-KNPW_BC-2CP,243,0,0.003367579908675799,True,
V-SA,Heywood,S-MAMAP2,0,6,0.0028253424657534248,False,led <12 intervals
V-SA,Heywood,S-MAMO_BC-2CP,1,8,0.00012842465753424656,False,led <12 intervals
V-SA,Heywood,S-MOTB,572,54,0.008152587519025875,True,
V-SA,Heywood,S-PA_VC1,121,1493,0.040539383561643834,True,
V-SA,Heywood,S-PWSE,11,0,0.007795852359208524,False,led <12 intervals
V-SA,Heywood,S-RBTU,95,0,0.030179794520547944,True,
V-SA,Heywood,S-SECB6611_10,129,1,0.08974029680365297,True,
V-SA,Heywood,S-SE_1CP,42,2,0.01840277777777778,True,
V-SA,Heywood,S-SE_VC1,288,4,0.05533675799086758,True,
V-SA,Heywood,S-TB132_E_BUS,119,7,0.0028681506849315068,True,
V-SA,Heywood,S-TB275_E_BUS,297,44,0.006321347031963471,True,
V-SA,Heywood,S-TB275_W_BUS,561,352,0.04148116438356164,True,
V-SA,Heywood,S-TB275_W_BUS_BC-2CP,141,183,0.004903919330289193,True,
V-SA,Heywood,S-TBCP1,590,0,0.13623477929984779,True,
V-SA,Heywood,S-TBSE,7295,7642,0.06376997716894978,True,
V-SA,Heywood,S-TBTU,8619,8507,0.09373097412480974,True,
V-SA,Heywood,S-TBTU_BC-2CP,2,0,0.003867009132420091,False,led <12 intervals
V-SA,Heywood,S-TBTX4,255,11,0.010958904109589041,True,
V-SA,Heywood,S-TB_CB6536,0,136,0.011082572298325722,True,
V-SA,Heywood,S-TB_CB6596,611,81,0.02728310502283105,True,
V-SA,Heywood,S-TPRS,280,0,0.029176179604261797,True,
V-SA,Heywood,S-WE_MWP4,112,0,0.06676179604261796,True,
V-SA,Heywood,S-X_BDBU+PA_VC1,5,157,0.0018264840182648401,True,
V-SA,Heywood,S-X_BDBU+SECB6611_10,56,38,0.00874714611872146,True,
V-SA,Heywood,S-X_BGBW+BGDV+BGTX,854,0,0.038760464231354645,True,
V-SA,Heywood,S-X_BRMN_RBTU,680,0,0.020324391171993913,True,
V-SA,Heywood,S-X_KNPW+CB36_BC-2CP,74,0,0.0014031582952815829,True,
V-SA,Heywood,S-X_KNPW+MBMBH,1,0,0.0007039573820395739,False,led <12 intervals
V-SA,Heywood,S-X_KNPW_SEVC1,1,0,0.0010892313546423135,False,led <12 intervals
V-SA,Heywood,S-X_MGTI+PATI,0,31,0.007329718417047184,True,
V-SA,Heywood,S-X_TBSE+BDBU,193,183,0.0009227549467275495,True,
V-SA,Heywood,S-X_TBTU+BDBU,205,175,0.00571251902587519,True,
V-SA,Heywood,V-ARCW,89,0,0.0036101598173515982,True,
V-SA,Heywood,V-AR_WB_BA,78,0,0.00975076103500761,True,
V-SA,Heywood,V-BAML1_15M,0,65,0.009898211567732115,True,
V-SA,Heywood,V-BAML2_15M,0,2,0.003900304414003044,False,led <12 intervals
V-SA,Heywood,V-BEKG,8,0,0.0004946727549467276,False,led <12 intervals
V-SA,Heywood,V-BUCW,77,0,0.0005707762557077625,True,
V-SA,Heywood,V-BUHO,9,0,0.001769406392694064,False,led <12 intervals
V-SA,Heywood,V-CPRC,107,0,0.0006135844748858448,True,
V-SA,Heywood,V-CRML,1281,1176,0.01059265601217656,True,
V-SA,Heywood,V-CRML1,116,116,0.0012366818873668188,True,
V-SA,Heywood,V-CRMO,434,205,0.002730213089802131,True,
V-SA,Heywood,V-CWHO,60,0,0.001769406392694064,True,
V-SA,Heywood,V-DDMS,0,18,0.020519406392694065,True,
V-SA,Heywood,V-DDSM,0,4,0.010026636225266363,False,led <12 intervals
V-SA,Heywood,V-DDWO_63,1,0,0.002896689497716895,False,led <12 intervals
V-SA,Heywood,V-DDWO_RADIAL,1,0,0.001769406392694064,False,led <12 intervals
V-SA,Heywood,V-DDWO_X5,1,0,0.0012128995433789954,False,led <12 intervals
V-SA,Heywood,V-HGMO,73,73,0.00034722222222222224,True,
V-SA,Heywood,V-HGTR,154,154,0.002226027397260274,True,
V-SA,Heywood,V-HYMO,641,641,0.005427130898021309,True,
V-SA,Heywood,V-HYTR,221,221,0.0010797184170471842,True,
V-SA,Heywood,V-KGKO,2,0,9.988584474885845e-05,False,led <12 intervals
V-SA,Heywood,V-KG_WE_RC,54,0,0.006392694063926941,True,
V-SA,Heywood,V-KMRC,112,0,0.014198059360730594,True,
V-SA,Heywood,V-KOWE,1053,0,0.015515601217656012,True,
V-SA,Heywood,V-MLSY_NOEMTT_P,0,31,0.0003900304414003044,True,
V-SA,Heywood,V-MLSY_NOEMTT_R,1017,847,0.06992009132420092,True,
V-SA,Heywood,V-MOTR,73,67,0.0018835616438356165,True,
V-SA,Heywood,V-MRKM,22,0,0.006159627092846271,True,
V-SA,Heywood,V-NIL_RADIAL,0,1066,0.9993150684931507,False,invoked >95% of window
V-SA,Heywood,V-RCTS_BUS2,25,0,0.002830098934550989,True,
V-SA,Heywood,V-SMSC,2520,0,0.08449866818873668,True,
V-S-MNSP1,Murraylink,#R030701_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030705_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030719_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030738_RAMP,13,10,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030739_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030750_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030762_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030769_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030774_RAMP,12,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030791_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030794_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030808_RAMP,0,7,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030810_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030817_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030821_RAMP,12,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030825_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030829_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030837_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030838_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030846_RAMP,13,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030898_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030900_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030905_RAMP,12,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030911_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030920_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R030958_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031015_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031029_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031069_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031070_RAMP,14,0,8.08599695585997e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031078_RAMP,13,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031158_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031163_RAMP,4,0,7.610350076103501e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031184_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031185_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031217_RAMP,0,9,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031222_RAMP,11,0,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031241_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031258_RAMP,12,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031260_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031276_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031308_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031325_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031391_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031405_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031408_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031432_RAMP,13,9,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031458_RAMP,7,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031489_RAMP,12,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031499_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031542_RAMP,7,13,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031557_RAMP,7,1,3.3295281582952815e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031558_RAMP,11,7,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031563_RAMP,13,9,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031574_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031575_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031582_RAMP,0,5,4.756468797564688e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031583_RAMP,10,0,4.756468797564688e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031628_RAMP,11,0,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031630_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031645_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031694_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031702_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031708_RAMP,5,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031710_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031721_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031734_RAMP,13,11,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031765_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031773_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031777_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031786_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031788_RAMP,5,0,7.610350076103501e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031795_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031821_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031825_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031839_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031840_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031876_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031896_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031909_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031911_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031922_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R031985_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032007_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032016_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032047_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032053_RAMP,9,0,4.280821917808219e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032060_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032068_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032076_RAMP,0,9,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032084_RAMP,0,2,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032085_RAMP,0,5,5.232115677321157e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032090_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032103_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032186_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032195_RAMP,13,1,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032203_RAMP,3,12,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032215_RAMP,2,1,2.378234398782344e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032217_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
V-S-MNSP1,Murraylink,#R032242_RAMP,0,2,2.378234398782344e-05,False,ramp/discretionary (#)
