ic,name,direction,level,key,families,n_units_binding,n_units_setter,own_control_binding,own_control_setter,own_treated_binding,own_treated_setter,top3_binding,top3_setter,tier,treated_hours,binding_gate
V-S-MNSP1,Murraylink,reverse,K2,S-BGDV,S-BGDV,362,362,0.0,0.0,0.0,0.0,N>>NIL_060_051 (13% vs 10%); V^^V_NIL_KGTS (11% vs 8%); I_6F_NS_150 (3% vs 3%),S>>NIL_RBTX_RBTX_1 (50% vs 51%); V^^V_NIL_KGTS (21% vs 15%); N>>NIL_060_051 (10% vs 9%),supported,191.5,ok
V-S-MNSP1,Murraylink,reverse,K2,S-PA_VC1,S-PA_VC1,987,987,0.0,0.0,0.0,0.008274231678486997,N>>NIL_060_051 (11% vs 13%); N^^N_NIL_WGLT (11% vs 10%); S>VMLMHNW1 (4% vs 0%),S>>NIL_RBTX_RBTX_1 (46% vs 48%); N>>NIL_060_051 (10% vs 8%); I_6F_NS_150 (7% vs 7%),supported,569.5,ok
V-S-MNSP1,Murraylink,reverse,K2,S-RBTU,S-RBTU,568,568,0.0,0.0,0.0,0.0,N>>NIL_060_051 (7% vs 9%); N^^N_NIL_WGLT (4% vs 9%); I_6F_NS_150 (2% vs 1%),S>>NIL_RBTX_RBTX_1 (66% vs 55%); N>>NIL_060_051 (7% vs 7%); I_6F_NS_150 (6% vs 4%),supported,339.5,ok
V-S-MNSP1,Murraylink,reverse,K2,S-TBSE,S-TBSE,1600,1600,0.0,0.0,0.0,0.0,N^^N_NIL_WGLT (7% vs 5%); N>>NIL_060_051 (7% vs 6%); V>>NIL_MLGT_MLGT (4% vs 3%),S>>NIL_RBTX_RBTX_1 (51% vs 44%); S>>MW2MW3_RBNW1 (7% vs 12%); N>>NIL_060_051 (5% vs 6%),supported,1023.0,ok
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,579,579,0.0,0.0,0.0,0.0,N>>NIL_060_051 (6% vs 3%); N^^N_NIL_WGLT (3% vs 7%); I_6F_NS_150 (2% vs 0%),S>>NIL_RBTX_RBTX_1 (72% vs 65%); I_6F_NS_150 (9% vs 2%); N>>NIL_060_051 (6% vs 2%),supported,356.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-ARCW,V-ARCW,52,52,0.0,0.0,0.0,0.0,S>>MW2MW3_RBNW1 (12% vs 0%); N^^V_CTMN_1 (6% vs 2%); S>>V_NIL_NIL_RBNW1 (4% vs 0%),S>X_BGRH+RBTX_12 (53% vs 2%); S>>MW2MW3_RBNW1 (22% vs 1%); V^^V_BDBU_KGTS (8% vs 47%),supported,29.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-AR_WB_BA,V-AR_WB_BA,216,216,0.012075617283950617,0.0,0.02160493827160494,0.0,N>>NIL_060_051 (18% vs 15%); V^^V_NIL_KGTS (9% vs 6%); V^^V_BDBU_KGTS (7% vs 13%),S>>NIL_RBTX_RBTX_1 (34% vs 20%); N>>NIL_060_051 (14% vs 13%); I_6F_NS_150 (11% vs 8%),supported,129.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-BAML1_15M,V-BAML1_15M,209,209,0.0,0.0,0.06937799043062201,0.06618819776714513,N>>NIL_060_051 (26% vs 14%); V^^V_BDBU_KGTS (18% vs 9%); V^^V_NIL_KGTS (15% vs 17%),V^^V_BDBU_KGTS (22% vs 8%); N>>NIL_060_051 (21% vs 10%); V^^V_NIL_KGTS (18% vs 22%),supported,108.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-CRML,V-CRML,269,269,0.0,0.0,0.014869888475836429,0.004956629491945477,S>NWCB6021+22_TX2 (10% vs 0%); N^^V_NIL_1 (8% vs 5%); N>>NIL_060_051 (6% vs 15%),S>>NIL_RBTX_RBTX_1 (20% vs 28%); S>NWCB6021+22_TX2 (19% vs 0%); S>>MW2MW3_RBNW1 (13% vs 10%),supported,150.5,ok
V-S-MNSP1,Murraylink,reverse,K2,V-DDMS,V-DDMS,324,324,0.0,0.0,0.0,0.0,V^^V_BDBU_KGTS (12% vs 18%); V^^V_NIL_KGTS (9% vs 4%); N>>970_990_051 (7% vs 0%),S>>NIL_RBTX_RBTX_1 (20% vs 16%); V^^V_BDBU_KGTS (15% vs 22%); V^^V_NIL_KGTS_2 (13% vs 8%),supported,199.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-DDSM,V-DDSM,153,153,0.0,0.0,0.05773420479302833,0.049019607843137254,V^^V_NIL_KGTS (30% vs 14%); N>>NIL_060_051 (10% vs 19%); N^^N_NIL_X5_BESH (9% vs 5%),V^^V_NIL_KGTS (26% vs 14%); S>>NIL_RBTX_RBTX_1 (19% vs 19%); V^^V_BDBU_KGTS (6% vs 6%),supported,99.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-HYMO,V-HYMO,100,100,0.0,0.0,0.0,0.0,N^^N_NIL_WGLT (16% vs 6%); N>>NIL_060_051 (14% vs 5%); V>>BDBU_WBBA_KGBE (10% vs 2%),S>>NIL_RBTX_RBTX_1 (23% vs 18%); N>>NIL_060_051 (9% vs 5%); I_6F_NS_150 (8% vs 15%),supported,67.5,ok
V-S-MNSP1,Murraylink,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,140,140,0.0,0.0,0.059523809523809514,0.05833333333333333,V^^V_BDBU_KGTS (27% vs 39%); N>>NIL_990_051 (24% vs 8%); N>BDBU_99F (11% vs 3%),S>>NIL_RBTX_RBTX_1 (38% vs 13%); N>>NIL_990_051 (18% vs 6%); V^^V_BDBU_KGTS (12% vs 36%),supported,78.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-KMRC,V-KMRC,308,308,0.006439393939393939,0.0,0.10551948051948051,0.0,SVML_FLT_150 (11% vs 1%); N^^V_NIL_1 (9% vs 4%); N^^V_4+07_1 (6% vs 0%),S>>NIL_RBTX_RBTX_1 (41% vs 38%); N^^V_NIL_1 (10% vs 4%); I_6F_NS_150 (8% vs 11%),supported,174.5,ok
V-S-MNSP1,Murraylink,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,1388,1388,0.0,0.0,0.0654418828049952,0.03518251681075888,V^^V_BDBU_KGTS (22% vs 12%); V^^V_NIL_KGTS (10% vs 8%); N>>BDBU_990_051 (7% vs 3%),S>>NIL_RBTX_RBTX_1 (34% vs 32%); V^^V_BDBU_KGTS (22% vs 16%); V^^V_BDBU_KGTS_2 (7% vs 5%),supported,861.0,ok
V-S-MNSP1,Murraylink,reverse,K2,V-MRKM,V-MRKM,178,178,0.013295880149812735,0.0,0.014981273408239699,0.0,N^^V_NIL_1 (11% vs 3%); N^^V_LTUT_1 (8% vs 5%); N^^V_03+4_1 (3% vs 0%),S>>NIL_RBTX_RBTX_1 (39% vs 30%); V^^V_NIL_KGTS (16% vs 15%); I_6F_NS_150 (14% vs 9%),supported,97.5,ok
V-S-MNSP1,Murraylink,reverse,K3,3L,N-CNLT_07|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_3L+11_WG_CLOSE|N-X_3L+2_WG_CLOSE,1141,1141,0.006147141883338203,0.006088713604051027,0.15687992988606486,0.15761028337715452,N^^V_CTMN_1 (14% vs 1%); V^^V_NIL_KGTS (6% vs 5%); V^^V_BDBU_KGTS (3% vs 3%),S>>NIL_RBTX_RBTX_1 (39% vs 45%); N^^V_CTMN_1 (14% vs 1%); V^^V_NIL_KGTS (9% vs 6%),supported,746.5,ok
V-S-MNSP1,Murraylink,reverse,K3,4,N-CNLT_07|N-CTMN_4_WG_CLOSE|N-X_03+4_WG_CLOSE|N-X_4+07_WG_CLOSE,1441,1441,0.03535160767985195,0.028419693114349595,0.13173721952347905,0.131852879944483,N^^V_CTMN_1 (8% vs 4%); V^^V_NIL_KGTS (4% vs 13%); V^^V_BDBU_KGTS (3% vs 8%),S>>NIL_RBTX_RBTX_1 (54% vs 42%); I_6F_NS_150 (8% vs 6%); V^^V_NIL_KGTS (7% vs 12%),supported,1092.5,ok
V-S-MNSP1,Murraylink,reverse,K3,ARTS,N-GFYC-99J-C|V-ARCW|V-AR_WB_BA,109,109,0.0,0.0,0.0,0.0,N^^V_NIL_1 (8% vs 5%); V^^V_BDBU_KGTS (5% vs 36%); N^^V_CTMN_1 (4% vs 0%),S>>NIL_RBTX_RBTX_1 (30% vs 19%); S>X_BGRH+RBTX_12 (25% vs 1%); V^^V_BDBU_KGTS (18% vs 31%),supported,59.5,ok
V-S-MNSP1,Murraylink,reverse,K3,BALRANLD,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE,125,125,0.0,0.0,0.15066666666666667,0.152,N^^V_BADP_1 (15% vs 0%); S>VMLMHNW2 (8% vs 0%); V^^V_NIL_SWVIC (1% vs 8%),S>VMLMHNW2 (42% vs 0%); S>>NIL_RBTX_RBTX_1 (33% vs 29%); N^^V_BADP_1 (15% vs 0%),supported,64.0,ok
V-S-MNSP1,Murraylink,reverse,K3,BATS,N-GFYC-99J-C|V-AR_WB_BA|V-BAML1_15M,164,164,0.0,0.0,0.1565040650406504,0.05691056910569105,N>>NIL_060_051 (16% vs 11%); SVML_FLT_150 (10% vs 0%); V^^V_NIL_KGTS (8% vs 13%),S>>NIL_RBTX_RBTX_1 (41% vs 20%); V^^V_NIL_KGTS (14% vs 31%); N>>NIL_060_051 (13% vs 8%),supported,98.0,ok
V-S-MNSP1,Murraylink,reverse,K3,BUNGAM,S-BGDV|S-X_BGBW+BGDV+BGTX,784,784,0.0,0.0,0.0,0.0,S>VMLMHNW1 (9% vs 0%); V^^V_NIL_SWVIC (8% vs 5%); N>>NIL_060_051 (7% vs 7%),S>>NIL_RBTX_RBTX_1 (36% vs 52%); S>NWCB6021+22_TX2 (14% vs 1%); S>VMLMHNW1 (11% vs 0%),supported,538.5,ok
V-S-MNSP1,Murraylink,reverse,K3,CANBERRA,N-CNLT_07|N-CTMN_4_WG_CLOSE|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_4+07_WG_CLOSE|N-X_5+07_WG_CLOSE,813,813,0.001107011070110701,0.001284679513461801,0.06601066010660106,0.07011070110701106,V^^V_NIL_KGTS (8% vs 7%); N>>NIL_060_051 (5% vs 6%); N^^V_4+07_1 (5% vs 0%),S>>NIL_RBTX_RBTX_1 (50% vs 53%); V^^V_NIL_KGTS (14% vs 13%); I_6F_NS_150 (10% vs 11%),supported,566.0,ok
V-S-MNSP1,Murraylink,reverse,K3,COLMBLLY,N-CLDE_99L_C,373,373,0.0,0.0,0.004021447721179625,0.00714924039320822,N>>NIL_060_051 (7% vs 9%); N^^V_JNWG_63_X5_1 (7% vs 5%); V^^V_NIL_SWVIC (5% vs 6%),S>>NIL_RBTX_RBTX_1 (22% vs 38%); S>VMLMHNW2 (13% vs 0%); S>>V_NWMW1_RBNW1 (10% vs 13%),supported,246.5,ok
V-S-MNSP1,Murraylink,reverse,K3,DAPTO,N-BADP|N-DTKV_18_WG_CLOSE|N-DTMN_8_15M|N-DTSS_11|N-X_3L+11_WG_CLOSE,1194,1194,0.0,0.0,0.047459519821328865,0.041178112786152986,N>>NIL_060_051 (11% vs 12%); V^^V_NIL_KGTS (11% vs 12%); V^^V_BDBU_KGTS (10% vs 6%),S>>NIL_RBTX_RBTX_1 (29% vs 34%); V^^V_BDBU_KGTS (9% vs 9%); N>>NIL_060_051 (8% vs 9%),supported,778.0,ok
V-S-MNSP1,Murraylink,reverse,K3,DDTS,I-BDBU_ONE|I-MURRAY_SRAS_R|N-DPWG_63|N-DPWG_63_X5|V-DDMS|V-DDWO_RADIAL|V-DDWO_X5,303,303,0.1078107810781078,0.17656765676567657,0.10616061606160615,0.1694169416941694,V^^V_NIL_KGTS (10% vs 6%); N>>970_990_051 (8% vs 0%); V^^V_BDBU_KGTS (6% vs 9%),S>>NIL_RBTX_RBTX_1 (24% vs 11%); V^^V_NIL_KGTS_2 (13% vs 9%); V^^V_BDBU_KGTS (12% vs 15%),supported,185.5,ok
V-S-MNSP1,Murraylink,reverse,K3,GRIFFITH,N-GFYC-99J-C|V-AR_WB_BA,584,584,0.02821537290715373,0.0,0.021118721461187213,0.0037100456621004564,N^^N_NIL_X5_BEKG (4% vs 2%); N^^V_4+07_1 (3% vs 0%); V^^V_NIL_KGTS (3% vs 3%),S>>NIL_RBTX_RBTX_1 (53% vs 46%); I_6F_NS_150 (9% vs 9%); V^^V_NIL_KGTS (8% vs 11%),supported,345.0,ok
V-S-MNSP1,Murraylink,reverse,K3,HYTS,I-HYSE|I-X_BDBU+HYSE|S-TBSE,160,160,0.0,0.0,0.0,0.0,N^^V_LTUT_1 (9% vs 0%); V>>NIL_MLGT_MLGT_R2 (7% vs 1%); N>>NIL_060_051 (6% vs 5%),S>>NIL_RBTX_RBTX_1 (49% vs 42%); N^^V_LTUT_1 (10% vs 0%); I_6F_NS_150 (5% vs 8%),supported,126.5,ok
V-S-MNSP1,Murraylink,reverse,K3,KANGAROO,N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M,460,460,0.0,0.0,0.07282608695652174,0.07065217391304346,N>>NIL_060_051 (23% vs 15%); N^^N_NIL_WGLT (13% vs 11%); V^^V_MLNK_KGTS (12% vs 0%),S>>NIL_RBTX_RBTX_1 (30% vs 21%); N>>NIL_060_051 (13% vs 12%); V^^V_BDBU_KGTS (9% vs 8%),supported,245.5,ok
V-S-MNSP1,Murraylink,reverse,K3,KIAMALSF,I-BDBU_ONE|I-X_6F_KMRC|V-CWHO|V-KMRC|V-MRKM|V-RCTS_BUS2|V-X_RCTS_B2_SMTX,376,376,0.0,0.0,0.09840425531914894,0.060283687943262415,SVML_FLT_150 (7% vs 0%); N^^V_NIL_1 (6% vs 1%); N^^V_4+07_1 (5% vs 0%),S>>NIL_RBTX_RBTX_1 (33% vs 28%); V^^V_NIL_KGTS (25% vs 21%); I_6F_NS_150 (8% vs 9%),supported,208.0,ok
V-S-MNSP1,Murraylink,reverse,K3,MARULAN,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_LTYS_MNYS,1779,1779,0.006027106364374493,0.005040284804197114,0.040753232152894885,0.0406595465617388,V^^V_BDBU_KGTS (22% vs 22%); N^^V_CTMN_1 (3% vs 1%); N>>BDBU_990_051 (3% vs 6%),S>>NIL_RBTX_RBTX_1 (44% vs 39%); V^^V_BDBU_KGTS (25% vs 19%); S>X_BGRH+RBTX_12 (4% vs 0%),supported,1475.0,ok
V-S-MNSP1,Murraylink,reverse,K3,MLRC,I-SVML_044|I-SVML_088|I-SVML_132|I-VSML_044|I-VSML_088|I-VSML_132|I-VSML_176,183,183,0.0,0.0,0.04735883424408014,0.25318761384335153,N>>NIL_060_051 (38% vs 39%); V^^V_NIL_KGTS (30% vs 25%); N^^N_NIL_WGLT (12% vs 33%),N>>NIL_060_051 (23% vs 22%); S>>NIL_RBTX_RBTX_1 (13% vs 24%); V^^V_NIL_KGTS (13% vs 16%),supported,108.5,ok
V-S-MNSP1,Murraylink,reverse,K3,MLTS,CA_SYDS_562A9792|CA_SYDS_597A8B26|CA_SYDS_597B3DBD|CA_SYDS_597B5710|V-BAML1_15M|V-BAML2_15M|V-CRML|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R|V-X_BAML2_MLTG_B2CB,1252,1252,0.0,0.0,0.09637912673056442,0.05697550585729499,V^^V_BDBU_KGTS (20% vs 12%); N>>BDBU_990_051 (6% vs 4%); V>>MLSY_GTKT_MLSY (6% vs 0%),S>>NIL_RBTX_RBTX_1 (31% vs 30%); V^^V_BDBU_KGTS (21% vs 16%); V^^V_BDBU_KGTS_2 (7% vs 5%),supported,760.5,ok
V-S-MNSP1,Murraylink,reverse,K3,PARA,S-PA_VC1|S-X_BWMP+MPPA,918,918,0.0,0.0,0.0,0.008533042846768337,N>>NIL_060_051 (13% vs 12%); N^^N_NIL_WGLT (12% vs 11%); S>VMLMHNW1 (2% vs 0%),S>>NIL_RBTX_RBTX_1 (48% vs 48%); N>>NIL_060_051 (11% vs 8%); N^^N_NIL_WGLT (7% vs 7%),supported,532.0,ok
V-S-MNSP1,Murraylink,reverse,K3,S_EAST,I-BDBU_ONE|S-TBSE,872,872,0.0004969418960244649,0.0012041284403669725,0.06307339449541284,0.07626146788990826,N^^N_NIL_WGLT (7% vs 8%); N>>NIL_060_051 (6% vs 10%); S>>NIL_RBTX_RBTX_1 (3% vs 2%),S>>NIL_RBTX_RBTX_1 (52% vs 43%); N>>NIL_060_051 (5% vs 8%); I_6F_NS_150 (5% vs 7%),supported,700.5,ok
V-S-MNSP1,Murraylink,reverse,K3,TUMUT3,I-LTMS|I-X_64_DDSM|N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M|N-LTWG_63|N-LTWG_RADIAL|N-LTWG_X5|N-MNYS_5_WG_CLOSE|N-X_03+4_WG_CLOSE|N-X_051_X5|N-X_LTYS_MNYS|V-DDSM,851,851,0.015847369108238675,0.017006136571353962,0.1227967097532315,0.09616137877007441,N^^V_03+4_1 (4% vs 0%); SVML_FLT_130 (4% vs 0%); V^^V_NIL_SWVIC (3% vs 4%),S>>NIL_RBTX_RBTX_1 (59% vs 47%); I_6F_NS_150 (7% vs 4%); N^^V_03+4_1 (4% vs 0%),supported,646.5,ok
V-S-MNSP1,Murraylink,reverse,K3,TUNKIL,S-PA_VC1|S-RBTU|S-TBSE|S-X_BRMN_RBTU,350,350,0.0,0.0,0.0,0.0,S>>MW2MW3_RBNW1 (5% vs 0%); N>>NIL_060_051 (3% vs 7%); V^^V_NIL_KGTS (3% vs 2%),S>>NIL_RBTX_RBTX_1 (54% vs 39%); S>>MW2MW3_RBNW1 (10% vs 8%); V^^V_NIL_KGTS (10% vs 5%),supported,234.5,ok
V-S-MNSP1,Murraylink,reverse,K3,WAGGA330,N-DPWG_63|N-DPWG_63_X5|N-JNWG_RADIAL|N-LTWG_RADIAL|N-LTWG_X5|N-WGWA_63_X5|N-WGWA_X5|N-X_051_X5,812,812,0.0,0.0,0.26108374384236455,0.12807881773399016,SVML_FLT_125 (11% vs 0%); N^^V_JNWG_63_X5_1 (10% vs 0%); S>>V_NWMW1_RBNW1 (9% vs 0%),S>>NIL_RBTX_RBTX_1 (22% vs 32%); S>>V_NWMW1_RBNW1 (21% vs 0%); N^^N_NIL_X5_BEKG (14% vs 3%),supported,502.0,ok
V-S-MNSP1,Murraylink,reverse,K3,WETS,V-KG_WE_RC|V-KO_WE_RC,110,110,0.0,0.0,0.07424242424242423,0.07424242424242425,N>>NIL_990_051 (14% vs 5%); V^^V_BDBU_KGTS (13% vs 32%); N>BDBU_99F (10% vs 2%),S>>NIL_RBTX_RBTX_1 (46% vs 15%); N>>NIL_990_051 (13% vs 4%); N^^V_NIL_1 (8% vs 1%),supported,62.0,ok
V-S-MNSP1,Murraylink,reverse,K4,NSW1:Canberra,N-CNLT_07|N-CTMN_4_WG_CLOSE|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_4+07_WG_CLOSE|N-X_5+07_WG_CLOSE,813,813,0.001107011070110701,0.001284679513461801,0.06601066010660106,0.07011070110701106,V^^V_NIL_KGTS (8% vs 7%); N>>NIL_060_051 (5% vs 6%); N^^V_4+07_1 (5% vs 0%),S>>NIL_RBTX_RBTX_1 (50% vs 53%); V^^V_NIL_KGTS (14% vs 13%); I_6F_NS_150 (10% vs 11%),supported,566.0,ok
V-S-MNSP1,Murraylink,reverse,K4,NSW1:Wollongong,N-BADP|N-DTKV_18_WG_CLOSE|N-DTMN_8_15M|N-DTSS_11|N-WGWA_63|N-WGWA_RADIAL|N-X_3L+11_WG_CLOSE,1263,1263,0.0,0.0,0.04486671945104249,0.038928477170757446,V^^V_NIL_KGTS (12% vs 12%); N>>NIL_060_051 (11% vs 11%); V^^V_BDBU_KGTS (9% vs 5%),S>>NIL_RBTX_RBTX_1 (28% vs 34%); V^^V_NIL_KGTS (9% vs 12%); V^^V_BDBU_KGTS (9% vs 8%),supported,813.5,ok
V-S-MNSP1,Murraylink,reverse,K4,NSW1:south-west Canberra,I-LTMS|I-X_64_DDSM|N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M|N-LTWG_63|N-LTWG_RADIAL|N-LTWG_X5|N-MNYS_5_WG_CLOSE|N-X_03+4_WG_CLOSE|N-X_051_X5|N-X_LTYS_MNYS|V-DDSM,851,851,0.015847369108238675,0.017006136571353962,0.1227967097532315,0.09616137877007441,N^^V_03+4_1 (4% vs 0%); SVML_FLT_130 (4% vs 0%); V^^V_NIL_SWVIC (3% vs 4%),S>>NIL_RBTX_RBTX_1 (59% vs 47%); I_6F_NS_150 (7% vs 4%); N^^V_03+4_1 (4% vs 0%),supported,646.5,ok
V-S-MNSP1,Murraylink,reverse,K4,NSW1:west Wollongong,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_LTYS_MNYS,1779,1779,0.006027106364374493,0.005040284804197114,0.040753232152894885,0.0406595465617388,V^^V_BDBU_KGTS (22% vs 22%); N^^V_CTMN_1 (3% vs 1%); N>>BDBU_990_051 (3% vs 6%),S>>NIL_RBTX_RBTX_1 (44% vs 39%); V^^V_BDBU_KGTS (25% vs 19%); S>X_BGRH+RBTX_12 (4% vs 0%),supported,1475.0,ok
V-S-MNSP1,Murraylink,reverse,K4,SA1:Mount Gambier,I-BDBU_ONE|S-TBSE,872,872,0.0004969418960244649,0.0012041284403669725,0.06307339449541284,0.07626146788990826,N^^N_NIL_WGLT (7% vs 8%); N>>NIL_060_051 (6% vs 10%); S>>NIL_RBTX_RBTX_1 (3% vs 2%),S>>NIL_RBTX_RBTX_1 (52% vs 43%); N>>NIL_060_051 (5% vs 8%); I_6F_NS_150 (5% vs 7%),supported,700.5,ok
V-S-MNSP1,Murraylink,reverse,K4,SA1:east Whyalla,S-BGDV|S-X_BGBW+BGDV+BGTX,784,784,0.0,0.0,0.0,0.0,S>VMLMHNW1 (9% vs 0%); V^^V_NIL_SWVIC (8% vs 5%); N>>NIL_060_051 (7% vs 7%),S>>NIL_RBTX_RBTX_1 (36% vs 52%); S>NWCB6021+22_TX2 (14% vs 1%); S>VMLMHNW1 (11% vs 0%),supported,538.5,ok
V-S-MNSP1,Murraylink,reverse,K4,SA1:north-east Adelaide,S-PA_VC1|S-X_BWMP+MPPA,918,918,0.0,0.0,0.0,0.008533042846768337,N>>NIL_060_051 (13% vs 12%); N^^N_NIL_WGLT (12% vs 11%); S>VMLMHNW1 (2% vs 0%),S>>NIL_RBTX_RBTX_1 (48% vs 48%); N>>NIL_060_051 (11% vs 8%); N^^N_NIL_WGLT (7% vs 7%),supported,532.0,ok
V-S-MNSP1,Murraylink,reverse,K4,SA1:north-west Murray Bridge,S-PA_VC1|S-RBTU|S-TBSE|S-X_BRMN_RBTU,350,350,0.0,0.0,0.0,0.0,S>>MW2MW3_RBNW1 (5% vs 0%); N>>NIL_060_051 (3% vs 7%); V^^V_NIL_KGTS (3% vs 2%),S>>NIL_RBTX_RBTX_1 (54% vs 39%); S>>MW2MW3_RBNW1 (10% vs 8%); V^^V_NIL_KGTS (10% vs 5%),supported,234.5,ok
V-S-MNSP1,Murraylink,reverse,K4,VIC1:Geelong,CA_BRIS_5964121F|CA_SYDS_562A9792|CA_SYDS_597A8B26|CA_SYDS_597B3DBD|CA_SYDS_597B5710|V-BAML1_15M|V-BAML2_15M|V-CRML|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R|V-X_BAML2_MLTG_B2CB,1255,1255,0.0,0.0,0.09721115537848606,0.05816733067729084,V^^V_BDBU_KGTS (20% vs 12%); N>>BDBU_990_051 (6% vs 4%); V>>MLSY_GTKT_MLSY (6% vs 0%),S>>NIL_RBTX_RBTX_1 (31% vs 30%); V^^V_BDBU_KGTS (21% vs 16%); V^^V_BDBU_KGTS_2 (7% vs 5%),supported,762.0,ok
V-S-MNSP1,Murraylink,reverse,K4,VIC1:north Portland,I-HYSE|I-X_BDBU+HYSE|S-TBSE,160,160,0.0,0.0,0.0,0.0,N^^V_LTUT_1 (9% vs 0%); V>>NIL_MLGT_MLGT_R2 (7% vs 1%); N>>NIL_060_051 (6% vs 5%),S>>NIL_RBTX_RBTX_1 (49% vs 42%); N^^V_LTUT_1 (10% vs 0%); I_6F_NS_150 (5% vs 8%),supported,126.5,ok
V-S-MNSP1,Murraylink,reverse,K4,VIC1:south Wodonga,I-BDBU_ONE|I-MURRAY_SRAS_R|N-DPWG_63|N-DPWG_63_X5|V-DDMS|V-DDWO_RADIAL|V-DDWO_X5,303,303,0.1078107810781078,0.17656765676567657,0.10616061606160615,0.1694169416941694,V^^V_NIL_KGTS (10% vs 6%); N>>970_990_051 (8% vs 0%); V^^V_BDBU_KGTS (6% vs 9%),S>>NIL_RBTX_RBTX_1 (24% vs 11%); V^^V_NIL_KGTS_2 (13% vs 9%); V^^V_BDBU_KGTS (12% vs 15%),supported,185.5,ok
V-SA,Heywood,forward,K1,ARTS/LINE/ARTS_WBTS_220,V-AR_WB_BA,80,80,0.0,0.0,0.00625,0.00625,V_S_NIL_ROCOF (5% vs 0%); VS_600_TEST (3% vs 2%); V_VS_LB_HY_250 (2% vs 0%),V_S_HEYWOOD_UFLS (32% vs 43%); VS_600_TEST (21% vs 6%); V_S_NIL_ROCOF (19% vs 5%),supported,41.0,below asset gate: see family row
V-SA,Heywood,forward,K1,BATS/LINE/BATS_MLTS1_220,V-AR_WB_BA|V-BAML1_15M,104,104,0.0,0.0,0.0,0.0,I_6F_NS_150 (5% vs 3%); V_S_HEYWOOD_UFLS (2% vs 2%); #R034468_013_RAMP_F (2% vs 0%),I_6F_NS_150 (42% vs 30%); V_S_HEYWOOD_UFLS (35% vs 44%); S>>NIL_RBTU_RBTU (4% vs 2%),supported,52.5,below asset gate: see family row
V-SA,Heywood,forward,K1,BATS/LINE/BATS_WBTS_220,V-AR_WB_BA,72,72,0.0,0.0,0.10879629629629628,0.13657407407407407,V::N_X_ARWBBA_V2 (10% vs 0%); V:S_700 (3% vs 0%); I_6F_NS_150 (1% vs 2%),I_6F_NS_150 (32% vs 31%); V_S_HEYWOOD_UFLS (18% vs 23%); V::N_X_ARWBBA_V2 (10% vs 0%),supported,43.0,ok
V-SA,Heywood,forward,K1,BUNGAM/LINE/DVPBUN_1,S-BGDV|S-X_BGBW+BGDV+BGTX,610,610,0.0,0.0,0.027322404371584695,0.16038251366120218,V:S_BLKRG_570 (3% vs 0%); V_S_NIL_ROCOF (3% vs 2%); VS_600_TEST (3% vs 3%),V_S_HEYWOOD_UFLS (17% vs 18%); I_6F_NS_150 (15% vs 28%); V:S_BLKRG_570 (13% vs 1%),supported,317.0,ok
V-SA,Heywood,forward,K1,BURONGA/LINE/X5/3,N-BABU,782,782,0.0,0.0,0.0023444160272804776,0.007246376811594202,VS_600_TEST (9% vs 8%); V::N_SMSC_O2 (5% vs 2%); V::S_NIL_MAXG_1 (5% vs 0%),V_S_HEYWOOD_UFLS (18% vs 18%); VS_600_TEST (14% vs 19%); I_6F_NS_150 (13% vs 16%),supported,491.5,below asset gate: see family row
V-SA,Heywood,forward,K1,HYTS/LINE/HYTS_SESS1_275,I-HYSE|I-SV_HEY_250|I-VS_HEY_250|I-X_BDBU+HYSE|S-SECB6611_10|S-TBSE,99,99,0.0,0.0,0.20538720538720537,0.7777777777777778,V_VS_LB_HY_250 (12% vs 0%); F_S++HYSE_L6 (4% vs 0%); VS_V-SA_250_DYN (3% vs 0%),F_S++HYSE_L5 (46% vs 0%); VS_HEY_250 (16% vs 0%); V_S_HEYWOOD_UFLS (11% vs 9%),supported,61.0,ok
