target_ic,target_name,direction,GENCONSETID,relation,relevant_to,tier,n_units,any_binding_treated,any_binding_control,any_binding_diff,ci_lo,ci_hi
NSW1-QLD1,QNI,reverse,V-KG_WE_RC,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,supported,135,0.15061728395061727,0.15654320987654322,-0.005925925925925925,-0.10980027702905061,0.1271746005730381
NSW1-QLD1,QNI,forward,V-KMRC,not relevant (spillover),Heywood|Murraylink|VNI,supported,338,0.05571992110453648,0.07873931623931625,-0.02301939513477975,-0.05975546520661251,0.002981276869390022
NSW1-QLD1,QNI,reverse,V-KMRC,not relevant (spillover),Heywood|Murraylink|VNI,supported,338,0.28007889546351084,0.22006081525312296,0.0600180802103879,-0.010564467592592603,0.13695087473041884
NSW1-QLD1,QNI,forward,V-KOWE,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,491,0.6473183978275628,0.7413045937995023,-0.09398619597193936,-0.2541590260168636,0.033521639617145195
NSW1-QLD1,QNI,reverse,V-KOWE,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,491,0.24473862864901558,0.22308214528173798,0.02165648336727765,-0.11926886037983761,0.17973632054369137
NSW1-QLD1,QNI,forward,V-KO_WE_RC,not relevant (spillover),Murraylink,unsupported,23,0.0,0.014492753623188404,-0.014492753623188404,-0.014492753623188404,-0.014492753623188404
NSW1-QLD1,QNI,reverse,V-KO_WE_RC,not relevant (spillover),Murraylink,unsupported,23,0.7971014492753623,0.576207729468599,0.22089371980676326,0.22089371980676326,0.22089371980676326
NSW1-QLD1,QNI,forward,V-MLSY_NOEMTT_P,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,13,0.9487179487179488,0.9717948717948718,-0.02307692307692308,-0.02307692307692308,-0.02307692307692308
NSW1-QLD1,QNI,reverse,V-MLSY_NOEMTT_P,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,13,0.0,0.023076923076923075,-0.023076923076923075,-0.023076923076923075,-0.023076923076923075
NSW1-QLD1,QNI,forward,V-MLSY_NOEMTT_R,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,unsupported,1445,0.15916955017301035,0.17383314109957712,-0.014663590926566706,-0.07120744646163307,0.04370528407797886
NSW1-QLD1,QNI,reverse,V-MLSY_NOEMTT_R,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,unsupported,1445,0.08950403690888119,0.12173779315647827,-0.032233756247597084,-0.07437919088051607,0.014535941546094312
NSW1-QLD1,QNI,forward,V-MOTR,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,unsupported,22,0.537878787878788,0.6534090909090909,-0.11553030303030304,-0.11553030303030304,-0.11553030303030304
NSW1-QLD1,QNI,reverse,V-MOTR,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,unsupported,22,0.06818181818181818,0.31843434343434346,-0.2502525252525252,-0.2502525252525252,-0.2502525252525252
NSW1-QLD1,QNI,forward,V-MRKM,not relevant (spillover),Heywood|Murraylink|VNI,supported,191,0.001745200698080279,0.021495055264688777,-0.019749854566608497,-0.041067942314788594,-0.0026709901873900386
NSW1-QLD1,QNI,reverse,V-MRKM,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,191,0.34467713787085513,0.3312681791739383,0.013408958696916806,-0.1946808943089431,0.20118334528933512
NSW1-QLD1,QNI,forward,V-RCTS_BUS2,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,indicative,98,0.0,0.13922902494331066,-0.13922902494331066,-0.41215277777777776,-0.003333333333333333
NSW1-QLD1,QNI,reverse,V-RCTS_BUS2,not relevant (spillover),Basslink|Heywood|Murraylink|VNI,indicative,98,0.28741496598639454,0.15532879818594103,0.1320861678004535,-0.15544444444444447,0.43159722222222235
NSW1-QLD1,QNI,forward,V-SMSC,not relevant (spillover),Heywood|Murraylink|VNI,indicative,2726,0.08810222548300317,0.02779408168256297,0.06030814380044021,0.029931870066597404,0.08882531435465467
NSW1-QLD1,QNI,reverse,V-SMSC,not relevant (spillover),Heywood|Murraylink|VNI,indicative,2726,0.07660797260943995,0.13534075161001058,-0.05873277900057064,-0.09359436097631783,-0.023819684356264505
NSW1-QLD1,QNI,forward,V-X_BAML2_MLTG_B2CB,not relevant (spillover),Murraylink,unsupported,18,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,V-X_BAML2_MLTG_B2CB,not relevant (spillover),Murraylink,unsupported,18,0.6666666666666666,0.43240740740740746,0.23425925925925922,0.23425925925925917,0.23425925925925917
NSW1-QLD1,QNI,forward,V-X_RCTS_B2_SMTX,not relevant (spillover),Murraylink,unsupported,38,0.0,0.0035087719298245615,-0.0035087719298245615,-0.006060606060606061,0.0
NSW1-QLD1,QNI,reverse,V-X_RCTS_B2_SMTX,not relevant (spillover),Murraylink,unsupported,38,0.013157894736842105,0.24919590643274855,-0.23603801169590644,-0.27386363636363636,-0.18402777777777776
T-V-MNSP1,Basslink,forward,F-T-GO_CB_A752,relevant,Basslink,indicative,1270,0.14824146981627295,0.13451662292213476,0.013724846894138222,-0.03247354821826136,0.06139917492448218
T-V-MNSP1,Basslink,reverse,F-T-GO_CB_A752,relevant,Basslink,indicative,1270,0.2364829396325459,0.1451771653543307,0.09130577427821521,0.007459114126588509,0.1788662481444829
T-V-MNSP1,Basslink,forward,N-JNWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,386,0.007772020725388601,0.01529217040875072,-0.007520149683362118,-0.022234434801686947,0.002613269519519518
T-V-MNSP1,Basslink,reverse,N-JNWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,386,0.06217616580310881,0.0412348877374784,0.020941278065630394,-0.02915074866899359,0.07972152373795498
T-V-MNSP1,Basslink,forward,N-LDTW_84,relevant,Basslink|Directlink|QNI,supported,406,0.017241379310344824,0.006958128078817734,0.010283251231527093,-0.005985158451210396,0.03214484314113609
T-V-MNSP1,Basslink,reverse,N-LDTW_84,relevant,Basslink|Directlink|QNI,supported,406,0.05993431855500821,0.07850301039956213,-0.018568691844553918,-0.09455732582249324,0.088445715838945
T-V-MNSP1,Basslink,forward,N-LTWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,111,0.006006006006006006,0.047497497497497494,-0.0414914914914915,-0.08382106893277924,0.007168458781362007
T-V-MNSP1,Basslink,reverse,N-LTWG_RADIAL,relevant,Basslink|Heywood|Murraylink|VNI,indicative,111,0.013513513513513514,0.029729729729729728,-0.016216216216216214,-0.04278606965174129,0.008179361488185008
T-V-MNSP1,Basslink,forward,N-MMWB_ONE,relevant,Basslink,indicative,45,0.0,0.01037037037037037,-0.01037037037037037,-0.02888888888888889,0.0
T-V-MNSP1,Basslink,reverse,N-MMWB_ONE,relevant,Basslink,indicative,45,0.13333333333333333,0.08382716049382714,0.049506172839506174,-0.07280701754385965,0.2516548463356974
T-V-MNSP1,Basslink,forward,N-TWUL_85,relevant,Basslink|Directlink|QNI,supported,633,0.0747761979989468,0.03854221520098297,0.036233982797963846,-0.014347806937374401,0.08962457603230144
T-V-MNSP1,Basslink,reverse,N-TWUL_85,relevant,Basslink|Directlink|QNI,supported,633,0.012111637704054766,0.15365982095839914,-0.14154818325434437,-0.1909307521486507,-0.09725918311156048
T-V-MNSP1,Basslink,forward,Q-X_BRHA_TWO,relevant,Basslink|QNI,supported,142,0.002347417840375587,0.04913928012519562,-0.04679186228482004,-0.06948870710692763,-0.014871363869823042
T-V-MNSP1,Basslink,reverse,Q-X_BRHA_TWO,relevant,Basslink|QNI,supported,142,0.3028169014084507,0.3169600938967136,-0.01414319248826292,-0.15105356224279834,0.12004904542938112
T-V-MNSP1,Basslink,forward,Q-X_BRTX1+BRHA,relevant,Basslink,unsupported,16,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,reverse,Q-X_BRTX1+BRHA,relevant,Basslink,unsupported,16,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,forward,S-TBSE,relevant,Basslink|Heywood|Murraylink|VNI,supported,2018,0.10670630987776676,0.08025410197114856,0.026452207906618206,-0.008184738442552736,0.06052036634345529
T-V-MNSP1,Basslink,reverse,S-TBSE,relevant,Basslink|Heywood|Murraylink|VNI,supported,2018,0.2131648496861579,0.2127532760709173,0.00041157361524060356,-0.04616788805960334,0.05035726837219471
T-V-MNSP1,Basslink,forward,V-CRML,relevant,Basslink|Heywood|Murraylink|VNI,supported,290,0.07586206896551724,0.0439080459770115,0.031954022988505734,-0.025246933565305368,0.08088095406694047
T-V-MNSP1,Basslink,reverse,V-CRML,relevant,Basslink|Heywood|Murraylink|VNI,supported,290,0.2712643678160919,0.1782567049808429,0.09300766283524903,-0.005007399019854548,0.23122137057321498
T-V-MNSP1,Basslink,forward,V-DDMS,relevant,Basslink|Heywood|Murraylink|VNI,supported,365,0.03515981735159818,0.05812785388127854,-0.02296803652968037,-0.07969032249443322,0.022442449768269403
T-V-MNSP1,Basslink,reverse,V-DDMS,relevant,Basslink|Heywood|Murraylink|VNI,supported,365,0.11141552511415524,0.10625570776255708,0.005159817351598172,-0.09992808942626298,0.0987404976892735
T-V-MNSP1,Basslink,forward,V-HGMO,relevant,Basslink|Heywood,unsupported,12,0.0,0.14444444444444446,-0.14444444444444446,-0.14444444444444446,-0.14444444444444446
T-V-MNSP1,Basslink,reverse,V-HGMO,relevant,Basslink|Heywood,unsupported,12,0.05555555555555555,0.1388888888888889,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333
T-V-MNSP1,Basslink,forward,V-HYMO,relevant,Basslink|Heywood|Murraylink|VNI,supported,135,0.16913580246913576,0.16874485596707817,0.00039094650205760646,-0.180145006276664,0.1772749042145594
T-V-MNSP1,Basslink,reverse,V-HYMO,relevant,Basslink|Heywood|Murraylink|VNI,supported,135,0.2234567901234568,0.26839506172839506,-0.044938271604938275,-0.14937669248693244,0.04492753623188405
T-V-MNSP1,Basslink,forward,V-HYTR,relevant,Basslink|Heywood|VNI,indicative,36,0.13425925925925924,0.0,0.13425925925925924,0.01515151515151515,0.28861788617886175
T-V-MNSP1,Basslink,reverse,V-HYTR,relevant,Basslink|Heywood|VNI,indicative,36,0.046296296296296294,0.3683641975308642,-0.3220679012345679,-0.7329749103942651,-0.011382113821138212
T-V-MNSP1,Basslink,forward,V-KG_WE_RC,relevant,Basslink|Heywood|Murraylink|VNI,supported,156,0.11431623931623931,0.11223290598290599,0.002083333333333323,-0.18905312415061992,0.13679745105517419
T-V-MNSP1,Basslink,reverse,V-KG_WE_RC,relevant,Basslink|Heywood|Murraylink|VNI,supported,156,0.03098290598290598,0.05803062678062679,-0.027047720797720796,-0.07906504065040651,0.008465608465608463
T-V-MNSP1,Basslink,forward,V-MLSY_NOEMTT_R,relevant,Basslink|Heywood|Murraylink|VNI,supported,1523,0.06762967826657912,0.056582403151674336,0.011047275114904786,-0.026876865309334724,0.05408741295353617
T-V-MNSP1,Basslink,reverse,V-MLSY_NOEMTT_R,relevant,Basslink|Heywood|Murraylink|VNI,supported,1523,0.10155395053622238,0.05438097322535931,0.047172977310863055,0.012023542851100206,0.08923482637075261
T-V-MNSP1,Basslink,forward,V-MOTR,relevant,Basslink|Heywood|Murraylink|VNI,unsupported,22,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,reverse,V-MOTR,relevant,Basslink|Heywood|Murraylink|VNI,unsupported,22,0.23484848484848486,0.25795454545454544,-0.023106060606060616,-0.02310606060606062,-0.02310606060606062
T-V-MNSP1,Basslink,forward,V-RCTS_BUS2,relevant,Basslink|Heywood|Murraylink|VNI,indicative,98,0.03741496598639456,0.005668934240362812,0.031746031746031744,0.005442176870748299,0.06904761904761904
T-V-MNSP1,Basslink,reverse,V-RCTS_BUS2,relevant,Basslink|Heywood|Murraylink|VNI,indicative,98,0.0,0.015873015873015872,-0.015873015873015872,-0.03111111111111111,0.0
T-V-MNSP1,Basslink,forward,CA_BRIS_5667C22F,not relevant (spillover),Directlink,unsupported,48,0.03472222222222222,0.07453703703703704,-0.039814814814814824,-0.060416666666666674,-0.029513888888888885
T-V-MNSP1,Basslink,reverse,CA_BRIS_5667C22F,not relevant (spillover),Directlink,unsupported,48,0.003472222222222222,0.09635416666666667,-0.09288194444444443,-0.13802083333333331,-0.002604166666666667
T-V-MNSP1,Basslink,forward,CA_BRIS_569B1432,not relevant (spillover),QNI,unsupported,7,0.0,0.2476190476190476,-0.2476190476190476,-0.2476190476190476,-0.2476190476190476
T-V-MNSP1,Basslink,reverse,CA_BRIS_569B1432,not relevant (spillover),QNI,unsupported,7,0.0,0.04285714285714286,-0.04285714285714286,-0.04285714285714286,-0.04285714285714286
T-V-MNSP1,Basslink,forward,CA_BRIS_593C7214,not relevant (spillover),Directlink,unsupported,5,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,reverse,CA_BRIS_593C7214,not relevant (spillover),Directlink,unsupported,5,0.0,0.07333333333333333,-0.07333333333333333,-0.07333333333333333,-0.07333333333333333
T-V-MNSP1,Basslink,forward,CA_BRIS_59643BAE,not relevant (spillover),Murraylink,unsupported,13,0.3076923076923077,0.3564102564102564,-0.04871794871794872,-0.04871794871794872,-0.04871794871794872
T-V-MNSP1,Basslink,reverse,CA_BRIS_59643BAE,not relevant (spillover),Murraylink,unsupported,13,0.6282051282051282,0.4384615384615384,0.18974358974358976,0.18974358974358976,0.18974358974358976
T-V-MNSP1,Basslink,forward,CA_BRIS_59712B29,not relevant (spillover),Directlink|QNI,unsupported,55,0.06060606060606061,0.1381313131313131,-0.07752525252525254,-0.20000000000000004,0.017293906810035842
T-V-MNSP1,Basslink,reverse,CA_BRIS_59712B29,not relevant (spillover),Directlink|QNI,unsupported,55,0.38181818181818183,0.12363636363636363,0.2581818181818182,0.0967741935483871,0.4666666666666666
T-V-MNSP1,Basslink,forward,CA_SYDS_562A9792,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,8,0.020833333333333332,0.004166666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666
T-V-MNSP1,Basslink,reverse,CA_SYDS_562A9792,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,8,0.47916666666666663,0.0,0.47916666666666663,0.47916666666666663,0.47916666666666663
T-V-MNSP1,Basslink,forward,CA_SYDS_56FB4FDD,not relevant (spillover),VNI,unsupported,7,0.0,0.2936507936507936,-0.2936507936507936,-0.2936507936507936,-0.2936507936507936
T-V-MNSP1,Basslink,reverse,CA_SYDS_56FB4FDD,not relevant (spillover),VNI,unsupported,7,0.21428571428571427,0.05238095238095238,0.1619047619047619,0.1619047619047619,0.1619047619047619
T-V-MNSP1,Basslink,forward,CA_SYDS_57B55E34,not relevant (spillover),Directlink,unsupported,40,0.0,0.06722222222222221,-0.06722222222222221,-0.09484126984126982,-0.002777777777777778
T-V-MNSP1,Basslink,reverse,CA_SYDS_57B55E34,not relevant (spillover),Directlink,unsupported,40,0.0375,0.08861111111111111,-0.05111111111111111,-0.06944444444444446,-0.008333333333333333
T-V-MNSP1,Basslink,forward,CA_SYDS_57BBC96F,not relevant (spillover),VNI,unsupported,16,0.020833333333333332,0.012152777777777778,0.008680555555555556,0.0,0.009920634920634918
T-V-MNSP1,Basslink,reverse,CA_SYDS_57BBC96F,not relevant (spillover),VNI,unsupported,16,0.041666666666666664,0.045138888888888895,-0.0034722222222222238,-0.08333333333333334,0.007936507936507936
T-V-MNSP1,Basslink,forward,CA_SYDS_597A8B26,not relevant (spillover),Heywood|Murraylink,unsupported,9,0.7037037037037037,0.10493827160493827,0.5987654320987654,0.5987654320987654,0.5987654320987654
T-V-MNSP1,Basslink,reverse,CA_SYDS_597A8B26,not relevant (spillover),Heywood|Murraylink,unsupported,9,0.1111111111111111,0.07407407407407407,0.03703703703703703,0.03703703703703703,0.03703703703703703
T-V-MNSP1,Basslink,forward,CA_SYDS_597B3DBD,not relevant (spillover),Heywood|Murraylink,unsupported,4,0.0,0.041666666666666664,-0.041666666666666664,-0.041666666666666664,-0.041666666666666664
T-V-MNSP1,Basslink,reverse,CA_SYDS_597B3DBD,not relevant (spillover),Heywood|Murraylink,unsupported,4,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664
T-V-MNSP1,Basslink,forward,CA_SYDS_597B5710,not relevant (spillover),Heywood|Murraylink,unsupported,14,0.023809523809523808,0.023015873015873017,0.0007936507936507938,0.0007936507936507938,0.0007936507936507938
T-V-MNSP1,Basslink,reverse,CA_SYDS_597B5710,not relevant (spillover),Heywood|Murraylink,unsupported,14,0.4404761904761905,0.39285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616
T-V-MNSP1,Basslink,forward,CA_SYDS_59839EB2,not relevant (spillover),Directlink|QNI,indicative,56,0.020833333333333332,0.08630952380952382,-0.06547619047619048,-0.11935483870967742,0.001333333333333331
T-V-MNSP1,Basslink,reverse,CA_SYDS_59839EB2,not relevant (spillover),Directlink|QNI,indicative,56,0.008928571428571428,0.2767857142857143,-0.26785714285714285,-0.29466666666666663,-0.2462365591397849
T-V-MNSP1,Basslink,forward,F-I-HYSE,not relevant (spillover),Heywood,indicative,12,0.013888888888888888,0.016666666666666666,-0.0027777777777777796,-0.022222222222222227,0.16666666666666666
T-V-MNSP1,Basslink,reverse,F-I-HYSE,not relevant (spillover),Heywood,indicative,12,0.1111111111111111,0.04861111111111111,0.06249999999999999,0.0,0.07407407407407406
T-V-MNSP1,Basslink,forward,I-6F_NS_050,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,9,0.0,0.1851851851851852,-0.1851851851851852,-0.5833333333333334,-0.07142857142857142
T-V-MNSP1,Basslink,reverse,I-6F_NS_050,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,9,0.0,0.02962962962962963,-0.02962962962962963,-0.08333333333333333,-0.014285714285714287
T-V-MNSP1,Basslink,forward,I-6F_SN_050,not relevant (spillover),Heywood,unsupported,9,0.0,0.1851851851851852,-0.1851851851851852,-0.5833333333333334,-0.07142857142857142
T-V-MNSP1,Basslink,reverse,I-6F_SN_050,not relevant (spillover),Heywood,unsupported,9,0.0,0.02962962962962963,-0.02962962962962963,-0.08333333333333333,-0.014285714285714287
T-V-MNSP1,Basslink,forward,I-BCDM_ONE,not relevant (spillover),QNI,unsupported,16,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,reverse,I-BCDM_ONE,not relevant (spillover),QNI,unsupported,16,0.010416666666666666,0.20885416666666667,-0.1984375,-0.2604166666666667,-0.1777777777777778
T-V-MNSP1,Basslink,forward,I-BDBU_ONE,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,3322,0.03833032309853501,0.02245551541909158,0.015874807679443437,0.00017028446729243948,0.03431619770632653
T-V-MNSP1,Basslink,reverse,I-BDBU_ONE,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,3322,0.12086092715231786,0.16334621044885947,-0.042485283296541575,-0.07223270482484463,-0.011545966031907322
T-V-MNSP1,Basslink,forward,I-BURC,not relevant (spillover),Murraylink|VNI,supported,310,0.006451612903225806,0.0032258064516129032,0.0032258064516129032,-0.0026103641809843156,0.010523858109575828
T-V-MNSP1,Basslink,reverse,I-BURC,not relevant (spillover),Murraylink|VNI,supported,310,0.14731182795698924,0.21988351254480287,-0.07257168458781364,-0.19845786411411415,0.05541856925418559
T-V-MNSP1,Basslink,forward,I-BURC_X1,not relevant (spillover),Murraylink,supported,1707,0.040226518258152696,0.033076222092039316,0.007150296166113384,-0.013937146832183252,0.03291737773379916
T-V-MNSP1,Basslink,reverse,I-BURC_X1,not relevant (spillover),Murraylink,supported,1707,0.1187268111696934,0.14942882249560635,-0.030702011325912916,-0.06962825938145581,0.007273729620997824
T-V-MNSP1,Basslink,forward,I-HYSE,not relevant (spillover),Heywood|Murraylink|VNI,supported,816,0.07822712418300654,0.05793845315904139,0.020288671023965133,-0.02425841051176729,0.07152135325716835
T-V-MNSP1,Basslink,reverse,I-HYSE,not relevant (spillover),Heywood|Murraylink|VNI,supported,816,0.35273692810457513,0.18292143246187365,0.1698154956427015,0.09043860153256705,0.2537264601065705
T-V-MNSP1,Basslink,forward,I-JNWO_63,not relevant (spillover),Heywood|VNI,unsupported,78,0.10683760683760682,0.18728632478632476,-0.08044871794871795,-0.12596153846153849,-0.03974358974358976
