ic,name,direction,GENCONSETID,tier,lag_days,group,n_units,own_treated,own_control,own_diff,any_diff
NSW1-QLD1,QNI,forward,N-ARTW_86,supported,7,booked_in_advance,150,0.08666666666666667,0.0,0.08666666666666667,0.042037037037037026
NSW1-QLD1,QNI,forward,N-ARTW_86,supported,14,booked_in_advance,150,0.08666666666666667,0.0,0.08666666666666667,0.042037037037037026
NSW1-QLD1,QNI,reverse,N-ARTW_86,supported,1,booked_in_advance,150,0.056666666666666664,0.0,0.056666666666666664,0.19872222222222222
NSW1-QLD1,QNI,reverse,N-ARTW_86,supported,7,booked_in_advance,150,0.056666666666666664,0.0,0.056666666666666664,0.19872222222222222
NSW1-QLD1,QNI,reverse,N-ARTW_86,supported,14,booked_in_advance,150,0.056666666666666664,0.0,0.056666666666666664,0.19872222222222222
NSW1-QLD1,QNI,forward,N-AVMA_17,supported,1,booked_in_advance,144,0.0,0.0,0.0,-0.1694637345679012
NSW1-QLD1,QNI,forward,N-AVMA_17,supported,7,booked_in_advance,144,0.0,0.0,0.0,-0.1694637345679012
NSW1-QLD1,QNI,forward,N-AVMA_17,supported,14,booked_in_advance,144,0.0,0.0,0.0,-0.1694637345679012
NSW1-QLD1,QNI,reverse,N-AVMA_17,supported,1,booked_in_advance,144,0.0,0.0,0.0,0.031635802469135804
NSW1-QLD1,QNI,reverse,N-AVMA_17,supported,7,booked_in_advance,144,0.0,0.0,0.0,0.031635802469135804
NSW1-QLD1,QNI,reverse,N-AVMA_17,supported,14,booked_in_advance,144,0.0,0.0,0.0,0.031635802469135804
NSW1-QLD1,QNI,forward,N-CHKS_ONE,supported,1,booked_in_advance,373,0.0,0.0,0.0,0.004200178731009832
NSW1-QLD1,QNI,forward,N-CHKS_ONE,supported,7,booked_in_advance,373,0.0,0.0,0.0,0.004200178731009832
NSW1-QLD1,QNI,forward,N-CHKS_ONE,supported,14,booked_in_advance,359,0.0,0.0,0.0,0.005733519034354691
NSW1-QLD1,QNI,forward,N-CHKS_ONE,supported,14,not_booked_in_advance,14,0.0,0.0,0.0,-0.03511904761904761
NSW1-QLD1,QNI,reverse,N-CHKS_ONE,supported,1,booked_in_advance,373,0.05272564789991064,0.0,0.05272564789991064,0.08541108132260947
NSW1-QLD1,QNI,reverse,N-CHKS_ONE,supported,7,booked_in_advance,373,0.05272564789991064,0.0,0.05272564789991064,0.08541108132260947
NSW1-QLD1,QNI,reverse,N-CHKS_ONE,supported,14,booked_in_advance,359,0.05478180129990715,0.0,0.05478180129990715,0.08295419374806562
NSW1-QLD1,QNI,reverse,N-CHKS_ONE,supported,14,not_booked_in_advance,14,0.0,0.0,0.0,0.1484126984126984
NSW1-QLD1,QNI,forward,N-DMSR_8J,supported,1,booked_in_advance,1323,0.6122448979591837,0.003132611069119005,0.6091122868900646,0.5211262282690855
NSW1-QLD1,QNI,forward,N-DMSR_8J,supported,7,booked_in_advance,1193,0.5908074881251746,0.003473968520070783,0.5873335196051038,0.5065940206761665
NSW1-QLD1,QNI,forward,N-DMSR_8J,supported,7,not_booked_in_advance,2,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666669
NSW1-QLD1,QNI,forward,N-DMSR_8J,supported,14,booked_in_advance,870,0.514176245210728,0.0003448275862068966,0.5138314176245211,0.45684227330779054
NSW1-QLD1,QNI,forward,N-DMSR_8J,supported,14,not_booked_in_advance,4,0.5833333333333333,0.0,0.5833333333333333,0.08333333333333334
NSW1-QLD1,QNI,reverse,N-DMSR_8J,supported,1,booked_in_advance,1323,0.08944318468127989,0.008507600571092634,0.08093558411018728,-0.03698034769463341
NSW1-QLD1,QNI,reverse,N-DMSR_8J,supported,7,booked_in_advance,1193,0.09807208717518859,0.009434665176492501,0.0886374219986961,-0.02232700009313589
NSW1-QLD1,QNI,reverse,N-DMSR_8J,supported,7,not_booked_in_advance,2,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,N-DMSR_8J,supported,14,booked_in_advance,870,0.13275862068965516,0.012209450830140484,0.12054916985951468,0.01602490421455939
NSW1-QLD1,QNI,reverse,N-DMSR_8J,supported,14,not_booked_in_advance,4,0.0,0.15833333333333333,-0.15833333333333333,-0.25
NSW1-QLD1,QNI,forward,N-DTMN_8_15M,supported,1,booked_in_advance,214,0.0,0.0,0.0,-0.029426272066458967
NSW1-QLD1,QNI,forward,N-DTMN_8_15M,supported,1,not_booked_in_advance,19,0.0,0.0,0.0,-0.3912280701754386
NSW1-QLD1,QNI,forward,N-DTMN_8_15M,supported,7,booked_in_advance,134,0.0,0.0,0.0,0.15288142620232176
NSW1-QLD1,QNI,forward,N-DTMN_8_15M,supported,7,not_booked_in_advance,99,0.0,0.0,0.0,-0.34562289562289567
NSW1-QLD1,QNI,forward,N-DTMN_8_15M,supported,14,booked_in_advance,134,0.0,0.0,0.0,0.15288142620232176
NSW1-QLD1,QNI,forward,N-DTMN_8_15M,supported,14,not_booked_in_advance,99,0.0,0.0,0.0,-0.34562289562289567
NSW1-QLD1,QNI,reverse,N-DTMN_8_15M,supported,1,booked_in_advance,214,0.008566978193146417,0.0,0.008566978193146417,0.10080477673935619
NSW1-QLD1,QNI,reverse,N-DTMN_8_15M,supported,1,not_booked_in_advance,19,0.0,0.0,0.0,0.5885964912280702
NSW1-QLD1,QNI,reverse,N-DTMN_8_15M,supported,7,booked_in_advance,134,0.0,0.0,0.0,-0.033354063018242126
NSW1-QLD1,QNI,reverse,N-DTMN_8_15M,supported,7,not_booked_in_advance,99,0.01851851851851852,0.0,0.01851851851851852,0.376010101010101
NSW1-QLD1,QNI,reverse,N-DTMN_8_15M,supported,14,booked_in_advance,134,0.0,0.0,0.0,-0.033354063018242126
NSW1-QLD1,QNI,reverse,N-DTMN_8_15M,supported,14,not_booked_in_advance,99,0.01851851851851852,0.0,0.01851851851851852,0.376010101010101
NSW1-QLD1,QNI,forward,N-DTSS_11,supported,1,booked_in_advance,512,0.0,0.0,0.0,-0.19064127604166667
NSW1-QLD1,QNI,forward,N-DTSS_11,supported,7,booked_in_advance,512,0.0,0.0,0.0,-0.19064127604166667
NSW1-QLD1,QNI,forward,N-DTSS_11,supported,14,booked_in_advance,512,0.0,0.0,0.0,-0.19064127604166667
NSW1-QLD1,QNI,reverse,N-DTSS_11,supported,1,booked_in_advance,512,0.0,0.0,0.0,0.14441189236111113
NSW1-QLD1,QNI,reverse,N-DTSS_11,supported,7,booked_in_advance,512,0.0,0.0,0.0,0.14441189236111113
NSW1-QLD1,QNI,reverse,N-DTSS_11,supported,14,booked_in_advance,512,0.0,0.0,0.0,0.14441189236111113
NSW1-QLD1,QNI,forward,N-LDTM_82,supported,1,booked_in_advance,1794,0.00975473801560758,0.0,0.00975473801560758,-0.004830917874396137
NSW1-QLD1,QNI,forward,N-LDTM_82,supported,7,booked_in_advance,1791,0.00977107761027359,0.0,0.00977107761027359,-0.00483900986413549
NSW1-QLD1,QNI,forward,N-LDTM_82,supported,7,not_booked_in_advance,3,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,N-LDTM_82,supported,14,booked_in_advance,1791,0.00977107761027359,0.0,0.00977107761027359,-0.00483900986413549
NSW1-QLD1,QNI,forward,N-LDTM_82,supported,14,not_booked_in_advance,3,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,N-LDTM_82,supported,1,booked_in_advance,1794,0.07748049052396878,0.0,0.07748049052396878,0.07134584417193113
NSW1-QLD1,QNI,reverse,N-LDTM_82,supported,7,booked_in_advance,1791,0.07761027359017308,0.0,0.07761027359017308,0.07148396302500155
NSW1-QLD1,QNI,reverse,N-LDTM_82,supported,7,not_booked_in_advance,3,0.0,0.0,0.0,-0.011111111111111112
NSW1-QLD1,QNI,reverse,N-LDTM_82,supported,14,booked_in_advance,1791,0.07761027359017308,0.0,0.07761027359017308,0.07148396302500155
NSW1-QLD1,QNI,reverse,N-LDTM_82,supported,14,not_booked_in_advance,3,0.0,0.0,0.0,-0.011111111111111112
NSW1-QLD1,QNI,forward,N-LDTW_84,supported,1,booked_in_advance,38,0.3991228070175438,0.0,0.3991228070175438,0.14853801169590644
NSW1-QLD1,QNI,forward,N-LDTW_84,supported,7,booked_in_advance,38,0.3991228070175438,0.0,0.3991228070175438,0.14853801169590644
NSW1-QLD1,QNI,forward,N-LDTW_84,supported,14,booked_in_advance,38,0.3991228070175438,0.0,0.3991228070175438,0.14853801169590644
NSW1-QLD1,QNI,reverse,N-LDTW_84,supported,1,booked_in_advance,38,0.0,0.0,0.0,-0.1287280701754386
NSW1-QLD1,QNI,reverse,N-LDTW_84,supported,7,booked_in_advance,38,0.0,0.0,0.0,-0.1287280701754386
NSW1-QLD1,QNI,reverse,N-LDTW_84,supported,14,booked_in_advance,38,0.0,0.0,0.0,-0.1287280701754386
NSW1-QLD1,QNI,forward,N-MA_CB172A,unsupported,1,booked_in_advance,18,0.0,0.0,0.0,0.17021604938271606
NSW1-QLD1,QNI,forward,N-MA_CB172A,unsupported,7,booked_in_advance,18,0.0,0.0,0.0,0.17021604938271606
NSW1-QLD1,QNI,forward,N-MA_CB172A,unsupported,14,booked_in_advance,18,0.0,0.0,0.0,0.17021604938271606
NSW1-QLD1,QNI,reverse,N-MA_CB172A,unsupported,1,booked_in_advance,18,0.0,0.0,0.0,-0.022222222222222223
NSW1-QLD1,QNI,reverse,N-MA_CB172A,unsupported,7,booked_in_advance,18,0.0,0.0,0.0,-0.022222222222222223
NSW1-QLD1,QNI,reverse,N-MA_CB172A,unsupported,14,booked_in_advance,18,0.0,0.0,0.0,-0.022222222222222223
NSW1-QLD1,QNI,forward,N-MPWW_ONE,unsupported,1,booked_in_advance,35,0.0,0.0,0.0,0.06111111111111111
NSW1-QLD1,QNI,forward,N-MPWW_ONE,unsupported,1,not_booked_in_advance,45,0.0,0.0,0.0,-0.03037037037037037
NSW1-QLD1,QNI,forward,N-MPWW_ONE,unsupported,7,booked_in_advance,16,0.0,0.0,0.0,0.14826388888888886
NSW1-QLD1,QNI,forward,N-MPWW_ONE,unsupported,7,not_booked_in_advance,64,0.0,0.0,0.0,-0.025
NSW1-QLD1,QNI,forward,N-MPWW_ONE,unsupported,14,booked_in_advance,16,0.0,0.0,0.0,0.14826388888888886
NSW1-QLD1,QNI,forward,N-MPWW_ONE,unsupported,14,not_booked_in_advance,64,0.0,0.0,0.0,-0.025
NSW1-QLD1,QNI,reverse,N-MPWW_ONE,unsupported,1,booked_in_advance,35,0.07619047619047618,0.0,0.07619047619047618,0.26888888888888884
NSW1-QLD1,QNI,reverse,N-MPWW_ONE,unsupported,1,not_booked_in_advance,45,0.0,0.0,0.0,0.3822222222222222
NSW1-QLD1,QNI,reverse,N-MPWW_ONE,unsupported,7,booked_in_advance,16,0.0,0.0,0.0,0.06458333333333331
NSW1-QLD1,QNI,reverse,N-MPWW_ONE,unsupported,7,not_booked_in_advance,64,0.041666666666666664,0.0,0.041666666666666664,0.39965277777777775
NSW1-QLD1,QNI,reverse,N-MPWW_ONE,unsupported,14,booked_in_advance,16,0.0,0.0,0.0,0.06458333333333331
NSW1-QLD1,QNI,reverse,N-MPWW_ONE,unsupported,14,not_booked_in_advance,64,0.041666666666666664,0.0,0.041666666666666664,0.39965277777777775
NSW1-QLD1,QNI,forward,N-TWUL_85,supported,1,booked_in_advance,86,0.36046511627906974,0.0,0.36046511627906974,0.2825581395348837
NSW1-QLD1,QNI,forward,N-TWUL_85,supported,7,booked_in_advance,86,0.36046511627906974,0.0,0.36046511627906974,0.2825581395348837
NSW1-QLD1,QNI,forward,N-TWUL_85,supported,14,booked_in_advance,86,0.36046511627906974,0.0,0.36046511627906974,0.2825581395348837
NSW1-QLD1,QNI,reverse,N-TWUL_85,supported,1,booked_in_advance,86,0.1821705426356589,0.0,0.1821705426356589,-0.018410852713178303
NSW1-QLD1,QNI,reverse,N-TWUL_85,supported,7,booked_in_advance,86,0.1821705426356589,0.0,0.1821705426356589,-0.018410852713178303
NSW1-QLD1,QNI,reverse,N-TWUL_85,supported,14,booked_in_advance,86,0.1821705426356589,0.0,0.1821705426356589,-0.018410852713178303
NSW1-QLD1,QNI,forward,N-X_76_8,unsupported,1,booked_in_advance,9,0.0,0.0,0.0,-0.5222222222222221
NSW1-QLD1,QNI,forward,N-X_76_8,unsupported,7,booked_in_advance,9,0.0,0.0,0.0,-0.5222222222222221
NSW1-QLD1,QNI,forward,N-X_76_8,unsupported,14,booked_in_advance,9,0.0,0.0,0.0,-0.5222222222222221
NSW1-QLD1,QNI,reverse,N-X_76_8,unsupported,1,booked_in_advance,9,0.0,0.0,0.0,0.03703703703703706
NSW1-QLD1,QNI,reverse,N-X_76_8,unsupported,7,booked_in_advance,9,0.0,0.0,0.0,0.03703703703703706
NSW1-QLD1,QNI,reverse,N-X_76_8,unsupported,14,booked_in_advance,9,0.0,0.0,0.0,0.03703703703703706
NSW1-QLD1,QNI,forward,N-X_8E+DM+TW+LS_SVC,supported,1,booked_in_advance,5,0.0,0.0,0.0,-0.16666666666666669
NSW1-QLD1,QNI,forward,N-X_8E+DM+TW+LS_SVC,supported,7,booked_in_advance,5,0.0,0.0,0.0,-0.16666666666666669
NSW1-QLD1,QNI,forward,N-X_8E+DM+TW+LS_SVC,supported,14,booked_in_advance,5,0.0,0.0,0.0,-0.16666666666666669
NSW1-QLD1,QNI,reverse,N-X_8E+DM+TW+LS_SVC,supported,1,booked_in_advance,5,0.0,0.0,0.0,-0.29333333333333333
NSW1-QLD1,QNI,reverse,N-X_8E+DM+TW+LS_SVC,supported,7,booked_in_advance,5,0.0,0.0,0.0,-0.29333333333333333
NSW1-QLD1,QNI,reverse,N-X_8E+DM+TW+LS_SVC,supported,14,booked_in_advance,5,0.0,0.0,0.0,-0.29333333333333333
NSW1-QLD1,QNI,forward,N-X_AVMA_SSWW,supported,1,booked_in_advance,32,0.0,0.0,0.0,-0.29791666666666666
NSW1-QLD1,QNI,forward,N-X_AVMA_SSWW,supported,7,booked_in_advance,32,0.0,0.0,0.0,-0.29791666666666666
NSW1-QLD1,QNI,forward,N-X_AVMA_SSWW,supported,14,booked_in_advance,32,0.0,0.0,0.0,-0.29791666666666666
NSW1-QLD1,QNI,reverse,N-X_AVMA_SSWW,supported,1,booked_in_advance,32,0.015625,0.0,0.015625,-0.2125868055555556
NSW1-QLD1,QNI,reverse,N-X_AVMA_SSWW,supported,7,booked_in_advance,32,0.015625,0.0,0.015625,-0.2125868055555556
NSW1-QLD1,QNI,reverse,N-X_AVMA_SSWW,supported,14,booked_in_advance,32,0.015625,0.0,0.015625,-0.2125868055555556
NSW1-QLD1,QNI,forward,N-X_KCTX_LDTM,unsupported,1,booked_in_advance,23,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,N-X_KCTX_LDTM,unsupported,7,booked_in_advance,23,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,N-X_KCTX_LDTM,unsupported,14,booked_in_advance,23,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,N-X_KCTX_LDTM,unsupported,1,booked_in_advance,23,0.572463768115942,0.2741545893719807,0.29830917874396135,0.24456521739130435
NSW1-QLD1,QNI,reverse,N-X_KCTX_LDTM,unsupported,7,booked_in_advance,23,0.572463768115942,0.2741545893719807,0.29830917874396135,0.24456521739130435
NSW1-QLD1,QNI,reverse,N-X_KCTX_LDTM,unsupported,14,booked_in_advance,23,0.572463768115942,0.2741545893719807,0.29830917874396135,0.24456521739130435
NSW1-QLD1,QNI,forward,Q-BCCP_812,unsupported,1,booked_in_advance,11,0.0,0.0,0.0,0.006060606060606049
NSW1-QLD1,QNI,forward,Q-BCCP_812,unsupported,7,booked_in_advance,11,0.0,0.0,0.0,0.006060606060606049
NSW1-QLD1,QNI,forward,Q-BCCP_812,unsupported,14,booked_in_advance,11,0.0,0.0,0.0,0.006060606060606049
NSW1-QLD1,QNI,reverse,Q-BCCP_812,unsupported,1,booked_in_advance,11,0.0,0.0,0.0,-0.15656565656565657
NSW1-QLD1,QNI,reverse,Q-BCCP_812,unsupported,7,booked_in_advance,11,0.0,0.0,0.0,-0.15656565656565657
NSW1-QLD1,QNI,reverse,Q-BCCP_812,unsupported,14,booked_in_advance,11,0.0,0.0,0.0,-0.15656565656565657
NSW1-QLD1,QNI,forward,Q-BKBM,unsupported,1,booked_in_advance,769,0.0,0.0,0.0,-0.10566030920387227
NSW1-QLD1,QNI,forward,Q-BKBM,unsupported,7,booked_in_advance,510,0.0,0.0,0.0,-0.21843681917211327
NSW1-QLD1,QNI,forward,Q-BKBM,unsupported,7,not_booked_in_advance,259,0.0,0.0,0.0,0.11640926640926641
NSW1-QLD1,QNI,forward,Q-BKBM,unsupported,14,booked_in_advance,319,0.0,0.0,0.0,-0.21663183559735283
NSW1-QLD1,QNI,forward,Q-BKBM,unsupported,14,not_booked_in_advance,450,0.0,0.0,0.0,-0.026993827160493842
NSW1-QLD1,QNI,reverse,Q-BKBM,supported,1,booked_in_advance,769,0.0017338534893801473,0.0,0.0017338534893801473,0.04215070076578529
NSW1-QLD1,QNI,reverse,Q-BKBM,supported,7,booked_in_advance,510,0.00261437908496732,0.0,0.00261437908496732,0.07130174291938997
NSW1-QLD1,QNI,reverse,Q-BKBM,supported,7,not_booked_in_advance,259,0.0,0.0,0.0,-0.015250965250965256
NSW1-QLD1,QNI,reverse,Q-BKBM,supported,14,booked_in_advance,319,0.004179728317659352,0.0,0.004179728317659352,0.0629745733194009
NSW1-QLD1,QNI,reverse,Q-BKBM,supported,14,not_booked_in_advance,450,0.0,0.0,0.0,0.027388888888888883
NSW1-QLD1,QNI,forward,Q-BRTX1,indicative,1,not_booked_in_advance,1,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,Q-BRTX1,indicative,7,not_booked_in_advance,1,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,Q-BRTX1,indicative,14,not_booked_in_advance,1,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,Q-BRTX1,indicative,1,not_booked_in_advance,1,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,Q-BRTX1,indicative,7,not_booked_in_advance,1,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,Q-BRTX1,indicative,14,not_booked_in_advance,1,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,Q-CPWO_813/1,supported,1,booked_in_advance,1282,0.01300052002080083,0.0,0.01300052002080083,0.06056942277691107
NSW1-QLD1,QNI,forward,Q-CPWO_813/1,supported,7,booked_in_advance,1119,0.0028299076556449207,0.0,0.0028299076556449207,0.03844206136431337
NSW1-QLD1,QNI,forward,Q-CPWO_813/1,supported,14,booked_in_advance,921,0.0,0.0,0.0,-0.017300036192544357
NSW1-QLD1,QNI,reverse,Q-CPWO_813/1,supported,1,booked_in_advance,1282,0.0,0.0,0.0,-0.15869951464725257
NSW1-QLD1,QNI,reverse,Q-CPWO_813/1,supported,7,booked_in_advance,1119,0.0,0.0,0.0,-0.17051186575315264
NSW1-QLD1,QNI,reverse,Q-CPWO_813/1,supported,14,booked_in_advance,921,0.0,0.0,0.0,-0.16252563638557127
NSW1-QLD1,QNI,forward,Q-LCCP_8859,supported,1,booked_in_advance,132,0.03661616161616162,0.0,0.03661616161616162,0.09875841750841749
NSW1-QLD1,QNI,forward,Q-LCCP_8859,supported,1,not_booked_in_advance,18,0.7499999999999999,0.0,0.7499999999999999,0.7499999999999999
NSW1-QLD1,QNI,forward,Q-LCCP_8859,supported,7,booked_in_advance,132,0.03661616161616162,0.0,0.03661616161616162,0.09875841750841749
NSW1-QLD1,QNI,forward,Q-LCCP_8859,supported,7,not_booked_in_advance,18,0.7499999999999999,0.0,0.7499999999999999,0.7499999999999999
NSW1-QLD1,QNI,forward,Q-LCCP_8859,supported,14,booked_in_advance,132,0.03661616161616162,0.0,0.03661616161616162,0.09875841750841749
NSW1-QLD1,QNI,forward,Q-LCCP_8859,supported,14,not_booked_in_advance,18,0.7499999999999999,0.0,0.7499999999999999,0.7499999999999999
NSW1-QLD1,QNI,reverse,Q-LCCP_8859,supported,1,booked_in_advance,132,0.0,0.0,0.0,-0.04078282828282828
NSW1-QLD1,QNI,reverse,Q-LCCP_8859,supported,1,not_booked_in_advance,18,0.0,0.0,0.0,0.48379629629629634
NSW1-QLD1,QNI,reverse,Q-LCCP_8859,supported,7,booked_in_advance,132,0.0,0.0,0.0,-0.04078282828282828
NSW1-QLD1,QNI,reverse,Q-LCCP_8859,supported,7,not_booked_in_advance,18,0.0,0.0,0.0,0.48379629629629634
NSW1-QLD1,QNI,reverse,Q-LCCP_8859,supported,14,booked_in_advance,132,0.0,0.0,0.0,-0.04078282828282828
NSW1-QLD1,QNI,reverse,Q-LCCP_8859,supported,14,not_booked_in_advance,18,0.0,0.0,0.0,0.48379629629629634
NSW1-QLD1,QNI,forward,Q-RGLC_8875,supported,1,booked_in_advance,301,0.0,0.0,0.0,-0.019712070874861574
NSW1-QLD1,QNI,forward,Q-RGLC_8875,supported,7,booked_in_advance,301,0.0,0.0,0.0,-0.019712070874861574
NSW1-QLD1,QNI,forward,Q-RGLC_8875,supported,14,booked_in_advance,244,0.0,0.0,0.0,0.07916666666666666
NSW1-QLD1,QNI,forward,Q-RGLC_8875,supported,14,not_booked_in_advance,57,0.0,0.0,0.0,-0.44298245614035087
NSW1-QLD1,QNI,reverse,Q-RGLC_8875,unsupported,1,booked_in_advance,301,0.0,0.0,0.0,-0.1294481358434847
NSW1-QLD1,QNI,reverse,Q-RGLC_8875,unsupported,7,booked_in_advance,301,0.0,0.0,0.0,-0.1294481358434847
NSW1-QLD1,QNI,reverse,Q-RGLC_8875,unsupported,14,booked_in_advance,244,0.0,0.0,0.0,-0.16285291438979962
NSW1-QLD1,QNI,reverse,Q-RGLC_8875,unsupported,14,not_booked_in_advance,57,0.0,0.0,0.0,0.013547758284600388
NSW1-QLD1,QNI,forward,Q-X_BRHA_TWO,supported,1,booked_in_advance,48,0.0,0.0,0.0,0.16140046296296295
NSW1-QLD1,QNI,forward,Q-X_BRHA_TWO,supported,7,booked_in_advance,48,0.0,0.0,0.0,0.16140046296296295
NSW1-QLD1,QNI,forward,Q-X_BRHA_TWO,supported,14,booked_in_advance,48,0.0,0.0,0.0,0.16140046296296295
NSW1-QLD1,QNI,reverse,Q-X_BRHA_TWO,supported,1,booked_in_advance,48,0.0,0.0,0.0,-0.039641203703703706
NSW1-QLD1,QNI,reverse,Q-X_BRHA_TWO,supported,7,booked_in_advance,48,0.0,0.0,0.0,-0.039641203703703706
NSW1-QLD1,QNI,reverse,Q-X_BRHA_TWO,supported,14,booked_in_advance,48,0.0,0.0,0.0,-0.039641203703703706
NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,supported,1,booked_in_advance,81,0.0,0.0,0.0,-0.04890260631001371
NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,supported,7,booked_in_advance,78,0.0,0.0,0.0,-0.030698005698005692
NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,supported,7,not_booked_in_advance,3,0.0,0.0,0.0,-0.5222222222222223
NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,supported,14,booked_in_advance,78,0.0,0.0,0.0,-0.030698005698005692
NSW1-QLD1,QNI,forward,Q-X_HATR_TWO,supported,14,not_booked_in_advance,3,0.0,0.0,0.0,-0.5222222222222223
NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,supported,1,booked_in_advance,81,0.0,0.0,0.0,-0.05569272976680383
NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,supported,7,booked_in_advance,78,0.0,0.0,0.0,-0.08091168091168091
NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,supported,7,not_booked_in_advance,3,0.0,0.0,0.0,0.6
NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,supported,14,booked_in_advance,78,0.0,0.0,0.0,-0.08091168091168091
NSW1-QLD1,QNI,reverse,Q-X_HATR_TWO,supported,14,not_booked_in_advance,3,0.0,0.0,0.0,0.6
NSW1-QLD1,QNI,forward,Q-X_METR+BKSP,unsupported,1,not_booked_in_advance,6,0.0,0.0,0.0,0.1898148148148148
NSW1-QLD1,QNI,forward,Q-X_METR+BKSP,unsupported,7,not_booked_in_advance,6,0.0,0.0,0.0,0.1898148148148148
NSW1-QLD1,QNI,forward,Q-X_METR+BKSP,unsupported,14,not_booked_in_advance,6,0.0,0.0,0.0,0.1898148148148148
NSW1-QLD1,QNI,reverse,Q-X_METR+BKSP,unsupported,1,not_booked_in_advance,6,0.0,0.0,0.0,0.18888888888888888
NSW1-QLD1,QNI,reverse,Q-X_METR+BKSP,unsupported,7,not_booked_in_advance,6,0.0,0.0,0.0,0.18888888888888888
NSW1-QLD1,QNI,reverse,Q-X_METR+BKSP,unsupported,14,not_booked_in_advance,6,0.0,0.0,0.0,0.18888888888888888
NSW1-QLD1,QNI,forward,Q-X_METR+MESP,indicative,1,booked_in_advance,24,0.0625,0.0,0.0625,0.5450231481481481
NSW1-QLD1,QNI,forward,Q-X_METR+MESP,indicative,7,booked_in_advance,24,0.0625,0.0,0.0625,0.5450231481481481
NSW1-QLD1,QNI,forward,Q-X_METR+MESP,indicative,14,booked_in_advance,24,0.0625,0.0,0.0625,0.5450231481481481
NSW1-QLD1,QNI,reverse,Q-X_METR+MESP,indicative,1,booked_in_advance,24,0.0,0.0,0.0,-0.11180555555555555
NSW1-QLD1,QNI,reverse,Q-X_METR+MESP,indicative,7,booked_in_advance,24,0.0,0.0,0.0,-0.11180555555555555
NSW1-QLD1,QNI,reverse,Q-X_METR+MESP,indicative,14,booked_in_advance,24,0.0,0.0,0.0,-0.11180555555555555
NSW1-QLD1,QNI,forward,Q-X_MRGB_MRGB,unsupported,1,booked_in_advance,41,0.0,0.0,0.0,0.18516260162601625
NSW1-QLD1,QNI,forward,Q-X_MRGB_MRGB,unsupported,1,not_booked_in_advance,2,0.3333333333333333,0.0,0.3333333333333333,0.6944444444444444
NSW1-QLD1,QNI,forward,Q-X_MRGB_MRGB,unsupported,7,booked_in_advance,29,0.0,0.0,0.0,0.05057471264367816
NSW1-QLD1,QNI,forward,Q-X_MRGB_MRGB,unsupported,7,not_booked_in_advance,14,0.047619047619047616,0.0,0.047619047619047616,0.5367063492063492
NSW1-QLD1,QNI,forward,Q-X_MRGB_MRGB,unsupported,14,booked_in_advance,29,0.0,0.0,0.0,0.05057471264367816
NSW1-QLD1,QNI,forward,Q-X_MRGB_MRGB,unsupported,14,not_booked_in_advance,7,0.09523809523809523,0.0,0.09523809523809523,0.27460317460317457
NSW1-QLD1,QNI,reverse,Q-X_MRGB_MRGB,unsupported,1,booked_in_advance,41,0.0,0.0,0.0,-0.06429539295392954
NSW1-QLD1,QNI,reverse,Q-X_MRGB_MRGB,unsupported,1,not_booked_in_advance,2,0.0,0.0,0.0,-0.06666666666666667
NSW1-QLD1,QNI,reverse,Q-X_MRGB_MRGB,unsupported,7,booked_in_advance,29,0.0,0.0,0.0,-0.0949233716475096
NSW1-QLD1,QNI,reverse,Q-X_MRGB_MRGB,unsupported,7,not_booked_in_advance,14,0.0,0.0,0.0,-0.0011904761904761893
