ic,name,direction,constraint,DUID,contribution_rows,active_intervals,total_abs_impact,p95_abs_impact,total_tightening,p95_tightening,total_relief,contraction_rows,forced_rows,sensitivity_median,sensitivity_max_abs,mean_abs_impact,mean_tightening,tightening_rank,impact_rank,relief_rank,season_blocks
N-Q-MNSP1,Directlink,upper,F_NVS+LDTW_R5,SAPHWF1,289,289,2432.23998,23.197000000000003,1613.36699,22.403,818.87299,50,75,1.0,1.0,8.416055294117646,5.582584740484429,1.0,1.0,3.0,3
N-Q-MNSP1,Directlink,upper,N>>31_33_34,AVLSF1,3,3,48.57070312500001,20.339552083333334,32.934755208333335,20.339552083333334,15.63594791666667,0,3,-0.16145833333333334,0.16184351554126472,16.190234375000003,10.978251736111112,10.0,13.0,12.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BANGOWF1,3,3,4.8732156249999985,2.35963125,2.796415625,2.35963125,2.076799999999999,0,3,-0.18437499999999998,0.18437499999999998,1.624405208333333,0.9321385416666667,29.0,41.0,37.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BANGOWF2,3,3,16.442562499999998,12.712471874999999,13.630106249999997,12.712471874999999,2.812456249999998,0,3,-0.18437499999999998,0.18542336548767416,5.480854166666666,4.543368749999999,15.0,27.0,31.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BERYLSF1,3,3,23.71217121875,8.585868447916665,0.0,0.0,23.71217121875,0,3,-0.34270833333333334,0.3429796355841372,7.904057072916667,0.0,54.0,20.0,7.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BHB1,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16041666666666668,0.16041666666666668,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BLOWERNG,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16666666666666669,0.16720257234726688,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BOCORWF1,3,3,1.7636666666666665,1.5509166666666672,1.7081666666666666,1.5509166666666672,0.05549999999999992,0,3,-0.15416666666666667,0.15416666666666667,0.5878888888888888,0.5693888888888888,32.0,57.0,51.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BODWF1,3,3,6.302928124999999,3.897793749999999,2.4051343750000003,2.2635312500000015,3.897793749999999,0,3,-0.353125,0.3536977491961415,2.1009760416666663,0.8017114583333335,30.0,37.0,25.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BOMENSF1,3,3,1.8626188750000008,0.8973250000000004,1.0870518750000007,0.8973250000000004,0.7755670000000002,0,3,-0.1625,0.16291532690246516,0.6208729583333336,0.3623506250000002,38.0,55.0,44.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BROKENH1,3,3,3.155075,1.4318791666666666,0.0,0.0,3.155075,0,3,-0.16041666666666668,0.16041666666666668,1.0516916666666667,0.0,54.0,50.0,29.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BW01,3,3,109.93434670833335,62.80934670833335,109.93434670833335,62.80934670833335,0.0,0,3,-0.7854166666666667,0.7856377277599143,36.64478223611112,36.64478223611112,3.0,4.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BW02,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.7854166666666667,0.7856377277599143,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BW03,3,3,112.03099643750008,57.666413104166736,112.03099643750008,57.666413104166736,0.0,0,3,-0.6395833333333334,0.6398713826366559,37.343665479166695,37.343665479166695,2.0,3.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,BW04,3,3,129.68387379166668,61.086143666666665,113.69429045833334,61.086143666666665,15.989583333333336,0,3,-0.6395833333333334,0.6398713826366559,43.22795793055556,37.89809681944445,1.0,2.0,11.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CAPBES1,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.15416666666666667,0.15416666666666667,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CG1,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.24583333333333332,0.2465166130760986,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CG2,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.24583333333333332,0.2465166130760986,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CG3,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.24583333333333332,0.2465166130760986,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CG4,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.24583333333333332,0.2465166130760986,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,COLEASF1,3,3,4.327983916666667,1.8843263541666668,0.0,0.0,4.327983916666667,0,3,-0.16041666666666668,0.16077170418006428,1.4426613055555555,0.0,54.0,44.0,24.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,COLWF01,3,3,6.125353364583331,3.6391013645833308,3.6391013645833308,3.6391013645833308,2.486252000000001,0,3,-0.16354166666666667,0.1639871382636656,2.0417844548611104,1.2130337881944435,26.0,38.0,32.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CROOKWF2,3,3,2.481483333333334,1.016640625000001,0.47161562500000037,0.47161562500000037,2.0098677083333336,0,3,-0.17604166666666668,0.17604166666666668,0.8271611111111113,0.15720520833333346,44.0,52.0,39.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CROOKWF3,3,3,1.2097583333333333,0.7594437500000001,0.4503145833333333,0.25455624999999965,0.7594437500000001,0,3,-0.17604166666666668,0.17604166666666668,0.40325277777777774,0.1501048611111111,45.0,59.0,45.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CRURWF1,3,3,15.897616666666664,6.492299999999998,11.305633333333333,6.492299999999998,4.591983333333332,0,3,-0.31666666666666665,0.31666666666666665,5.299205555555555,3.7685444444444443,18.0,28.0,20.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,CRWASF1,3,3,2.266541520833333,1.0581660833333335,0.0,0.0,2.266541520833333,0,3,-0.16041666666666668,0.16077170418006428,0.7555138402777777,0.0,54.0,53.0,34.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,DARLSF1,3,3,5.797137500000001,4.26820625,1.3163791666666667,1.3163791666666667,4.480758333333334,0,3,-0.16041666666666668,0.16077170418006428,1.932379166666667,0.43879305555555553,35.0,39.0,21.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,DPNTB1,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16041666666666668,0.16077170418006428,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,ER01,3,3,42.69467572916666,26.052099687499993,0.0,0.0,42.69467572916666,0,3,0.3229166666666667,0.32368703108252944,14.231558576388887,0.0,54.0,14.0,5.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,ER02,3,3,39.161382916666646,25.254492291666658,0.0,0.0,39.161382916666646,0,3,0.3229166666666667,0.32368703108252944,13.053794305555549,0.0,54.0,15.0,6.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,ER03,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.18541666666666667,0.18542336548767416,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,ER04,3,3,23.22960075000001,14.78070652083334,0.0,0.0,23.22960075000001,0,3,0.18541666666666667,0.18542336548767416,7.743200250000004,0.0,54.0,21.0,8.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,FINLYSF1,3,3,15.727996927083334,7.7927735416666675,13.75206984375,7.7927735416666675,1.975927083333334,0,3,-0.16145833333333334,0.16145833333333334,5.2426656423611115,4.58402328125,14.0,29.0,40.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,FLYCRKWF,3,3,26.30942390625,11.110260416666666,9.772705156250002,9.772705156250002,16.53671875,0,3,-0.3177083333333333,0.3177083333333333,8.76980796875,3.257568385416667,21.0,19.0,9.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GNNDHSF1,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,1.0416666666666667,1.0418006430868167,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GOONSF1,3,3,30.02890625,15.681260416666666,17.728343749999997,15.681260416666666,12.3005625,0,3,-0.30104166666666665,0.3011789924973205,10.009635416666667,5.909447916666665,13.0,18.0,14.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GULLRSF1,3,3,0.3041604166666667,0.17879583333333338,0.11879375,0.11879375,0.1853666666666667,0,3,-0.1729166666666667,0.17363344051446944,0.10138680555555557,0.03959791666666667,53.0,64.0,49.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GULLRWF1,3,3,3.7486673333333314,2.0039226041666662,1.295913583333333,1.295913583333333,2.452753749999998,0,3,-0.1729166666666667,0.17363344051446944,1.249555777777777,0.4319711944444444,36.0,47.0,33.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GULLRWF2,3,3,1.4264691250000001,1.0912511458333338,0.3352179791666662,0.28984983333333214,1.0912511458333338,0,3,-0.1729166666666667,0.17363344051446944,0.47548970833333337,0.11173932638888873,47.0,58.0,43.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GUNNING1,3,3,4.2626718750000006,1.7172031250000008,1.1874843750000006,1.1874843750000006,3.0751875,0,3,-0.17187500000000003,0.17256162915326903,1.4208906250000002,0.3958281250000002,37.0,45.0,30.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,GUTHEGA,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.15937500000000002,0.15937500000000002,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,HEZ1,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.41145833333333337,0.4115755627009646,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,HILLSTN1,3,3,4.039291666666667,2.135947916666667,1.9033437500000003,1.7453333333333336,2.135947916666667,0,3,-0.16041666666666668,0.16077170418006428,1.3464305555555558,0.6344479166666668,31.0,46.0,36.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,HUMENSW,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16041666666666668,0.16077170418006428,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,JEMALNG1,3,3,12.126623125,8.353504166666667,8.63856125,8.353504166666667,3.488061875,0,3,-0.2791666666666667,0.2797427652733119,4.042207708333334,2.879520416666667,23.0,34.0,28.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,JUNEESF1,3,3,0.6212813749999998,0.271375,0.5384063749999999,0.271375,0.08287499999999996,0,3,-0.1625,0.16291532690246516,0.2070937916666666,0.17946879166666663,42.0,62.0,50.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,LIMOSF11,3,3,21.91055854166667,12.449676020833333,9.460882520833337,8.17963460416667,12.449676020833333,0,3,-0.16041666666666668,0.16041666666666668,7.30351951388889,3.1536275069444457,22.0,23.0,13.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,LIMOSF21,3,3,2.5490400833333338,1.1182501458333336,0.5092362916666667,0.5092362916666667,2.039803791666667,0,3,-0.16041666666666668,0.16041666666666668,0.849680027777778,0.16974543055555558,43.0,51.0,38.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,MANSLR1,3,3,21.912754989583334,10.971412500000001,10.941342489583334,5.6935612395833335,10.971412500000001,0,3,-0.3197916666666667,0.3197916666666667,7.304251663194445,3.647114163194445,19.0,22.0,16.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,METZSF1,3,3,49.278395833333335,19.627234375,49.278395833333335,19.627234375,0.0,0,3,1.0135416666666668,1.0139335476956055,16.426131944444446,16.426131944444446,8.0,12.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,MOLNGSF1,3,3,8.80832225,5.741125,0.810875,0.810875,7.9974472500000005,0,3,-0.325,0.3258306538049303,2.9361074166666667,0.27029166666666665,40.0,35.0,18.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,MOREESF1,3,3,19.791406249999998,9.623249999999997,19.791406249999998,9.623249999999997,0.0,0,3,1.028125,1.0289389067524115,6.597135416666666,6.597135416666666,12.0,24.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,MP1,3,3,79.18767447916667,46.45560558333333,79.18767447916667,46.45560558333333,0.0,0,3,-0.2947916666666667,0.2947916666666667,26.395891493055558,26.395891493055558,5.0,6.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,MP2,3,3,80.42557838541669,47.621547895833345,80.42557838541669,47.621547895833345,0.0,0,3,-0.2947916666666667,0.2947916666666667,26.808526128472227,26.808526128472227,4.0,5.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,NEVERSF1,3,3,12.820188416666667,7.265369583333334,1.598818833333333,1.598818833333333,11.221369583333335,0,3,-0.35833333333333334,0.3590568060021436,4.273396138888889,0.532939611111111,33.0,32.0,15.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,NEWENSF1,3,3,55.34343750000001,32.41875,55.34343750000001,32.41875,0.0,0,3,1.0291666666666668,1.0291666666666668,18.4478125,18.4478125,7.0,9.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,NEWENSF2,3,3,76.42901445833334,32.29730833333334,76.42901445833334,32.29730833333334,0.0,0,3,1.0291666666666668,1.0291666666666668,25.47633815277778,25.47633815277778,6.0,7.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,NYNGAN1,3,3,16.618783333333333,11.333008333333334,0.32536666666666714,0.32536666666666714,16.293416666666666,0,3,-0.35833333333333334,0.3590568060021436,5.539594444444444,0.10845555555555571,48.0,26.0,10.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,PARSF1,3,3,14.474083333333333,10.590645833333333,10.590645833333333,10.590645833333333,3.883437499999999,0,3,-0.30104166666666665,0.3011789924973205,4.824694444444444,3.5302152777777778,20.0,30.0,26.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,QBYNB1,3,3,1.85,1.5416666666666667,1.5416666666666667,1.5416666666666667,0.30833333333333335,0,3,-0.15416666666666667,0.15416666666666667,0.6166666666666667,0.513888888888889,34.0,56.0,47.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,RESS1,3,3,3.2083333333333335,3.2083333333333335,3.2083333333333335,3.2083333333333335,0.0,0,3,-0.16041666666666668,0.16077170418006428,1.0694444444444444,1.0694444444444444,28.0,48.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,RIVNB2,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16041666666666668,0.16077170418006428,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,RYEPARK1,3,3,4.716950312500007,3.213853750000002,0.27959156250000333,0.27959156250000333,4.437358750000003,0,3,-0.16562500000000002,0.16613076098606644,1.5723167708333357,0.09319718750000111,49.0,43.0,23.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SAPHWF1,3,3,13.066640625,5.157911458333333,13.066640625,5.157911458333333,0.0,0,3,1.0260416666666667,1.0267952840300105,4.355546875,4.355546875,16.0,31.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SEBSF1,3,3,19.764875,11.9575625,12.131437499999999,11.9575625,7.6334375,0,3,-0.1625,0.16291532690246516,6.588291666666667,4.0438125,17.0,25.0,19.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SHGEN,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.10052083333333334,0.10052083333333334,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SHPUMP,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.10052083333333334,0.10052083333333334,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SNOWYP,3,3,30.759375000000002,30.759375000000002,30.759375000000002,30.759375000000002,0.0,0,3,0.15937500000000002,0.15937500000000002,10.253125,10.253125,11.0,17.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,STWF1,3,3,1.8832916666666661,0.9758466666666653,0.13462166666666753,0.13462166666666753,1.7486699999999984,0,3,-0.16041666666666668,0.16041666666666668,0.6277638888888887,0.04487388888888918,51.0,54.0,41.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SUNRSF1,3,3,4.814526062500001,2.7127853958333317,0.37334412500000336,0.37334412500000336,4.441181937499997,0,3,-0.16041666666666668,0.16041666666666668,1.6048420208333336,0.12444804166666779,46.0,42.0,22.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,SUNTPSF1,3,3,54.09269260416667,31.988531250000005,0.0,0.0,54.09269260416667,0,3,-0.35208333333333336,0.35262593783494106,18.030897534722225,0.0,54.0,10.0,3.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,TALWA1,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.08833333333333333,0.08833333333333333,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,TALWB1,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.08833333333333333,0.08833333333333333,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,TARALGA1,3,3,3.176799020833336,1.9119975000000018,0.9227298749999997,0.9227298749999997,2.254069145833336,0,3,-0.16458333333333333,0.165058949624866,1.0589330069444454,0.3075766249999999,39.0,49.0,35.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,TUMUT3,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.15937500000000002,0.15937500000000002,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,UPPTUMUT,3,3,35.85411308333333,31.104113083333335,35.85411308333333,31.104113083333335,0.0,0,3,-0.15833333333333333,0.15833333333333333,11.951371027777776,11.951371027777776,9.0,16.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,URANQ11,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16145833333333334,0.16184351554126472,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,URANQ12,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16145833333333334,0.16184351554126472,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,URANQ13,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16145833333333334,0.16184351554126472,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,URANQ14,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16145833333333334,0.16184351554126472,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,VP5,3,3,51.03143754166667,23.739770874999998,0.0,0.0,51.03143754166667,0,3,0.2729166666666667,0.2729166666666667,17.010479180555556,0.0,54.0,11.0,4.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,VP6,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.2729166666666667,0.2729166666666667,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WAGGNSF1,3,3,0.63920025,0.5923580000000003,0.5923580000000003,0.5923580000000003,0.04684224999999974,0,3,-0.1625,0.16291532690246516,0.21306675,0.19745266666666675,41.0,61.0,52.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WELLSF1,3,3,75.97741666666667,32.72479166666667,0.0,0.0,75.97741666666667,0,3,-0.35833333333333334,0.3590568060021436,25.325805555555558,0.0,54.0,8.0,2.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WELNSF1,3,3,130.61775,77.423625,0.0,0.0,130.61775,0,3,-0.375,0.37513397642015,43.53925,0.0,54.0,1.0,1.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WLWLSF1,3,3,0.0,0.0,0.0,0.0,0.0,0,3,-0.16041666666666668,0.16077170418006428,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WLWLSF2,3,3,0.8776845000000002,0.39213693750000006,0.12865737500000005,0.12865737500000005,0.7490271250000001,0,3,-0.16041666666666668,0.16077170418006428,0.2925615000000001,0.04288579166666668,52.0,60.0,46.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WOODLWN1,3,3,0.5197500000000002,0.27678749999999974,0.21505000000000002,0.21505000000000002,0.30470000000000014,0,3,-0.1375,0.1375,0.17325000000000004,0.07168333333333334,50.0,63.0,48.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WRSF1,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,1.0145833333333334,1.015005359056806,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WRWF1,3,3,5.524406250000001,2.929102083333334,4.3373437500000005,2.929102083333334,1.1870625000000008,0,3,1.0145833333333334,1.015005359056806,1.8414687500000004,1.4457812500000002,25.0,40.0,42.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WSTWYSF1,3,3,12.246975,4.57405,3.2764875,3.2764875,8.9704875,0,3,-0.1625,0.16291532690246516,4.082325,1.0921625,27.0,33.0,17.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WTAHB1,3,3,0.0,0.0,0.0,-0.0,0.0,0,3,0.24583333333333332,0.2465166130760986,0.0,0.0,54.0,65.0,53.0,1
N-Q-MNSP1,Directlink,upper,N>>31_33_34,WYASF1,3,3,8.397276875,4.647530875,4.670414125,4.647530875,3.7268627500000004,0,3,-0.1625,0.16291532690246516,2.7990922916666663,1.5568047083333332,24.0,36.0,27.0,1
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BANGOWF1,1473,1473,863.5900442210526,1.9481864210526316,451.9846771105263,1.6154526315789475,411.60536711052634,63,47,-0.08242105263157895,0.08242105263157895,0.5862797313109658,0.3068463524171937,33.0,34.0,35.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BANGOWF2,1473,1473,766.5581753936842,1.8987654736842103,392.8369001936842,1.351946105263158,373.7212752,63,47,-0.08252631578947368,0.08252631578947368,0.5204060932747347,0.2666917177146532,35.0,37.0,37.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BERYLSF1,1473,1473,1555.7989497368421,3.949904157894737,756.8109882105264,3.1281822631578953,798.9879615263159,63,47,-0.1631578947368421,0.16357688113413302,1.0562110996176797,0.5137888582556187,25.0,24.0,24.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BODWF1,1473,1473,1022.8296387368423,2.3882105263157904,534.3829877894738,1.801768421052632,488.4466509473685,63,47,-0.16842105263157897,0.16902944383860413,0.694385362346804,0.36278546353664204,29.0,30.0,31.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BW01,1473,1473,12524.691804105263,33.71130757894737,6170.795643368421,30.2284157894737,6353.896160736842,63,47,-0.3894736842105263,0.3894736842105263,8.502845759745597,4.189270633651338,7.0,5.0,3.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BW02,1473,1473,4675.239616526315,26.543605263157907,1945.2273751578948,8.125106526315792,2730.012241368421,63,47,-0.3894736842105263,0.3894736842105263,3.1739576486940364,1.3205888493943618,17.0,15.0,13.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BW03,1473,1473,12856.436822484211,29.9,6809.170093768421,26.976988589473674,6047.266728715789,63,47,-0.31473684210526315,0.3151581243184296,8.728063015943118,4.6226545103655265,3.0,3.0,4.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,BW04,1473,1473,12110.016646821052,30.667325273684213,6303.833432410526,27.194116094736863,5806.1832144105265,63,47,-0.31473684210526315,0.3151581243184296,8.221328341358488,4.279588209375782,5.0,7.0,7.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CG1,1473,1473,0.0,0.0,0.0,-0.0,0.0,63,47,0.17473684210526316,0.17557251908396945,0.0,0.0,48.0,48.0,48.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CG2,1473,1473,344.581052631579,0.0,172.2905263157895,-0.0,172.2905263157895,63,47,0.17473684210526316,0.17557251908396945,0.2339314681816558,0.1169657340908279,44.0,45.0,45.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CG3,1473,1473,793.4811288,0.0,314.96372229473684,-0.0,478.5174065052631,63,47,0.17473684210526316,0.17557251908396945,0.5386837262729124,0.21382465872012005,38.0,35.0,32.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CG4,1473,1473,513.2894736842105,0.0,170.7178947368421,-0.0,342.57157894736844,63,47,0.17473684210526316,0.17557251908396945,0.3484653589166399,0.11589809554435988,45.0,40.0,38.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CROOKWF2,1473,1473,786.0258189473684,1.9359663157894738,405.9473103157895,1.3161751578947372,380.078508631579,63,47,-0.07831578947368421,0.07831578947368421,0.5336224161217709,0.2755921998070533,34.0,36.0,36.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CROOKWF3,1473,1473,418.3117366736842,0.9497355789473684,215.5113121263158,0.6486896842105263,202.80042454736844,63,47,-0.07831578947368421,0.07831578947368421,0.2839862434987673,0.14630774753992926,40.0,42.0,42.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,CRURWF1,1473,1473,595.7497864842105,1.747496842105263,314.38650376842105,1.3301663157894739,281.36328271578947,63,47,-0.14947368421052631,0.14947368421052631,0.40444656244685034,0.21343279278236324,39.0,39.0,40.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,ER01,1473,1473,6618.922000736843,23.171814336842097,3257.7578244842107,17.945057810526304,3361.164176252632,63,47,0.22947368421052633,0.22947368421052633,4.493497624397042,2.2116482175724443,10.0,10.0,9.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,ER02,1473,1473,4092.870868294737,18.76712204210526,1841.8231790105265,10.804481578947371,2251.0476892842107,63,47,0.22947368421052633,0.22947368421052633,2.778595294158002,1.2503891235645122,18.0,17.0,16.0,2
N-Q-MNSP1,Directlink,upper,N>>LDTM_33_34_OPEN,ER03,1473,1473,896.3514981473683,4.1684210526315795,345.79574387368416,0.19334804210525725,550.5557542736841,63,47,0.13894736842105265,0.13894736842105265,0.608521044227677,0.2347561058205595,36.0,33.0,29.0,2
