ic,GENCONSETID,DUID,duid_region,dispatch_type,sensitivity,example_equation
V-SA,V-KG_WE_RC,BULGANA1,VIC1,GENERATOR,4.805970149253731,V>>RCWE_WBBA_X3
V-SA,V-KG_WE_RC,BULBES1,VIC1,BIDIRECTIONAL,4.805970149253731,V>>RCWE_WBBA_X3
V-SA,V-KG_WE_RC,KIATAWF1,VIC1,GENERATOR,4.333333333333333,V>>RCWE_WBBA_X3
V-SA,V-KG_WE_RC,MUWAWF2,VIC1,GENERATOR,4.104477611940298,V>>RCWE_WBBA_X5
V-SA,V-KG_WE_RC,MUWAWF1,VIC1,GENERATOR,4.104477611940298,V>>RCWE_WBBA_X3
V-SA,V-KG_WE_RC,KIAMSF1,VIC1,GENERATOR,3.1194029850746268,V>>RCWE_WBBA_X5
V-SA,V-KG_WE_RC,CRWARP1,VIC1,GENERATOR,2.7313432835820897,V>>RCWE_WBBA_X3
V-SA,V-KG_WE_RC,MCKAY1,VIC1,GENERATOR,2.6779661016949152,V::N_KGRC_O1
V-SA,V-KMRC,COHUNSF1,VIC1,GENERATOR,3.9682539682539684,V>>KMRC_BEKG_X3
V-SA,V-KMRC,GANNSF1,VIC1,GENERATOR,3.9682539682539684,V>>KMRC_BEKG_X3
V-SA,V-KMRC,KERNGSP1,VIC1,GENERATOR,3.9682539682539684,V>>KMRC_BEKG_X3
V-SA,V-KMRC,GANNB1,VIC1,BIDIRECTIONAL,3.9682539682539684,V>>KMRC_BEKG_X3
V-SA,V-KMRC,KESSB1,VIC1,BIDIRECTIONAL,3.876984126984127,V>>KMRC_BEKG_X3
V-SA,V-KMRC,WEMENSF1,VIC1,GENERATOR,2.9404761904761902,V>>KMRC_BEKG_X3
V-SA,V-KMRC,BANN1,VIC1,GENERATOR,2.9404761904761902,V>>KMRC_BEKG_X3
V-SA,V-KMRC,DARTM1,VIC1,GENERATOR,2.6779661016949152,V::N_KMRC_O2
V-SA,V-KMRC,WKIEWA1,VIC1,GENERATOR,2.6779661016949152,V::N_KMRC_O2
V-SA,V-KMRC,MCKAY1,VIC1,GENERATOR,2.6779661016949152,V::N_KMRC_O1
V-SA,V-KOWE,ARWF1,VIC1,GENERATOR,4.975124378109452,V>>KOWE_WBBA_X3
V-SA,V-KOWE,CROWLWF1,VIC1,GENERATOR,4.915422885572139,V>>KOWE_WBBA_X5
V-SA,V-KOWE,BULBES1,VIC1,BIDIRECTIONAL,4.805970149253731,V>>KOWE_WBBA_X3
V-SA,V-KOWE,BULGANA1,VIC1,GENERATOR,4.805970149253731,V>>KOWE_WBBA_X3
V-SA,V-KOWE,KIATAWF1,VIC1,GENERATOR,4.333333333333333,V>>KOWE_WBBA_X5
V-SA,V-KOWE,MUWAWF1,VIC1,GENERATOR,4.104477611940298,V>>KOWE_WBBA_X3
V-SA,V-KOWE,MUWAWF2,VIC1,GENERATOR,4.104477611940298,V>>KOWE_WBBA_X3
V-SA,V-KOWE,KIAMSF1,VIC1,GENERATOR,3.1194029850746268,V>>KOWE_WBBA_X5
V-SA,V-KOWE,CRWARP1,VIC1,GENERATOR,2.7313432835820897,V>>KOWE_WBBA_X5
V-SA,V-KOWE,WKIEWA1,VIC1,GENERATOR,2.6779661016949152,V::N_KGRC_O1
V-SA,V-MLSY_NOEMTT_P,WKIEWA1,VIC1,GENERATOR,2.6779661016949152,V::N_MLSY_O1
V-SA,V-MLSY_NOEMTT_P,MCKAY1,VIC1,GENERATOR,2.6779661016949152,V::N_MLSY_O1
