n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,placebo_n,placebo_effect_capacity,placebo_ci_lo,placebo_ci_hi,placebo_clean,ic,name,direction,level,key,GENCONSETID,episodes,lead_share,tier,treated_at_limit,control_at_limit,effect_at_limit
6,6,1.0,3.0,1.0,0.3333333333333333,39.6983025,100.42500000000001,66.13353416666666,43.09146333333333,54.316652500000004,18.128562500000008,37.65940583333334,34.475,-3.929593333333335,0.0,0.0,0.5,0.0,0.0,0.0,25.119655000000005,90.95,19.330344999999998,119.06465750000001,177.03155199999998,60.035054999999986,-100.06314900000001,77.81467549999999,194.33095253999997,44.43839832089552,19.55655,19.55655,26.140375,26.140375,36.29252,36.29252,1.517602228983859,0.05962321619782825,-0.8000246648977423,-0.8749081109811989,-0.9519654491477305,-0.12043440504045065,-0.5066364628661701,-0.02701598453584983,-1.0088925879643162,0.0,0.8749081109811989,0.3333333333333333,0.0,0.6666666666666666,10.0,51.19652416666666,-93.797065,69.32638166666666,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_10+76,N-X_10+76,2,0.0,unsupported,0.0,0.0,0.0
160,72,0.45,80.0,4.0,0.08333333333333333,-39.28912416666667,13.325,51.833333333333336,-37.468689999999995,19.839150833333335,60.084716666666665,-7.033810833333333,-14.935971666666667,-11.666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,-37.8,10.899999999999999,44.62361,0.0,0.0,0.0,0.0,0.0,0.0,-74.31699366526036,-54.49039666666666,13.331912562499864,-51.59419333333334,9.667749437499937,-8.833333333333334,7.5,1.0519805226407524,-0.0710349748420602,0.26402494212079175,-0.0494144394604825,0.04789956874658388,0.47226307247524224,-0.03697518191928719,0.01830093288755001,0.8342021469141175,0.0,0.47226307247524224,0.08333333333333333,0.6111111111111112,0.3055555555555556,287.0,-6.616666666666667,-19.83613433333334,18.303873333333335,True,N-Q-MNSP1,Directlink,forward,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,2,0.0,unsupported,0.1111111111111111,0.06944444444444445,0.04166666666666666
160,72,0.45,80.0,4.0,0.08333333333333333,-11.158332500000002,42.75904416666667,75.76666666666667,-2.3139045833333425,6.746502500000002,68.19557833333334,8.057712916666667,14.935971666666667,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,-12.011250000000006,25.295575,68.8,5.804016692550065,41.82835443215256,7.779708478655282,2.7361705000000134,19.6343455,4.177205999999994,-14.55367980093434,-21.656305,-3.882416666666664,-18.89832166666666,-0.2676216666666562,-10.755034166666668,13.0,1.0519805226407524,-0.06266798803624131,0.26402494212079175,-0.1272021228968791,0.04789956874658388,0.5815454627344664,-0.03697518191928719,0.016205015992607055,0.8342021469141175,0.0,0.5815454627344664,0.08333333333333333,0.4583333333333333,0.4583333333333333,287.0,6.2333333333333485,0.06666666666666288,12.032794166666676,False,N-Q-MNSP1,Directlink,reverse,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,2,0.04375,unsupported,0.4722222222222222,0.0763888888888889,0.3958333333333333
36,36,1.0,18.0,4.0,0.7222222222222222,0.6272108333333435,62.05833333333334,59.65416666666667,15.565820833333326,49.066567500000005,23.344403333333332,-9.578551666666666,-10.2665675,19.99713583333333,0.0,0.0,0.0,0.0,0.0,0.0,5.267840000000007,53.6,54.494839999999996,0.0,297.6298626723958,362.5087911239584,0.0,240.80637399895838,344.3903225119792,1.1475536659303267,-26.13333333333334,19.834006666666667,-4.9144574999999975,29.60263333333333,-57.420575,30.977923333333337,1.5397926731361757,-0.038859210524856864,0.5160704039515187,-0.017630121581262478,-0.25521160358673267,0.5115942612292546,-0.01610997570981508,-0.0016991865974939808,-0.08069872606720024,0.0,0.5115942612292546,0.7222222222222222,0.1388888888888889,0.1388888888888889,64.0,-27.84166666666666,-57.03333333333333,0.46666666666666146,True,N-Q-MNSP1,Directlink,forward,K2,N-X_96T+9UG+9U2,N-X_96T+9UG+9U2,4,0.0,indicative,0.2777777777777778,0.1527777777777778,0.125
36,36,1.0,18.0,4.0,0.7222222222222222,20.836667500000004,28.4333325,12.097032500000001,4.607381666666672,44.8115075,34.03652875,9.578551666666666,10.2665675,-10.1897225,0.0,1.0,1.0,0.0,0.0,0.0,14.918125,1.34809,-16.5,-173.720369145,48.031568000000014,259.3728308626943,-107.95296750000001,30.884143,157.266771225,25.459233325932516,-59.60000166666666,56.968065,-3.3499999999999943,17.961341666666698,-30.977923333333337,50.79777666666667,1.5397926731361757,-0.02689885484831708,0.5160704039515187,0.0012901330341507228,-0.25521160358673267,0.456017527410517,-0.01610997570981508,-0.004382112804063532,-0.08069872606720024,0.0,0.456017527410517,0.7222222222222222,0.0,0.2777777777777778,64.0,22.67683708333333,-16.263143333333336,59.11666000000001,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_96T+9UG+9U2,N-X_96T+9UG+9U2,4,0.19444444444444445,indicative,0.2222222222222222,0.18055555555555555,0.04166666666666666
79,76,0.9620253164556962,39.5,4.0,0.5921052631578947,18.208765833333334,65.10189416666665,46.803822499999995,1.0125787499999888,71.82104083333334,68.89152291666667,10.006506666666667,-9.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.329775,61.99615,39.165625000000006,0.0,0.0,0.0,0.0,0.0,0.0,33.971548470044866,-5.520648333333327,104.76578416666666,-29.973696666666683,13.012419999999992,-2.666666666666666,145.222005,-0.8433732587705985,-0.010067334995356395,-0.13587132983919534,-0.08996379626866187,0.8517598255457043,0.11917692100879868,-0.10423067359475542,-0.02232554643913716,1.62715873083323,0.0,0.11917692100879868,0.5921052631578947,0.23684210526315788,0.17105263157894737,153.0,4.183268333333331,-16.09163416666667,9.751529999999988,True,N-Q-MNSP1,Directlink,forward,K2,N-X_9U6_9G2,N-X_9U6_9G2,5,0.0,supported,0.15789473684210525,0.125,0.032894736842105254
79,76,0.9620253164556962,39.5,4.0,0.5921052631578947,-14.416509166666664,80.05394416666667,89.12496333333334,-0.6820633333333319,76.7765725,78.97493666666668,-8.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.349822500000002,69.90008499999999,80.91132,-0.0666655,3.0590279999999987,5.710144384499998,-0.08139175000000023,1.5205515000000003,5.365404000000001,-15.383088618620185,-154.45227,1.4446866666666693,-2.7860007083333382,0.0,-145.222005,-0.6666666666666679,-0.8433732587705985,0.009376425976622934,-0.13587132983919534,-0.12674804386760968,0.8517598255457043,0.11046610187424077,-0.10423067359475542,-0.02316210087245402,1.62715873083323,0.0,0.12674804386760968,0.5921052631578947,0.11842105263157894,0.2894736842105263,153.0,4.999796666666668,-6.537630000000007,20.641258333333326,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_9U6_9G2,N-X_9U6_9G2,5,0.43037974683544306,supported,0.15789473684210525,0.1118421052631579,0.04605263157894736
229,225,0.982532751091703,114.5,14.0,0.7155555555555555,13.500000000000007,62.48333333333333,38.84814166666666,9.761128333333332,78.75,55.12993000000001,-8.166666666666666,-14.333333333333334,-8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,24.34829,54.8,17.00001,0.0,109.19312194166667,210.4307306770834,0.0,178.50217441041667,211.66258991666663,24.844505732395508,-4.1000000000000085,30.759198333333323,-0.15452250000000564,37.67326391666664,-13.972755000000003,0.1333333333333364,-0.2848048348225509,0.04014613381771737,0.1084590856909237,-0.1503324981825195,-0.20702795467598514,-0.017452073043292445,0.0013977913505366488,-0.024457801554042823,0.8548702889006871,0.0,0.1503324981825195,0.7155555555555555,0.03111111111111111,0.25333333333333335,437.0,9.00827666666666,0.002883333333329574,26.92976,False,N-Q-MNSP1,Directlink,forward,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,14,0.0,unsupported,0.04,0.044444444444444446,-0.004444444444444445
229,225,0.982532751091703,114.5,14.0,0.7155555555555555,14.216666666666669,90.35000000000001,79.9,0.4333333333333371,79.59391166666666,79.05,8.166666666666666,14.333333333333334,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,17.0,87.8,76.5,-3.8356925,13.589143,27.58127800000002,-4.208248,11.51069600000002,16.728530999999997,15.914179104477617,4.234753333333334,17.791028333333344,0.0,1.3252083333333362,-0.8241233333333327,13.511818874999989,-0.2848048348225509,0.04014613381771737,0.1084590856909237,-0.1503324981825195,-0.20702795467598514,-0.017452073043292445,0.0013977913505366488,-0.024457801554042823,0.8548702889006871,0.0,0.1503324981825195,0.7155555555555555,0.03111111111111111,0.25333333333333335,437.0,0.04999999999999716,-4.816666666666663,6.433333333333337,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,14,0.2052401746724891,supported,0.12,0.10222222222222223,0.017777777777777767
70,67,0.9571428571428572,35.0,2.0,0.04477611940298507,-3.013485000000003,43.989396666666664,66.33775,-10.56955,32.42765833333333,44.796369166666665,12.721083333333333,19.41146833333333,11.718719166666666,0.0,0.0,0.0,0.0,0.0,0.0,-9.582349999999998,28.0,51.56791,368.14262417535076,639.930995978125,270.91089384315796,312.95054022489035,671.0500642260416,292.90598411684215,-5.700130771694871,-12.377554999999994,2.4914733333333317,-23.055249166666666,18.53616833333335,8.701074999999989,14.925175,0.7049780577655023,-0.24418983532327396,1.7992160998145135,0.7541168333331121,-1.90607041672951,-0.5574765025616911,-0.04851151154746218,0.006150362086440486,1.4130029503059838,0.0,0.7541168333331121,0.04477611940298507,0.2835820895522388,0.6716417910447762,133.0,-3.2186933333333343,-18.304493333333333,26.788085916666514,True,N-Q-MNSP1,Directlink,forward,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,2,0.0,unsupported,0.3582089552238806,0.08955223880597014,0.26865671641791045
70,67,0.9571428571428572,35.0,2.0,0.04477611940298507,-4.366666666666667,60.48333333333333,64.925,0.25,79.52517666666667,78.85815000000001,-14.925175,-19.41146833333333,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.399999999999999,55.9,54.599999999999994,92.63112148099998,192.75653328999996,85.2469095,-3.1760660000000023,83.33339700000002,88.344270825,-5.695391176421742,-17.700000000000003,-2.70000000000001,-3.657753333333332,1.7453450000000004,-15.666666666666666,-8.701074999999989,0.7049780577655023,-0.27252470499510933,1.7992160998145135,0.7448145440162789,-1.90607041672951,-0.5456593039644786,-0.04851151154746218,0.004311001462458308,1.4130029503059838,0.0,0.7448145440162789,0.04477611940298507,0.2537313432835821,0.7014925373134329,133.0,-10.841666666666669,-20.87948666666667,25.670530833333338,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,2,0.11428571428571428,unsupported,0.11940298507462686,0.0,0.11940298507462686
205,171,0.8341463414634146,102.5,9.0,0.8011695906432749,-0.1825716666666608,50.95047666666667,52.57656333333334,0.5833333333333144,54.45814166666667,47.652616666666674,-9.756256666666665,-9.0,7.94183,0.0,0.0,0.0,0.0,0.0,0.0,-0.14305000000000234,44.7,38.82754,0.0,0.0,0.0,0.0,0.0,0.0,-0.334035661126707,-9.966666666666669,5.828445791666667,-1.6666666624587378e-06,9.754280000000001,-16.414451666666665,-0.16744333333332406,0.35205297830163906,-0.06734463746918079,0.3892644960185573,-0.20799014086298162,-0.12520430928892634,0.07496232963494816,0.014685246962896576,-0.0022192299796867823,-0.26006991658916623,0.0,0.20799014086298162,0.8011695906432749,0.07017543859649122,0.1286549707602339,339.0,-15.231334999999998,-33.666666666666664,2.0804283333333338,True,N-Q-MNSP1,Directlink,forward,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,10,0.0,supported,0.22807017543859648,0.26900584795321636,-0.04093567251461988
205,171,0.8341463414634146,102.5,9.0,0.8011695906432749,9.216666666666654,79.88333333333333,66.60833333333333,0.35713500000001375,77.36666666666666,71.66666666666666,9.756256666666665,9.0,-7.94183,0.0,0.0,0.0,0.0,0.0,0.0,8.819290000000002,70.4,62.2,7.0095420000000015,45.33331123585917,19.453984,8.525063000000001,31.642191,22.573721437566693,11.23955863675964,-0.010982999999999018,17.50833333333331,0.0,2.211605833333337,0.16743545833332477,16.107329916666657,0.35205297830163906,-0.06734463746918079,0.3892644960185573,-0.20799014086298162,-0.12520430928892634,0.07496232963494816,0.014685246962896576,-0.0022192299796867823,-0.26006991658916623,0.0,0.20799014086298162,0.8011695906432749,0.07017543859649122,0.1286549707602339,339.0,5.883333333333333,-15.825834958333333,14.316666666666663,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,10,0.17560975609756097,supported,0.08771929824561403,0.14619883040935672,-0.05847953216374269
23,23,1.0,11.5,1.0,0.6086956521739131,-3.491657499999995,70.11333833333333,63.443299999999994,1.6666666766695926e-06,1.5801383333333376,52.42871333333333,-5.198656666666665,64.28349833333333,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7498949999999951,63.87244,51.5,0.0,0.0,0.0,0.0,0.0,0.0,-6.514280708959571,-3.491657499999995,-3.491657499999995,1.6666666766695926e-06,1.6666666766695926e-06,-5.198656666666665,-5.198656666666665,-0.49599374189857676,0.0880184480601622,-0.7125609029602856,-0.08356255415309327,1.5813287606182143,0.20076565731342902,0.13818040483733066,0.003868959129828124,0.7694447798957538,0.0,0.20076565731342902,0.6086956521739131,0.30434782608695654,0.08695652173913043,46.0,0.025259166666657507,-7.12578666666667,0.048304999999999154,True,N-Q-MNSP1,Directlink,forward,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,2,0.0,unsupported,0.5217391304347826,0.41304347826086957,0.10869565217391303
23,23,1.0,11.5,1.0,0.6086956521739131,-6.74325833333333,-64.2835,-5.776615,-6.977899166666667,0.0,12.134676666666671,7.333333333333336,-64.28349833333333,-34.917050833333334,0.0,1.0,1.0,0.0,1.0,0.5,-1.2876100000000008,-69.48045,-71.66428,162.61989017999997,304.69296692,76.921911,110.23110084000002,252.76764822,95.16801799999999,-7.195371592435247,-6.74325833333333,-6.74325833333333,-6.977899166666667,-6.977899166666667,7.333333333333336,7.333333333333336,-0.49599374189857676,0.07480912520389504,-0.7125609029602856,-0.16448385044538705,1.5813287606182143,0.2778864235772552,0.13818040483733066,0.0010672990702973232,0.7694447798957538,0.0,0.2778864235772552,0.6086956521739131,0.21739130434782608,0.17391304347826086,46.0,0.6451575000000034,-0.08782666666667183,57.73321833333334,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,2,0.8260869565217391,unsupported,0.043478260869565216,0.043478260869565216,0.0
1070,929,0.8682242990654205,535.0,24.0,0.48008611410118407,-0.2709549999999936,51.15,49.29258166666667,-0.14999999999999147,71.58238166666666,68.77523500000001,3.066666666666668,-14.168265,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07063999999999737,41.5,39.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.5055126195785531,-7.4996810416666735,8.356733333333338,-5.370088291666669,4.1989517916666514,-10.89012020833334,12.60318199999998,-1.315417268258307,0.030739785942034685,0.09439977806837631,-0.07494958824714577,0.945577054833648,0.0024920460947552726,0.006020736477869843,0.005665765523857225,0.052352980226163866,0.0,0.07494958824714577,0.48008611410118407,0.1797631862217438,0.3401506996770721,854.0,1.0833333333333321,-8.491519999999994,10.54327183333332,True,N-Q-MNSP1,Directlink,forward,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,5,0.0,supported,0.10333692142088267,0.08019375672766416,0.023143164693218518
1070,929,0.8682242990654205,535.0,24.0,0.48008611410118407,3.316666666666677,86.61666666666667,79.60000000000001,4.9999999873762135e-06,78.65,78.87429083333333,-2.6797183333333336,14.168265,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6680999999999955,78.5,69.4,0.0,4.634420999999998,4.991509,-0.046375999999998196,3.610595999999999,4.525212999999999,3.539038241637931,-10.152083333333325,25.183333333333337,-0.01666666666666572,0.6314366666666729,-13.009152499999999,12.314499041666663,-1.315417268258307,0.030545290711903796,0.09439977806837631,-0.07934789584529554,0.945577054833648,0.0031114748919093458,0.006020736477869843,0.005644810311563928,0.052352980226163866,0.0,0.07934789584529554,0.48008611410118407,0.17868675995694294,0.341227125941873,854.0,-2.6283275000000126,-15.016666666666666,7.30292341666666,True,N-Q-MNSP1,Directlink,reverse,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,5,0.002803738317757009,supported,0.11517761033369214,0.18460710441334768,-0.06942949407965554
961,861,0.8959417273673257,480.5,31.0,0.6248548199767712,-0.10744000000001108,23.416666666666668,21.7,3.836595000000006,68.35300666666666,42.59179499999999,-14.566350000000007,-28.916666666666668,-10.166666666666666,0.0,1.0,1.0,0.0,0.0,0.0,-6.345690000000005,1.00443,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1965737186207695,-9.35412783333334,5.295692666666655,0.5222683333333241,10.215038333333332,-24.855293333333336,-4.414148333333333,0.4506619005179787,-0.10456208412166629,0.17202751753613088,-0.12565489246004852,-0.3907463677830358,0.1187182725399442,0.0035695609854730615,-0.00576145909382211,0.011332602714280557,0.0,0.12565489246004852,0.6248548199767712,0.1440185830429733,0.2311265969802555,1186.0,2.7291691666666664,-2.066666666666663,12.7,True,N-Q-MNSP1,Directlink,forward,K2,Q-BKBM,Q-BKBM,14,0.0,supported,0.1521486643437863,0.2264808362369338,-0.0743321718931475
961,861,0.8959417273673257,480.5,31.0,0.6248548199767712,28.30000000000001,88.259905,63.38333333333333,0.743274999999997,67.96510666666666,30.034951666666664,14.476459999999998,28.916666666666668,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,21.9,77.6,54.2,0.0,6.7387299999999986,6.086643,-0.4790940000000009,4.633858,5.108278999999999,32.379382462686564,14.030000000000012,39.241666666666674,1.6666666624587378e-06,2.1635692916666645,4.328234833333341,24.582818208333325,0.4506619005179787,-0.10456884081457744,0.17202751753613088,-0.12648519872180258,-0.3907463677830358,0.11675401423494054,0.0035695609854730615,-0.005570237624024465,0.011332602714280557,0.0,0.12648519872180258,0.6248548199767712,0.13588850174216027,0.23925667828106853,1186.0,0.05355166666666733,-2.8253666666666675,3.3499999999999943,True,N-Q-MNSP1,Directlink,reverse,K2,Q-BKBM,Q-BKBM,14,0.02497398543184183,supported,0.26713124274099886,0.3170731707317073,-0.04994192799070846
4594,3769,0.8204179364388332,2297.0,108.0,0.578668081719289,1.1176733333333146,41.667155,40.54166333333333,1.0136908333333352,75.49030166666667,73.11188166666668,-1.1772016666666651,-22.866666666666664,-23.016666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.6277400000000029,31.0,28.90039,0.0,0.0,0.0,0.0,0.0,0.0,2.241277041236207,-4.240435124999991,6.964089999999999,0.0,2.064406666666656,-6.810555708333334,3.3732966666666666,-0.8766075432486101,0.03184669080302534,-0.3585307015696292,-0.03845653898990198,0.8185313736681428,0.04164742527011313,0.005526782126732782,0.0014138674187162445,0.08174121214040835,0.0,0.04164742527011313,0.578668081719289,0.14592730167153092,0.27540461660918014,2060.0,-5.39877041666667,-16.217722645833334,1.232178562500001,True,N-Q-MNSP1,Directlink,forward,K2,Q-GBMU_835_836,Q-GBMU_835_836,17,0.0,supported,0.07773945343592464,0.08052533828601752,-0.0027858848500928735
4594,3769,0.8204179364388332,2297.0,108.0,0.578668081719289,3.0665183333333204,93.91644166666667,92.24791083333335,0.005044999999995525,78.44966833333334,78.02423666666668,1.1772016666666651,22.866666666666664,23.25,0.0,0.0,0.0,0.0,0.0,0.0,3.1000000000000085,85.94211,83.6,-1.9006680000000016,0.0,4.462567999999999,-1.720961000000011,0.0,4.008344999999999,3.3789812357347024,-2.8938194583333336,9.61715341666666,-5.041666682181753e-06,0.5906359375000266,-3.5487624999999987,6.810555708333334,-0.8766075432486101,0.031891444547699835,-0.3585307015696292,-0.03803985051896636,0.8185313736681428,0.04002585665362845,0.005526782126732782,0.0015126964937495152,0.08174121214040835,0.0,0.04002585665362845,0.578668081719289,0.12815070310427168,0.29318121517643936,2060.0,-5.616202083333334,-12.069690979166687,-0.17349543750000465,False,N-Q-MNSP1,Directlink,reverse,K2,Q-GBMU_835_836,Q-GBMU_835_836,17,0.5300391815411406,unsupported,0.17007163703900238,0.179490581055983,-0.009418944016980624
271,242,0.8929889298892989,135.5,11.0,0.5,11.849902499999992,52.0502375,50.98360333333333,-32.20292791666667,0.666952499999999,76.75958333333334,51.368075833333336,24.045525,-27.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,14.940017500000003,33.0,36.96999,0.0,0.0,0.0,0.0,0.0,0.0,22.108007803973287,-0.003769999999988727,31.675164999999993,-64.92185166666667,-1.0007133333333087,24.978673249999996,60.29801833333334,-0.5219896071382186,0.08015036002959292,0.2901183954710442,0.8131864955936376,0.3178556590857964,-0.4029779520642476,-0.052497406079356136,-0.005801872988084369,-0.6311592147336279,0.0,0.8131864955936376,0.5,0.02066115702479339,0.4793388429752066,333.0,-26.139470000000003,-41.99886,-0.02241645833332384,False,N-Q-MNSP1,Directlink,forward,K2,Q-LCCP_8859,Q-LCCP_8859,9,0.01845018450184502,unsupported,0.5165289256198347,0.11776859504132231,0.39876033057851235
271,242,0.8929889298892989,135.5,11.0,0.5,-50.9245725,54.125101666666666,105.49554041666667,0.0,78.10849083333333,78.86783833333332,-51.368075833333336,-24.045525,27.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,-43.57457000000001,46.100345,96.49976,0.7738060000000009,4.220964000000002,3.6979249999999997,0.8289710000000028,4.335594000000005,3.65585,-54.34201933269489,-60.482808333333345,-30.79968333333335,-0.24975666666666996,0.40015833333333717,-60.29801833333334,-26.28209833333334,-0.5219896071382186,0.07957822546903395,0.2901183954710442,0.8104373187118068,0.3178556590857964,-0.40060377582552065,-0.052497406079356136,-0.005960828412415482,-0.6311592147336279,0.0,0.8104373187118068,0.5,0.024793388429752067,0.47520661157024796,333.0,22.741624166666668,-1.4376088749999927,49.38270333333331,True,N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,9,0.0,supported,0.08677685950413223,0.1859504132231405,-0.09917355371900825
