ic,name,direction,season,variable,regime,n,p10,p20,p80,p90,value_median,flow_median,capacity_median,tight_capacity_median,headroom_median,restricted_rate,forced_rate
NSW1-QLD1,QNI,forward,Winter,sink_vre_ramp_1h,normal,7948,-355.35256316666647,-150.40969966666663,135.20787633333333,322.70394716666635,3.6635083333333114,-440.58247666666665,537.1894725,517.3937,864.8060608333334,0.18532964267740312,0.05007549068948163
NSW1-QLD1,QNI,forward,Winter,sink_vre_ramp_1h,high,2650,-355.35256316666647,-150.40969966666663,135.20787633333333,322.70394716666635,322.7148474999997,-738.4734033333334,561.9699475,520.326225,1278.0356641666667,0.21962264150943397,0.0709433962264151
NSW1-QLD1,QNI,reverse,Spring,temperature_mean,low,2622,12.45,14.758333333333335,24.558333333333334,26.76666666666667,12.45,205.03059166666668,953.8515691666666,933.185565,588.2050008333333,0.2536231884057971,0.014111365369946605
NSW1-QLD1,QNI,reverse,Spring,temperature_mean,normal,7862,12.45,14.758333333333335,24.558333333333334,26.76666666666667,19.662499999999998,205.35296999999997,863.6825008333334,818.076855,374.6179491666667,0.28415161536504707,0.017934367845331978
NSW1-QLD1,QNI,reverse,Spring,temperature_mean,high,2620,12.45,14.758333333333335,24.558333333333334,26.76666666666667,26.76666666666667,278.64984833333335,649.08548,580.2872950000001,175.37936083333335,0.31679389312977096,0.016793893129770993
NSW1-QLD1,QNI,reverse,Spring,temperature_max,low,2652,17.9,20.0,29.049999999999997,31.45,18.0,221.9582616666667,964.2234158333333,947.310135,575.9672591666667,0.2579185520361991,0.015082956259426848
NSW1-QLD1,QNI,reverse,Spring,temperature_max,normal,7834,17.9,20.0,29.049999999999997,31.45,24.2,205.94350916666667,848.2705183333333,802.350425,363.36100500000003,0.27993362267041105,0.013530763339290272
NSW1-QLD1,QNI,reverse,Spring,temperature_max,high,2618,17.9,20.0,29.049999999999997,31.45,31.45,251.63519333333335,652.4615200000001,584.24968,206.14817333333332,0.3254392666157372,0.029029793735676088
NSW1-QLD1,QNI,reverse,Spring,humidity_mean,low,2638,39.0,46.0,82.16666666666666,86.66666666666667,39.0,299.45648083333333,644.6340325,575.07765,154.04169249999998,0.3146322971948446,0.024639878695981804
NSW1-QLD1,QNI,reverse,Spring,humidity_mean,normal,7867,39.0,46.0,82.16666666666666,86.66666666666667,66.25,224.40400499999998,873.0169233333332,840.73543,371.9843266666667,0.27316639125460784,0.01639761027075124
NSW1-QLD1,QNI,reverse,Spring,humidity_mean,high,2599,39.0,46.0,82.16666666666666,86.66666666666667,86.75,152.20379666666668,923.4324833333334,907.8873,619.1600966666665,0.2885725278953444,0.010773374374759523
NSW1-QLD1,QNI,reverse,Spring,source_wind,low,2621,168.81807383333336,294.32203733333336,1233.7558370000004,1476.731238166667,168.81504833333335,375.1441816666667,690.1535283333333,639.85112,94.43548499999997,0.2987409385730637,0.0038153376573826785
NSW1-QLD1,QNI,reverse,Spring,source_wind,normal,7862,168.81807383333336,294.32203733333336,1233.7558370000004,1476.731238166667,694.5911841666667,235.57791916666667,888.65382,862.6405500000001,429.99527583333327,0.2465021622996693,0.006232510811498346
NSW1-QLD1,QNI,reverse,Spring,source_wind,high,2621,168.81807383333336,294.32203733333336,1233.7558370000004,1476.731238166667,1476.8092316666668,-0.42440833333333217,751.9384083333333,703.86101,544.6502499999999,0.384586035864174,0.06219000381533766
NSW1-QLD1,QNI,reverse,Spring,source_solar,low,3300,0.0,0.0,2170.480584666667,2543.0376186666667,0.0,78.95439250000001,974.418635,960.03475,804.7136966666666,0.1621212121212121,0.012424242424242424
NSW1-QLD1,QNI,reverse,Spring,source_solar,normal,7183,0.0,0.0,2170.480584666667,2543.0376186666667,385.45650333333333,264.384185,846.7307133333334,784.35076,284.5124316666666,0.30502575525546427,0.019351245997494083
NSW1-QLD1,QNI,reverse,Spring,source_solar,high,2621,0.0,0.0,2170.480584666667,2543.0376186666667,2543.0991066666666,261.28188,577.1398166666667,512.33515,63.460795000000005,0.38267836703548264,0.016024418161007248
NSW1-QLD1,QNI,reverse,Spring,source_vre,low,2621,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,398.95950166666665,288.317245,1034.6246383333335,1022.94606,547.6974083333334,0.20946203739030905,0.0007630675314765357
NSW1-QLD1,QNI,reverse,Spring,source_vre,normal,7862,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,1477.28143,193.7092841666667,869.4045725000001,834.00852,404.7547558333333,0.2682523530908166,0.017552785550750447
NSW1-QLD1,QNI,reverse,Spring,source_vre,high,2621,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,3227.2074433333337,207.07758833333332,552.8611216666667,480.39556,129.27804500000008,0.40862266310568485,0.03128576879053796
NSW1-QLD1,QNI,reverse,Spring,sink_vre,low,2621,337.8800661666667,476.177002,1951.05833,2266.8248940000003,337.8663666666667,18.953576666666667,1019.986235,1007.97387,980.528365,0.1373521556657764,0.00534147272033575
NSW1-QLD1,QNI,reverse,Spring,sink_vre,normal,7862,337.8800661666667,476.177002,1951.05833,2266.8248940000003,948.7813199999999,231.21247666666665,841.3140741666667,794.604785,351.7194033333334,0.32103790384126174,0.020859832103790384
NSW1-QLD1,QNI,reverse,Spring,sink_vre,high,2621,337.8800661666667,476.177002,1951.05833,2266.8248940000003,2266.908245,395.1000066666666,613.9136983333333,548.82372,46.12076166666668,0.3223960320488363,0.016787485692483783
NSW1-QLD1,QNI,reverse,Spring,vre_difference,low,2621,-301.6756488333333,-63.1129359999999,1081.678257666667,1445.8398070000014,-301.7086133333333,404.39996833333333,913.8736,884.02523,163.59890500000006,0.2895841281953453,0.003052270125906143
NSW1-QLD1,QNI,reverse,Spring,vre_difference,normal,7862,-301.6756488333333,-63.1129359999999,1081.678257666667,1445.8398070000014,466.09805833333337,192.54634416666667,878.1492408333334,852.070205,456.7720333333334,0.24561180361231238,0.011447468837445943
NSW1-QLD1,QNI,reverse,Spring,vre_difference,high,2621,-301.6756488333333,-63.1129359999999,1081.678257666667,1445.8398070000014,1446.2357450000004,45.698321666666665,615.97904,538.20685,319.19616999999994,0.3964135826020603,0.047310186951545215
NSW1-QLD1,QNI,reverse,Spring,residual_difference,low,2621,-1031.7722848333324,-414.55676066666666,1251.8978053333346,1699.534679000001,-1032.013673333332,-20.526151666666667,643.083485,552.67451,439.4595866666667,0.40442579168256393,0.04616558565433041
NSW1-QLD1,QNI,reverse,Spring,residual_difference,normal,7862,-1031.7722848333324,-414.55676066666666,1251.8978053333346,1699.534679000001,489.6312483333327,205.35296999999997,883.7106175,862.8014800000001,453.12404333333336,0.25044517934367844,0.011956245230221318
NSW1-QLD1,QNI,reverse,Spring,residual_difference,high,2621,-1031.7722848333324,-414.55676066666666,1251.8978053333346,1699.534679000001,1699.580500000001,452.8288916666667,856.5674683333333,821.80404,105.91785333333337,0.26707363601678746,0.002670736360167875
NSW1-QLD1,QNI,reverse,Spring,source_vre_ramp_1h,low,2621,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,-449.43361833333336,231.32097166666668,862.1351083333334,797.59029,305.4163816666666,0.2850057230064861,0.01716901945822205
NSW1-QLD1,QNI,reverse,Spring,source_vre_ramp_1h,normal,7860,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,-2.1512941666667302,194.08328416666666,878.1205049999999,861.07914,450.99702583333334,0.27137404580152674,0.01450381679389313
NSW1-QLD1,QNI,reverse,Spring,source_vre_ramp_1h,high,2621,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,434.02278499999966,275.47139999999996,687.45086,623.28692,168.41929499999998,0.3239221671117894,0.024036627241510875
NSW1-QLD1,QNI,reverse,Spring,sink_vre_ramp_1h,low,2621,-372.6127043333328,-145.00854833333352,165.01083733333346,370.7848098333329,-372.63262333333273,207.55396,789.8598916666666,722.2489,330.30134166666676,0.29339946585272797,0.01755055322396032
NSW1-QLD1,QNI,reverse,Spring,sink_vre_ramp_1h,normal,7860,-372.6127043333328,-145.00854833333352,165.01083733333346,370.7848098333329,6.468905833333281,182.94708500000002,891.5763258333334,874.558815,487.43363583333337,0.2643765903307888,0.01603053435114504
NSW1-QLD1,QNI,reverse,Spring,sink_vre_ramp_1h,high,2621,-372.6127043333328,-145.00854833333352,165.01083733333346,370.7848098333329,370.87060833333317,313.30613166666666,679.2754166666667,612.27113,126.37303166666663,0.33651278138115226,0.01907668828691339
NSW1-QLD1,QNI,reverse,Summer,temperature_mean,low,2603,19.530833333333334,20.741666666666667,28.35,30.016666666666666,19.53333333333333,-51.60715,1037.6198466666667,1011.40122,1051.1513933333333,0.00768344218209758,0.000384172109104879
NSW1-QLD1,QNI,reverse,Summer,temperature_mean,normal,7805,19.530833333333334,20.741666666666667,28.35,30.016666666666666,24.06666666666667,-101.31407666666667,950.1351166666667,926.24733,1050.414945,0.04356181934657271,0.003074951953875721
NSW1-QLD1,QNI,reverse,Summer,temperature_mean,high,2600,19.530833333333334,20.741666666666667,28.35,30.016666666666666,30.025,214.6361175,732.0852433333334,668.3941500000001,480.21857166666666,0.09846153846153846,0.010769230769230769
NSW1-QLD1,QNI,reverse,Summer,temperature_max,low,2666,23.8,24.8,32.6,34.65,23.8,-40.915531666666666,1048.6894833333333,1023.470845,1048.3157716666667,0.008252063015753939,0.0007501875468867217
NSW1-QLD1,QNI,reverse,Summer,temperature_max,normal,7766,23.8,24.8,32.6,34.65,27.9,-88.03288,938.8143658333333,917.96021,1020.4179483333332,0.04571207828998197,0.003347926860674736
NSW1-QLD1,QNI,reverse,Summer,temperature_max,high,2576,23.8,24.8,32.6,34.65,34.7,155.16387083333333,792.5923399999999,722.113065,584.3316833333333,0.09277950310559006,0.009704968944099378
NSW1-QLD1,QNI,reverse,Summer,humidity_mean,low,2636,46.333333333333336,53.0,83.0,86.83333333333334,46.41666666666667,213.4631091666667,729.309485,664.60892,510.9487366666666,0.09673748103186647,0.006449165402124431
NSW1-QLD1,QNI,reverse,Summer,humidity_mean,normal,7788,46.333333333333336,53.0,83.0,86.83333333333334,69.58333333333333,-38.035035,950.3553775,927.634755,978.8794475,0.042116076014381096,0.00423728813559322
NSW1-QLD1,QNI,reverse,Summer,humidity_mean,high,2584,46.333333333333336,53.0,83.0,86.83333333333334,86.83333333333334,-177.91251749999998,1023.7063875,1003.2535499999999,1193.5093949999998,0.012770897832817337,0.0011609907120743034
NSW1-QLD1,QNI,reverse,Summer,source_wind,low,2602,194.32360916666667,309.5561126666667,1211.2422303333333,1462.8872886666675,194.31721083333332,159.40050333333335,871.6234983333334,805.210515,644.3679916666667,0.03228285933897002,0.0003843197540353574
NSW1-QLD1,QNI,reverse,Summer,source_wind,normal,7804,194.32360916666667,309.5561126666667,1211.2422303333333,1462.8872886666675,696.0710033333335,1.5369499999999996,960.8729858333332,935.072975,933.9351458333333,0.05727831881086622,0.005638134290107637
NSW1-QLD1,QNI,reverse,Summer,source_wind,high,2602,194.32360916666667,309.5561126666667,1211.2422303333333,1462.8872886666675,1463.03076,-306.7865325,936.0511975,925.111495,1224.8945458333333,0.03266717909300538,0.0030745580322828594
NSW1-QLD1,QNI,reverse,Summer,source_solar,low,3298,0.0,0.0,2687.036701333334,3077.387207166667,0.0,-181.96322583333335,1023.3530483333333,1003.9818049999999,1186.4430283333331,0.002425712553062462,0.0
NSW1-QLD1,QNI,reverse,Summer,source_solar,normal,7108,0.0,0.0,2687.036701333334,3077.387207166667,1056.6774249999999,12.662130833333332,953.7772458333333,928.690375,930.6505525,0.04530106921778278,0.0054867754642656166
NSW1-QLD1,QNI,reverse,Summer,source_solar,high,2602,0.0,0.0,2687.036701333334,3077.387207166667,3077.4362141666666,63.33878666666667,699.4676924999999,647.46195,609.1722791666666,0.10991544965411222,0.005380476556495004
NSW1-QLD1,QNI,reverse,Summer,source_vre,low,2602,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,515.6719658333334,-67.0181025,1080.9840241666666,1061.756325,1102.1063891666668,0.008839354342813221,0.0011529592621060721
NSW1-QLD1,QNI,reverse,Summer,source_vre,normal,7804,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,1716.0124975,-29.269796666666668,942.5360049999999,922.600475,970.8950458333334,0.033059969246540234,0.002690927729369554
NSW1-QLD1,QNI,reverse,Summer,source_vre,high,2602,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,3686.2034958333334,-11.466096666666665,715.9624125,657.4818150000001,723.8003558333335,0.12874711760184473,0.011145272867025366
NSW1-QLD1,QNI,reverse,Summer,sink_vre,low,2602,297.1551301666667,433.02724266666667,2217.329328666667,2545.2948866666666,297.11685250000005,-358.1675716666666,1059.7196250000002,1039.04403,1381.2613983333333,0.015372790161414296,0.0023059185242121443
NSW1-QLD1,QNI,reverse,Summer,sink_vre,normal,7804,297.1551301666667,433.02724266666667,2217.329328666667,2545.2948866666666,1129.5547766666666,-9.73077,955.6011758333334,933.281945,950.32214,0.036391594054331115,0.0024346488980010253
NSW1-QLD1,QNI,reverse,Summer,sink_vre,high,2602,297.1551301666667,433.02724266666667,2217.329328666667,2545.2948866666666,2545.30995,339.89208333333335,701.8925691666666,645.4005549999999,314.0252841666667,0.11222136817832437,0.010760953112990008
NSW1-QLD1,QNI,reverse,Summer,vre_difference,low,2602,-156.4306661666666,111.47312133333324,1268.6364126666667,1651.0673656666663,-156.44827249999992,303.6615208333333,1039.7747466666667,1006.5851,690.4644941666667,0.013066871637202153,0.0011529592621060721
NSW1-QLD1,QNI,reverse,Summer,vre_difference,normal,7804,-156.4306661666666,111.47312133333324,1268.6364126666667,1651.0673656666663,650.8098641666666,-57.3922875,941.2980341666666,923.059945,1005.3255308333333,0.04062019477191184,0.003203485392106612
NSW1-QLD1,QNI,reverse,Summer,vre_difference,high,2602,-156.4306661666666,111.47312133333324,1268.6364126666667,1651.0673656666663,1651.0703016666662,-284.02325333333334,836.7753175,775.3727349999999,1127.8314808333332,0.10184473481936972,0.009607993850883935
NSW1-QLD1,QNI,reverse,Summer,residual_difference,low,2602,-1723.5700383333337,-1018.780514333334,1042.5284410000004,1616.957599666667,-1723.906811666667,-464.04797,898.0862233333332,860.0724,1341.2375158333334,0.04342813220599539,0.004611837048424289
NSW1-QLD1,QNI,reverse,Summer,residual_difference,normal,7804,-1723.5700383333337,-1018.780514333334,1042.5284410000004,1616.957599666667,62.47792583333285,-44.727355833333334,953.3399225,933.974885,997.3961133333333,0.04830855971296771,0.0035879036391594054
NSW1-QLD1,QNI,reverse,Summer,residual_difference,high,2602,-1723.5700383333337,-1018.780514333334,1042.5284410000004,1616.957599666667,1617.004438333333,526.8466266666667,970.5532008333332,936.95263,338.48744583333325,0.04842428900845504,0.004996156802459646
NSW1-QLD1,QNI,reverse,Summer,source_vre_ramp_1h,low,2602,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,-474.5435299999998,41.04319916666667,956.8123741666666,928.2422899999999,891.5115333333333,0.053036126056879324,0.0065334358186010764
NSW1-QLD1,QNI,reverse,Summer,source_vre_ramp_1h,normal,7804,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,-10.676091666666707,-88.41482250000001,951.8704483333333,934.791075,1035.079215,0.03818554587391081,0.002690927729369554
NSW1-QLD1,QNI,reverse,Summer,source_vre_ramp_1h,high,2602,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,456.8285983333335,46.167032500000005,875.8888358333334,812.978855,776.4194283333333,0.06917755572636433,0.005764796310530361
NSW1-QLD1,QNI,reverse,Summer,sink_vre_ramp_1h,low,2602,-350.3142336666666,-157.68064366666633,153.87257999999977,355.8381095000008,-350.4094683333333,-59.684400833333335,945.3965108333333,911.224575,980.4233975,0.058800922367409685,0.009223674096848577
NSW1-QLD1,QNI,reverse,Summer,sink_vre_ramp_1h,normal,7804,-350.3142336666666,-157.68064366666633,153.87257999999977,355.8381095000008,-4.2259833333333745,-74.471915,957.2854058333332,941.467965,1027.4368258333334,0.033828805740645826,0.0028190671450538185
NSW1-QLD1,QNI,reverse,Summer,sink_vre_ramp_1h,high,2602,-350.3142336666666,-157.68064366666633,153.87257999999977,355.8381095000008,355.92676250000034,118.80812916666667,864.8554866666666,791.9442349999999,700.6574725,0.07647963105303612,0.002690238278247502
NSW1-QLD1,QNI,reverse,Autumn,temperature_mean,low,2653,13.166666666666668,14.899999999999999,23.35,25.583333333333332,13.166666666666668,314.14772833333336,1046.0830183333335,1029.18388,567.196555,0.2009046362608368,0.0015077271013946476
NSW1-QLD1,QNI,reverse,Autumn,temperature_mean,normal,7949,13.166666666666668,14.899999999999999,23.35,25.583333333333332,19.25,292.5124583333333,959.1342683333334,939.41595,556.8009583333335,0.16819725751666875,0.000629009938357026
NSW1-QLD1,QNI,reverse,Autumn,temperature_mean,high,2646,13.166666666666668,14.899999999999999,23.35,25.583333333333332,25.583333333333336,368.0783375,849.1136141666666,790.4380450000001,367.46839000000006,0.12698412698412698,0.0011337868480725624
NSW1-QLD1,QNI,reverse,Autumn,temperature_max,low,2651,18.2,19.75,27.5,29.465000000000057,18.2,294.16966333333335,1040.8591333333334,1025.52776,587.5670483333333,0.2104866088268578,0.0015088645794039985
NSW1-QLD1,QNI,reverse,Autumn,temperature_max,normal,7989,18.2,19.75,27.5,29.465000000000057,23.8,302.49517,956.4629616666667,935.97618,544.4065249999999,0.16372512204280887,0.000625860558267618
NSW1-QLD1,QNI,reverse,Autumn,temperature_max,high,2608,18.2,19.75,27.5,29.465000000000057,29.5,352.73768416666667,867.1277725000001,803.78513,395.1559608333334,0.1303680981595092,0.0011503067484662577
NSW1-QLD1,QNI,reverse,Autumn,humidity_mean,low,2656,51.39166666666667,58.91666666666667,88.66666666666666,91.66666666666667,51.458333333333336,446.7487166666667,783.20892,724.0631249999999,145.9176375,0.19917168674698796,0.0011295180722891566
NSW1-QLD1,QNI,reverse,Autumn,humidity_mean,normal,7977,51.39166666666667,58.91666666666667,88.66666666666666,91.66666666666667,78.0,304.34364166666666,968.848395,947.60997,561.11465,0.14805064560611758,0.0008775228782750407
NSW1-QLD1,QNI,reverse,Autumn,humidity_mean,high,2615,51.39166666666667,58.91666666666667,88.66666666666666,91.66666666666667,91.75,222.54552166666667,1031.2330083333334,1017.65933,734.5722233333333,0.18967495219885278,0.0007648183556405354
NSW1-QLD1,QNI,reverse,Autumn,source_wind,low,2650,133.99677716666667,253.22553233333338,1150.5989213333332,1416.8054144999999,133.98088416666667,493.76473583333336,917.279505,859.7941450000001,222.06359000000003,0.18075471698113207,0.0
NSW1-QLD1,QNI,reverse,Autumn,source_wind,normal,7948,133.99677716666667,253.22553233333338,1150.5989213333332,1416.8054144999999,624.8432058333333,319.3190025,963.9204941666667,941.51398,511.9232758333334,0.1723704076497232,0.000377453447408153
NSW1-QLD1,QNI,reverse,Autumn,source_wind,high,2650,133.99677716666667,253.22553233333338,1150.5989213333332,1416.8054144999999,1416.8159508333333,60.374299166666674,954.2794358333333,938.64205,847.6952225000001,0.13471698113207548,0.0033962264150943396
NSW1-QLD1,QNI,reverse,Autumn,source_solar,low,3869,0.0,0.0,2141.053340666667,2642.1786268333344,0.0,287.64929333333333,962.3944583333333,950.66635,517.944415,0.24476608942879297,0.0015507883173946756
NSW1-QLD1,QNI,reverse,Autumn,source_solar,normal,6729,0.0,0.0,2141.053340666667,2642.1786268333344,60.11060333333333,279.48820166666667,1010.3220849999999,983.43865,674.9375300000002,0.11487591023926289,0.00044583147570218456
