ic,direction,asset,asset_description,voltage_kv,substation,region,area_label,families,episodes_listed,electrically_near,plants_within_50km,published_level,published_key,tier,effect_capacity,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,effect_at_limit,effect_directional_flow,effect_headroom,treated_capacity,control_capacity,treated_hours,episodes,match_rate,name
T-V-MNSP1,forward,HGTS/LINE/HGTS_MOPS1_500,HGTS-MortlakePS 500kV LINE,500.0,Haunted Gully TS 500kV,VIC1,south-west of Ballarat (68 km),V-HGMO,1,DARTM1 (-2.80); MCKAY1 (-2.80); WKIEWA1 (-2.80); MURRAY (-2.10); MACARTH1 (-1.00); HD1WF1 (-1.00),Berrybank Stage 2 Wind Farm (18 km); Berrybank Stage 1 Wind Farm (19 km); Dundonnell Wind Farm (33 km); Mortlake South Wind Farm (44 km); Salt Creek Wind Farm (48 km); Mount Gellibrand Wind Farm (48 km); Chepstowe Wind Farm (48 km),none,,unsupported,,,,,,,,,,,,,Basslink
T-V-MNSP1,reverse,HGTS/LINE/HGTS_MOPS1_500,HGTS-MortlakePS 500kV LINE,500.0,Haunted Gully TS 500kV,VIC1,south-west of Ballarat (68 km),V-HGMO,1,DARTM1 (-2.80); MCKAY1 (-2.80); WKIEWA1 (-2.80); MURRAY (-2.10); MACARTH1 (-1.00); HD1WF1 (-1.00),Berrybank Stage 2 Wind Farm (18 km); Berrybank Stage 1 Wind Farm (19 km); Dundonnell Wind Farm (33 km); Mortlake South Wind Farm (44 km); Salt Creek Wind Farm (48 km); Mount Gellibrand Wind Farm (48 km); Chepstowe Wind Farm (48 km),none,,unsupported,,,,,,,,,,,,,Basslink
T-V-MNSP1,forward,HYTS/LINE/APD_HYTS1_500,Alc/prtlnd Heywood 1 500kV LINE,500.0,Heywood 500kV,VIC1,north of Portland (18 km),V-HYTR,3,DARTM1 (-2.97); MCKAY1 (-2.97); WKIEWA1 (-2.97); MURRAY (-2.39); KERNGSP1 (-1.12); MOORAWF1 (-1.12),Cape Nelson North Wind Farm (22 km); Cape Sir William Grant Wind Farm (24 km); Cape Nelson South Wind Farm (26 km); Cape Bridgewater Wind Farm (30 km); Codrington Wind Farm (30 km); Yambuk Wind Farm (35 km),K2,V-HYTR,indicative,130.36621166666666,104.29296933333332,86.19987,185.00295833333334,0.0,56.3136775,65.9423375,166.61653666666666,125.0,18.0,3.0,1.0,Basslink
T-V-MNSP1,reverse,HYTS/LINE/APD_HYTS1_500,Alc/prtlnd Heywood 1 500kV LINE,500.0,Heywood 500kV,VIC1,north of Portland (18 km),V-HYTR,3,DARTM1 (-2.97); MCKAY1 (-2.97); WKIEWA1 (-2.97); MURRAY (-2.39); KERNGSP1 (-1.12); MOORAWF1 (-1.12),Cape Nelson North Wind Farm (22 km); Cape Sir William Grant Wind Farm (24 km); Cape Nelson South Wind Farm (26 km); Cape Bridgewater Wind Farm (30 km); Codrington Wind Farm (30 km); Yambuk Wind Farm (35 km),K2,V-HYTR,indicative,-47.10788000000001,-12.238130641612937,-122.23868833333333,44.166668333333334,-0.25,-56.3136775,-28.272849166666674,80.90880333333334,125.0,18.0,3.0,1.0,Basslink
T-V-MNSP1,forward,HYTS/LINE/HYTS_SESS1_275,South_East Heywood. 1 275kV LINE,275.0,Heywood 500kV,VIC1,north of Portland (18 km),S-TBSE,1,DARTM1 (-2.97); WKIEWA1 (-2.97); MCKAY1 (-2.97); MURRAY (-2.39); GLENSF1 (-1.12); BULGANA1 (-1.12),Cape Nelson North Wind Farm (22 km); Cape Sir William Grant Wind Farm (24 km); Cape Nelson South Wind Farm (26 km); Cape Bridgewater Wind Farm (30 km); Codrington Wind Farm (30 km); Yambuk Wind Farm (35 km),K2,S-TBSE,supported,0.0,0.0,-3.0,0.0,0.02130822596630327,6.814011666666712,-6.704738333333367,125.0,125.0,1023.0,48.0,0.9863147605083089,Basslink
T-V-MNSP1,reverse,HYTS/LINE/HYTS_SESS1_275,South_East Heywood. 1 275kV LINE,275.0,Heywood 500kV,VIC1,north of Portland (18 km),S-TBSE,1,DARTM1 (-2.97); WKIEWA1 (-2.97); MCKAY1 (-2.97); MURRAY (-2.39); GLENSF1 (-1.12); BULGANA1 (-1.12),Cape Nelson North Wind Farm (22 km); Cape Sir William Grant Wind Farm (24 km); Cape Nelson South Wind Farm (26 km); Cape Bridgewater Wind Farm (30 km); Codrington Wind Farm (30 km); Yambuk Wind Farm (35 km),K2,S-TBSE,supported,-12.115159999999998,-3.2414109596636944,-31.65006500000004,0.0,0.03790882061446976,-7.149301666666673,0.0,74.28568416666667,125.0,1023.0,48.0,0.9863147605083089,Basslink
T-V-MNSP1,forward,JINDERA/LINE/62,Wagga Jinderra 62 330kV LINE,330.0,Jinderra 330kV,NSW1,,N-JNWG_RADIAL,2,DARTM1 (-2.97); MCKAY1 (-2.97); WKIEWA1 (-2.97); MURRAY (-2.39); WKIEWA2 (-1.69); SALTCRK1 (-1.12),,K2,N-JNWG_RADIAL,indicative,-9.61079916666666,-3.2287508301891714,-36.744033333333334,7.548158333333333,-0.10621761658031088,-33.36111833333334,18.88747583333334,307.1430908333333,225.063965,206.5,3.0,0.9346246973365617,Basslink
T-V-MNSP1,reverse,JINDERA/LINE/62,Wagga Jinderra 62 330kV LINE,330.0,Jinderra 330kV,NSW1,,N-JNWG_RADIAL,2,DARTM1 (-2.97); MCKAY1 (-2.97); WKIEWA1 (-2.97); MURRAY (-2.39); WKIEWA2 (-1.69); SALTCRK1 (-1.12),,K2,N-JNWG_RADIAL,indicative,-0.695062500000013,-0.21063158755609457,-21.95573333333334,24.905582458333246,-0.05051813471502592,9.646591666666659,-0.07611749999999518,-108.10555583333334,19.309317083333333,206.5,3.0,0.9346246973365617,Basslink
T-V-MNSP1,forward,LIDDELL/LINE/84,Tamworth Liddell PS 84 330kV LINE,330.0,Liddell Ps 330kV,NSW1,,N-LDTW_84,5,SAPHWF1 (-1.00); NESBESS1 (-1.00); NESBESS2 (-1.00); NEWENSF1 (-1.00); NEWENSF2 (-1.00),,K2,N-LDTW_84,supported,-11.322283333333289,-4.221029303779737,-32.74307779166669,4.370827291666663,0.01970443349753695,-28.964167499999974,10.522242083333353,-141.85337583333336,-111.67486666666667,226.5,7.0,0.8962472406181016,Basslink
T-V-MNSP1,reverse,LIDDELL/LINE/84,Tamworth Liddell PS 84 330kV LINE,330.0,Liddell Ps 330kV,NSW1,,N-LDTW_84,5,SAPHWF1 (-1.00); NESBESS1 (-1.00); NESBESS2 (-1.00); NEWENSF1 (-1.00); NEWENSF2 (-1.00),,K2,N-LDTW_84,supported,22.561411666666665,6.683561176528217,0.9325143749999973,41.229485833333285,0.03448275862068961,28.49842666666669,0.0,335.7505566666667,291.776,226.5,7.0,0.8962472406181016,Basslink
T-V-MNSP1,forward,MLTS/LINE/CRTS_MLTS1_500,Moorabool-Cressy No.1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-CRML|V-MLSY_NOEMTT_R,9,VBB1 (+5.00); LNGS1 (+4.98); LNGS2 (+4.98); MTGELWF1 (+4.95); GPWFWST1 (+4.92); GPWFEST2 (+4.92),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS1_500 × V-CRML,supported,0.0,0.0,-39.34621249999998,37.18412333333333,0.0,0.0,-21.141439166666686,110.57080500000001,44.48861083333333,48.0,7.0,0.9166666666666666,Basslink
T-V-MNSP1,reverse,MLTS/LINE/CRTS_MLTS1_500,Moorabool-Cressy No.1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-CRML|V-MLSY_NOEMTT_R,9,VBB1 (+5.00); LNGS1 (+4.98); LNGS2 (+4.98); MTGELWF1 (+4.95); GPWFWST1 (+4.92); GPWFEST2 (+4.92),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS1_500 × V-CRML,supported,-37.777972500000004,-10.107496235738832,-67.3594583333333,35.929881666666645,0.0,0.0,-0.7354766666666777,125.1,169.36898833333333,48.0,7.0,0.9166666666666666,Basslink
T-V-MNSP1,forward,MLTS/LINE/CRTS_MLTS_500,Moorabool-Cressy No.2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-CRML,5,MCKAY1 (-2.97); WKIEWA1 (-2.97); DARTM1 (-2.97); MURRAY (-2.39); MACARTH1 (-1.12); RYANCWF1 (-1.12),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS_500 × V-CRML,supported,20.651039999999966,6.559665782430477,0.0,140.76757666666668,0.0,75.32644416666666,-5.676757916666666,128.66666666666669,125.0,53.5,5.0,0.9906542056074766,Basslink
T-V-MNSP1,reverse,MLTS/LINE/CRTS_MLTS_500,Moorabool-Cressy No.2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-CRML,5,MCKAY1 (-2.97); WKIEWA1 (-2.97); DARTM1 (-2.97); MURRAY (-2.39); MACARTH1 (-1.12); RYANCWF1 (-1.12),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS_500 × V-CRML,supported,-44.11880500000001,-11.803985919646578,-219.40860500000005,0.11352708333322971,0.0,-75.32644416666666,0.0,110.56667250000001,125.0,53.5,5.0,0.9906542056074766,Basslink
T-V-MNSP1,forward,MLTS/LINE/MLTS_SYTS1_500,Moorabool Sydenham 1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-MLSY_NOEMTT_R,15,VBB1 (+5.00); LNGS1 (+4.98); LNGS2 (+4.98); MTGELWF1 (+4.95); GPWFEST2 (+4.92); GPWFEST1 (+4.92),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/MLTS_SYTS1_500 × V-MLSY_NOEMTT_R,supported,23.092814999999998,9.730066288368716,0.0,66.47194499999998,0.0,35.23925166666663,-15.70627166666668,0.0,-103.0084,260.0,8.0,0.8557692307692307,Basslink
T-V-MNSP1,reverse,MLTS/LINE/MLTS_SYTS1_500,Moorabool Sydenham 1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-MLSY_NOEMTT_R,15,VBB1 (+5.00); LNGS1 (+4.98); LNGS2 (+4.98); MTGELWF1 (+4.95); GPWFEST2 (+4.92); GPWFEST1 (+4.92),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/MLTS_SYTS1_500 × V-MLSY_NOEMTT_R,supported,-41.76666666666665,-11.90358339868786,-170.73182883333334,0.0,0.0,-35.23925166666663,-1.3688958333333403,159.33595333333332,290.71549666666664,260.0,8.0,0.8557692307692307,Basslink
T-V-MNSP1,forward,MLTS/LINE/MLTS_SYTS2_500,Moorabool Sydenham 2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-MLSY_NOEMTT_R,23,VBB1 (+5.00); LNGS1 (+4.98); LNGS2 (+4.98); MTGELWF1 (+4.95); GPWFEST2 (+4.92); GPWFEST1 (+4.92),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K2,V-MLSY_NOEMTT_R,supported,0.7751799999999918,0.40012408212219086,-8.146548333333328,20.83333333333333,-0.023309258043335522,0.0,-0.3512633333333497,-104.40099833333333,-108.08607333333333,861.0,11.0,0.8844367015098722,Basslink
T-V-MNSP1,reverse,MLTS/LINE/MLTS_SYTS2_500,Moorabool Sydenham 2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-MLSY_NOEMTT_R,23,VBB1 (+5.00); LNGS1 (+4.98); LNGS2 (+4.98); MTGELWF1 (+4.95); GPWFEST2 (+4.92); GPWFEST1 (+4.92),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K2,V-MLSY_NOEMTT_R,supported,-5.4992599999999925,-1.5643852901813409,-31.001063333333377,3.408374999999978,0.006565988181221283,-0.2510983333333314,-0.0010949999999922966,290.0866466666667,300.885,861.0,11.0,0.8844367015098722,Basslink
T-V-MNSP1,forward,MOPS/LINE/HYTS_MOPS2_500,Heywood-MortlakePS 500kV LINE,500.0,Mortlake Power Station,VIC1,,V-HYMO,8,DARTM1 (-2.97); MCKAY1 (-2.97); WKIEWA1 (-2.97); MURRAY (-2.39); WUNUSF1 (-1.12); YATSF1 (-1.12),,K2,V-HYMO,supported,1.5,0.4764650435835546,-29.805586666666656,99.68385333333339,-0.007407407407407408,-3.3565766666666264,7.883835833333279,100.35470333333332,1.6666666666666665e-06,67.5,7.0,1.0,Basslink
T-V-MNSP1,reverse,MOPS/LINE/HYTS_MOPS2_500,Heywood-MortlakePS 500kV LINE,500.0,Mortlake Power Station,VIC1,,V-HYMO,8,DARTM1 (-2.97); MCKAY1 (-2.97); WKIEWA1 (-2.97); MURRAY (-2.39); WUNUSF1 (-1.12); YATSF1 (-1.12),,K2,V-HYMO,supported,9.771526666666688,2.6143718803531653,-43.78039833333332,61.07556499999998,0.00740740740740739,4.04650833333333,9.610023333333345,145.93333333333334,75.538665,67.5,7.0,1.0,Basslink
T-V-MNSP1,forward,MOPS/LINE/MOPS_TRTS1_500,MortlakePS-Tarrone 500kV LINE,500.0,Mortlake Power Station,VIC1,,V-MOTR,1,DARTM1 (-2.80); WKIEWA1 (-2.80); MCKAY1 (-2.80); MURRAY (-2.10); MACARTH1 (-1.00); RYANCWF1 (-1.00),,K3,MOPS,indicative,-3.606095416666676,-1.1454522732456962,-46.09038749999999,103.22056500000002,0.0,11.558085000000013,0.0007474999999956822,101.1000525,110.21183583333334,34.0,4.0,1.0,Basslink
T-V-MNSP1,reverse,MOPS/LINE/MOPS_TRTS1_500,MortlakePS-Tarrone 500kV LINE,500.0,Mortlake Power Station,VIC1,,V-MOTR,1,DARTM1 (-2.80); WKIEWA1 (-2.80); MCKAY1 (-2.80); MURRAY (-2.10); MACARTH1 (-1.00); RYANCWF1 (-1.00),,K3,MOPS,indicative,-8.077059166666658,-2.1610171144818073,-129.36314499999997,77.63542000000001,0.0,-11.558085000000013,1.6666666908804473e-06,7.454572499999998,78.80049249999999,34.0,4.0,1.0,Basslink
T-V-MNSP1,forward,MUNMORAH/LINE/2W,Munmorh-WAR_BESS 2W 330kV LINE,330.0,Munmorah 330kV,NSW1,south-west of Newcastle (38 km),N-MMWB_ONE,3,WTAHB1 (-1.00),Colongra Power Station (0 km); Waratah Super Battery (1 km); Vales Point Power Station (5 km); Eraring Power Station (17 km); Teralba Envirogen Power Station (30 km); Summerhill Solar Farm (37 km); Cargill Solar (42 km),K2,N-MMWB_ONE,indicative,0.0,0.0,-143.334895,0.0,0.0,0.0,0.0,125.0,125.0,25.5,4.0,0.8823529411764706,Basslink
T-V-MNSP1,reverse,MUNMORAH/LINE/2W,Munmorh-WAR_BESS 2W 330kV LINE,330.0,Munmorah 330kV,NSW1,south-west of Newcastle (38 km),N-MMWB_ONE,3,WTAHB1 (-1.00),Colongra Power Station (0 km); Waratah Super Battery (1 km); Vales Point Power Station (5 km); Eraring Power Station (17 km); Teralba Envirogen Power Station (30 km); Summerhill Solar Farm (37 km); Cargill Solar (42 km),K2,N-MMWB_ONE,indicative,0.0,0.0,0.0,90.06005416666665,-0.022222222222222223,0.0,0.0,125.0,125.0,25.5,4.0,0.8823529411764706,Basslink
T-V-MNSP1,forward,MUNMORAH/LINE/2Y,Munmorh-WAR_BESS 2Y 330kV LINE,330.0,Munmorah 330kV,NSW1,south-west of Newcastle (38 km),N-MMWB_ONE,2,WTAHB1 (-1.00),Colongra Power Station (0 km); Waratah Super Battery (1 km); Vales Point Power Station (5 km); Eraring Power Station (17 km); Teralba Envirogen Power Station (30 km); Summerhill Solar Farm (37 km); Cargill Solar (42 km),K2,N-MMWB_ONE,indicative,0.0,0.0,-143.334895,0.0,0.0,0.0,0.0,125.0,125.0,25.5,4.0,0.8823529411764706,Basslink
T-V-MNSP1,reverse,MUNMORAH/LINE/2Y,Munmorh-WAR_BESS 2Y 330kV LINE,330.0,Munmorah 330kV,NSW1,south-west of Newcastle (38 km),N-MMWB_ONE,2,WTAHB1 (-1.00),Colongra Power Station (0 km); Waratah Super Battery (1 km); Vales Point Power Station (5 km); Eraring Power Station (17 km); Teralba Envirogen Power Station (30 km); Summerhill Solar Farm (37 km); Cargill Solar (42 km),K2,N-MMWB_ONE,indicative,0.0,0.0,0.0,90.06005416666665,-0.022222222222222223,0.0,0.0,125.0,125.0,25.5,4.0,0.8823529411764706,Basslink
T-V-MNSP1,forward,MURRAY/LINE/DDTS_MSS1_330,Murray Dederang. 67 330kV LINE,330.0,Murray,NSW1,west of Cooma (88 km),V-DDMS,4,,Murray 2 Power Station (2 km); Murray 1 Power Station (5 km); Guthega Power Station (28 km); Tumut 1 Power Station (36 km); Tumut 2 Power Station (43 km),K2,V-DDMS,supported,3.9666766666666717,1.3531406044713319,-15.48647833333331,52.27686695833336,0.08082191780821918,16.166666666666668,-7.4058783333332485,-104.2074,-97.31620500000001,199.0,9.0,0.9170854271356784,Basslink
T-V-MNSP1,reverse,MURRAY/LINE/DDTS_MSS1_330,Murray Dederang. 67 330kV LINE,330.0,Murray,NSW1,west of Cooma (88 km),V-DDMS,4,,Murray 2 Power Station (2 km); Murray 1 Power Station (5 km); Guthega Power Station (28 km); Tumut 1 Power Station (36 km); Tumut 2 Power Station (43 km),K2,V-DDMS,supported,-30.045686666666654,-8.557343895717553,-87.00411833333334,2.763075000000015,-0.0465753424657534,-16.166666666666668,0.0004900000000134241,274.2073716666667,259.3662116666667,199.0,9.0,0.9170854271356784,Basslink
T-V-MNSP1,forward,MURRAY/LINE/DDTS_MSS2_330,Murray Dederang. 68 330kV LINE,330.0,Murray,NSW1,west of Cooma (88 km),V-DDMS,5,,Murray 2 Power Station (2 km); Murray 1 Power Station (5 km); Guthega Power Station (28 km); Tumut 1 Power Station (36 km); Tumut 2 Power Station (43 km),K2,V-DDMS,supported,3.9666766666666717,1.3531406044713319,-15.48647833333331,52.27686695833336,0.08082191780821918,16.166666666666668,-7.4058783333332485,-104.2074,-97.31620500000001,199.0,9.0,0.9170854271356784,Basslink
T-V-MNSP1,reverse,MURRAY/LINE/DDTS_MSS2_330,Murray Dederang. 68 330kV LINE,330.0,Murray,NSW1,west of Cooma (88 km),V-DDMS,5,,Murray 2 Power Station (2 km); Murray 1 Power Station (5 km); Guthega Power Station (28 km); Tumut 1 Power Station (36 km); Tumut 2 Power Station (43 km),K2,V-DDMS,supported,-30.045686666666654,-8.557343895717553,-87.00411833333334,2.763075000000015,-0.0465753424657534,-16.166666666666668,0.0004900000000134241,274.2073716666667,259.3662116666667,199.0,9.0,0.9170854271356784,Basslink
T-V-MNSP1,forward,R2_BRAE/LINE/275KV_8814,Halys-Braemar 8814 275kV LINE,275.0,Braemar 330kV/275kv,QLD1,south-east of Chinchilla (50 km),Q-X_BRHA_TWO,10,BRAEMAR1 (-1.00); BRAEMAR2 (-1.00); BRAEMAR3 (-1.00); BRAEMAR5 (-1.00); BRAEMAR6 (-1.00); BRAEMAR7 (-1.00),Braemar 2 Power Station (1 km); Darling Downs Power Station (1 km); Braemar Power Station (1 km); Darling Downs Solar Farm (2 km); Kogan Creek Power Station (26 km); Western Downs Green Power Hub (28 km); Dalby Bio-Refinery (34 km); Everleigh Solar Park Project (36 km); Edenvale Solar Park (37 km),K1xK2,R2_BRAE/LINE/275KV_8814 × Q-X_BRHA_TWO,supported,20.75786499999999,7.390673318751297,0.0,103.93663166666666,0.0,37.32685166666667,-3.789519999999989,104.16666666666667,-98.60695041666668,62.0,10.0,0.9838709677419355,Basslink
T-V-MNSP1,reverse,R2_BRAE/LINE/275KV_8814,Halys-Braemar 8814 275kV LINE,275.0,Braemar 330kV/275kv,QLD1,south-east of Chinchilla (50 km),Q-X_BRHA_TWO,10,BRAEMAR1 (-1.00); BRAEMAR2 (-1.00); BRAEMAR3 (-1.00); BRAEMAR5 (-1.00); BRAEMAR6 (-1.00); BRAEMAR7 (-1.00),Braemar 2 Power Station (1 km); Darling Downs Power Station (1 km); Braemar Power Station (1 km); Darling Downs Solar Farm (2 km); Kogan Creek Power Station (26 km); Western Downs Green Power Hub (28 km); Dalby Bio-Refinery (34 km); Everleigh Solar Park Project (36 km); Edenvale Solar Park (37 km),K1xK2,R2_BRAE/LINE/275KV_8814 × Q-X_BRHA_TWO,supported,-37.69386500000002,-9.824262337771852,-122.33591666666665,-0.437473916666706,0.0,-37.32685166666667,0.00032249999998157364,125.0,292.7955133333333,62.0,10.0,0.9838709677419355,Basslink
T-V-MNSP1,forward,R2_BRAE/LINE/275KV_8815,Halys-Braemar 8815 275kV LINE,275.0,Braemar 330kV/275kv,QLD1,south-east of Chinchilla (50 km),Q-X_BRHA_TWO,10,BRAEMAR1 (-1.00); BRAEMAR2 (-1.00); BRAEMAR3 (-1.00); BRAEMAR5 (-1.00); BRAEMAR6 (-1.00); BRAEMAR7 (-1.00),Braemar 2 Power Station (1 km); Darling Downs Power Station (1 km); Braemar Power Station (1 km); Darling Downs Solar Farm (2 km); Kogan Creek Power Station (26 km); Western Downs Green Power Hub (28 km); Dalby Bio-Refinery (34 km); Everleigh Solar Park Project (36 km); Edenvale Solar Park (37 km),K1xK2,R2_BRAE/LINE/275KV_8815 × Q-X_BRHA_TWO,supported,20.682396666666648,6.998964511599263,0.0,103.93663166666666,0.0,34.98500666666668,-3.9184949999999787,104.16666666666667,-99.53043333333333,62.5,10.0,0.984,Basslink
T-V-MNSP1,reverse,R2_BRAE/LINE/275KV_8815,Halys-Braemar 8815 275kV LINE,275.0,Braemar 330kV/275kv,QLD1,south-east of Chinchilla (50 km),Q-X_BRHA_TWO,10,BRAEMAR1 (-1.00); BRAEMAR2 (-1.00); BRAEMAR3 (-1.00); BRAEMAR5 (-1.00); BRAEMAR6 (-1.00); BRAEMAR7 (-1.00),Braemar 2 Power Station (1 km); Darling Downs Power Station (1 km); Braemar Power Station (1 km); Darling Downs Solar Farm (2 km); Kogan Creek Power Station (26 km); Western Downs Green Power Hub (28 km); Dalby Bio-Refinery (34 km); Everleigh Solar Park Project (36 km); Edenvale Solar Park (37 km),K1xK2,R2_BRAE/LINE/275KV_8815 × Q-X_BRHA_TWO,supported,-35.877768333333336,-9.59909662637074,-123.52743666666666,-0.4410883333333686,0.0,-34.98500666666668,0.00018000000000029104,125.0,292.7955133333333,62.5,10.0,0.984,Basslink
T-V-MNSP1,forward,R2_BRAE/LINE/330KV_9902,Braemar Bulli Ck 9902 330kV LINE,330.0,Braemar 330kV/275kv,QLD1,south-east of Chinchilla (50 km),Q-X_BRTX1+BRHA,1,BRAEMAR1 (-1.00); BRAEMAR2 (-1.00); BRAEMAR3 (-1.00); BRAEMAR5 (-1.00); BRAEMAR6 (-1.00); BRAEMAR7 (-1.00),Braemar 2 Power Station (1 km); Darling Downs Power Station (1 km); Braemar Power Station (1 km); Darling Downs Solar Farm (2 km); Kogan Creek Power Station (26 km); Western Downs Green Power Hub (28 km); Dalby Bio-Refinery (34 km); Everleigh Solar Park Project (36 km); Edenvale Solar Park (37 km),K3,R2_BRAE,supported,7.499944999999997,2.3823077475328405,-5.099998333333332,86.91463166666671,0.0,9.571828333333334,-5.189113333333296,33.33255666666667,-118.38246,70.5,21.0,0.9858156028368794,Basslink
T-V-MNSP1,reverse,R2_BRAE/LINE/330KV_9902,Braemar Bulli Ck 9902 330kV LINE,330.0,Braemar 330kV/275kv,QLD1,south-east of Chinchilla (50 km),Q-X_BRTX1+BRHA,1,BRAEMAR1 (-1.00); BRAEMAR2 (-1.00); BRAEMAR3 (-1.00); BRAEMAR5 (-1.00); BRAEMAR6 (-1.00); BRAEMAR7 (-1.00),Braemar 2 Power Station (1 km); Darling Downs Power Station (1 km); Braemar Power Station (1 km); Darling Downs Solar Farm (2 km); Kogan Creek Power Station (26 km); Western Downs Green Power Hub (28 km); Dalby Bio-Refinery (34 km); Everleigh Solar Park Project (36 km); Edenvale Solar Park (37 km),K3,R2_BRAE,supported,-10.316280000000006,-2.6239639124374943,-114.8500066666667,0.0,0.0,-9.571828333333334,0.0002166666666880701,149.08333333333334,306.8908583333333,70.5,21.0,0.9858156028368794,Basslink
T-V-MNSP1,forward,RCTS/BUS/7MN2,Red Cliffs 2 220kV BUS,220.0,Red Cliffs 220kV,VIC1,central Mildura,V-RCTS_BUS2,3,DARTM1 (-2.97); WKIEWA1 (-2.97); WKIEWA2 (-2.97); MCKAY1 (-2.97); MURRAY (-2.39); NUMURSF1 (-1.12),Zilzie Wines Solar Farm (6 km); Yatpool Solar Farm (13 km); Karadoc Solar Farm (13 km),K2,V-RCTS_BUS2,indicative,13.312756250000021,4.47242441017543,-0.21464499999996178,36.07646500000001,0.05102040816326531,-6.827329166666644,18.263154166666595,-110.71587166666667,-121.91114666666667,49.0,4.0,1.0,Basslink
T-V-MNSP1,reverse,RCTS/BUS/7MN2,Red Cliffs 2 220kV BUS,220.0,Red Cliffs 220kV,VIC1,central Mildura,V-RCTS_BUS2,3,DARTM1 (-2.97); WKIEWA1 (-2.97); WKIEWA2 (-2.97); MCKAY1 (-2.97); MURRAY (-2.39); NUMURSF1 (-1.12),Zilzie Wines Solar Farm (6 km); Yatpool Solar Farm (13 km); Karadoc Solar Farm (13 km),K2,V-RCTS_BUS2,indicative,-9.348833333333332,-2.83306840290952,-48.178435000000036,5.75648666666666,0.08673469387755106,7.964654166666691,-0.0010450000000261639,296.78979,296.15402916666665,49.0,4.0,1.0,Basslink
