fold,target,band,model,selected,MAPE ≥50 (%),MAPE coverage,MAE (MW; origin-balanced),DR-NMAE (%),>100 MW overstatement,>200 MW overstatement
2026-01,import_tight,0,T0_mae,False,24.75917251941591,0.9946004319654428,158.5379091468876,23.419698853774396,0.22475701943844492,0.1394438444924406
2026-01,import_tight,0,T1_mae,False,24.68804278369554,0.9946004319654428,158.00517503787987,23.35485278815789,0.22408207343412526,0.13849892008639308
2026-01,import_tight,0,T2_mae,False,24.26624964482392,0.9946004319654428,155.32651614442258,22.944030047660124,0.22259719222462204,0.1359341252699784
2026-01,import_tight,0,T3_mae,False,24.463808919358378,0.9946004319654428,156.68695155335953,23.125382747073566,0.2242170626349892,0.13755399568034557
2026-01,import_tight,0,T4_mae,False,24.524188623731348,0.9946004319654428,157.1535500305286,23.249733824271495,0.2212473002159827,0.13647408207343412
2026-01,import_tight,0,T5_mae,False,22.875933942288064,0.9946004319654428,148.0305988160431,21.633596792386385,0.22894168466522677,0.12041036717062635
2026-01,import_tight,0,T6_mae,True,20.893040923507545,0.9946004319654428,124.08383613484344,17.907061858397107,0.24055075593952485,0.12567494600431967
2026-01,import_tight,0,T6_dr_nmae,False,21.484866945430444,0.9946004319654428,124.96787321523817,17.687009394633442,0.2547246220302376,0.13431425485961124
2026-01,import_tight,0,T2_dr_nmae,False,25.023670061240637,0.9946004319654428,157.33409471242496,22.813597536123208,0.26417386609071275,0.15834233261339092
2026-01,export,1,persistence,False,41.361641002445076,0.9924190213645762,175.43449071827297,37.734751002409666,0.2929014472777395,0.18435561681598897
2026-01,export,1,seasonal_daily,False,34.212278954235316,0.9924190213645762,142.75689382490316,28.07656566779892,0.25947622329427983,0.15334252239834598
2026-01,export,1,seasonal_weekly,False,38.77003139326183,0.9924190213645762,159.53703678514466,31.253347274293613,0.32529290144727774,0.2074431426602343
2026-01,export,1,T0_mae,False,40.15113384833731,0.9924190213645762,170.06193046278213,36.68467291384674,0.27980702963473464,0.16574776016540316
2026-01,export,1,T6_mae,True,36.457842433539696,0.9924190213645762,127.92477068880957,24.918822590757152,0.3363197794624397,0.18263266712611992
2026-01,export_tight,1,persistence,False,44.27943067526038,0.9875947622329428,183.00954186602868,43.04280335616237,0.3004824259131633,0.19572708476912473
2026-01,export_tight,1,seasonal_daily,False,36.536968409906095,0.9875947622329428,149.84044610389608,31.300884095580233,0.26705720192970367,0.16712611991729842
2026-01,export_tight,1,seasonal_weekly,False,42.05794119988611,0.9875947622329428,166.7419499692413,34.909240738940724,0.3328738800827016,0.21709166092350105
2026-01,export_tight,1,T0_mae,False,42.859725010133324,0.9875947622329428,177.27033249087535,41.77063941419091,0.2780840799448656,0.17470709855272226
2026-01,export_tight,1,T6_mae,True,39.229013856699225,0.9875947622329428,136.32029526795336,28.398927977566867,0.34803583735354926,0.20847691247415576
2026-01,import,1,persistence,False,33.52231193311577,0.9937973811164714,223.13597854807472,30.954490012522168,0.328394210889042,0.20882150241212957
2026-01,import,1,seasonal_daily,False,25.180796538952844,0.9937973811164714,165.36242835497836,20.253143148278237,0.29255685733976566,0.1447277739490007
2026-01,import,1,seasonal_weekly,False,25.591360487318248,0.9937973811164714,174.82889080770107,20.638744034760386,0.2904893177119228,0.15575465196416263
2026-01,import,1,T0_mae,False,32.616351253621,0.9937973811164714,215.95443213654076,29.80048429984817,0.3173673328738801,0.2005513439007581
2026-01,import,1,T6_mae,True,22.557036260706397,0.9937973811164714,135.82475557211987,17.06064362098556,0.25120606478290836,0.11681598897312198
2026-01,import_tight,1,persistence,False,38.832582622775014,0.994486560992419,245.58074044429253,36.84089743598339,0.3421778084079945,0.23053066850447967
2026-01,import_tight,1,seasonal_daily,False,28.630504495599258,0.994486560992419,174.94618221462747,22.77511373801112,0.2880771881461061,0.15265334252239834
2026-01,import_tight,1,seasonal_weekly,False,29.916286120361068,0.994486560992419,184.46543393028026,23.12776948888484,0.28911095796002756,0.15506547208821503
2026-01,import_tight,1,T0_mae,False,37.55822000298184,0.994486560992419,236.7583350761688,35.275050262167476,0.328394210889042,0.2191592005513439
