event_id,DUID,net_tightening_mw,gross_tightening_mw,gross_relief_mw
QNI-lower-20250304T0845,QBYNB1,0.0,0.0,-0.0
QNI-lower-20250304T0845,RESS1,0.0,0.0,-0.0
QNI-lower-20250304T0845,RIVNB2,-240.2439024390244,0.0,240.2439024390244
QNI-lower-20250304T0845,RYEPARK1,325.228288414634,325.228288414634,-0.0
QNI-lower-20250304T0845,SAPHWF1,-62.707999999999984,1.0150000000000006,63.722999999999985
QNI-lower-20250304T0845,SEBSF1,5.336531178861761,5.336531178861761,-0.0
QNI-lower-20250304T0845,SHGEN,0.0,0.0,-0.0
QNI-lower-20250304T0845,SHPUMP,0.0,0.0,-0.0
QNI-lower-20250304T0845,SNOWYP,0.0,0.0,-0.0
QNI-lower-20250304T0845,STUBSF1,0.049713346647644825,0.049713346647644825,-0.0
QNI-lower-20250304T0845,STUBSF2,-1.9184108416547787,1.5462415748930105,3.464652416547789
QNI-lower-20250304T0845,STWF1,-78.25004207317075,0.0,78.25004207317075
QNI-lower-20250304T0845,SUNRSF1,-11.479331585365841,0.0,11.479331585365841
QNI-lower-20250304T0845,SUNTPSF1,-10.50072100831564,0.7625106990014267,11.263231707317066
QNI-lower-20250304T0845,TALWA1,0.0,0.0,-0.0
QNI-lower-20250304T0845,TALWB1,0.0,0.0,-0.0
QNI-lower-20250304T0845,TARALGA1,8.776422764227668,8.776422764227668,-0.0
QNI-lower-20250304T0845,TUMUT3,0.0,0.0,-0.0
QNI-lower-20250304T0845,UPPTUMUT,0.0,0.0,-0.0
QNI-lower-20250304T0845,URANQ11,0.0,0.0,-0.0
QNI-lower-20250304T0845,URANQ12,0.0,0.0,-0.0
QNI-lower-20250304T0845,URANQ13,0.0,0.0,-0.0
QNI-lower-20250304T0845,URANQ14,0.0,0.0,-0.0
QNI-lower-20250304T0845,VP5,0.0,0.0,-0.0
QNI-lower-20250304T0845,VP6,0.0,0.0,-0.0
QNI-lower-20250304T0845,WAGGNSF1,2.8461446341463152,2.8461446341463152,-0.0
QNI-lower-20250304T0845,WELLSF1,12.76271563271982,12.76271563271982,-0.0
QNI-lower-20250304T0845,WELNSF1,51.21526066130839,53.801394755459604,2.5861340941512103
QNI-lower-20250304T0845,WLWLSF1,0.0,0.0,-0.0
QNI-lower-20250304T0845,WLWLSF2,63.06368292682923,63.06368292682923,-0.0
QNI-lower-20250304T0845,WOLARSF1,0.0,0.0,-0.0
QNI-lower-20250304T0845,WOODLWN1,0.0,0.0,-0.0
QNI-lower-20250304T0845,WRSF1,1.0838898901685172,2.274250803149973,1.1903609129814556
